home_grid,ses,avg_dis
192367,46,7.321
192369,49,7.194
192372,53,6.171
192373,61,5.256
192375,78,5.043
192376,90,4.97
192377,40,5.036
192400,44,6.537
192401,49,6.593
192402,41,5.925
192403,35,7.872
192406,63,6.657
192411,80,7.666
192412,80,8.177
192438,62,9.124
192453,61,8.543
192464,6,8.059
192465,6,13.589
193081,77,6.313
193083,49,7.182
193086,54,7.163
193087,54,5.229
193089,50,5.825
193090,50,5.94
193113,44,4.24
193114,44,5.321
193115,49,7.298
193116,41,8.433
193117,41,7.725
193122,73,6.724
193124,66,10.082
193125,71,8.264
193167,39,5.658
193169,78,8.001
193747,40,9.386
193748,40,9.551
193795,76,7.216
193796,75,7.001
193797,64,6.671
193800,26,6.429
193802,36,4.566
193807,67,5.106
193828,46,6.12
193829,35,7.505
193831,62,18.489
193832,30,7.99
193835,87,4.254
193838,71,7.144
193881,21,10.392
194461,40,7.696
194462,40,6.396
194509,75,5.694
194510,61,6.948
194514,33,6.96
194517,35,6.65
194518,43,6.373
194521,67,6.046
194543,35,7.799
194544,29,9.127
194545,12,8.401
194546,30,8.051
194552,71,5.964
194593,11,10.146
194595,33,8.115
194596,33,9.421
194600,5,9.449
195225,42,6.81
195226,41,7.514
195228,19,7.087
195229,33,7.146
195230,33,6.197
195231,35,6.683
195233,30,4.831
195236,50,6.516
195238,44,6.743
195247,62,7.157
195248,30,6.519
195249,30,6.032
195258,33,7.874
195261,8,8.373
195262,11,6.339
195309,33,9.036
195310,5,8.824
195311,5,10.409
195939,41,7.495
195940,41,7.2
195941,22,6.432
195943,33,6.701
195944,33,5.813
195946,25,6.061
195947,25,5.574
195950,49,7.243
195952,44,6.347
195953,47,6.558
195954,55,5.869
195955,64,6.936
195957,37,6.326
195958,37,6.622
195959,46,5.755
195960,62,6.989
195961,60,7.42
195974,2,7.549
195975,8,8.23
195976,8,6.409
195981,8,7.561
196022,17,8.749
196025,38,10.094
196649,41,10.461
196650,41,7.549
196651,48,6.395
196652,39,6.547
196653,43,6.98
196656,29,5.939
196657,29,7.505
196661,45,5.962
196663,36,6.196
196664,28,6.622
196665,35,5.856
196666,43,6.432
196667,55,7.186
196668,55,6.4
196669,64,6.503
196670,72,5.782
196671,80,7.171
196672,68,7.972
196673,52,6.764
196674,60,6.772
196685,7,9.294
196687,10,8.028
196690,12,7.551
196693,7,8.729
196695,8,7.418
196736,27,8.542
197315,42,11.738
197364,41,6.134
197365,39,5.657
197366,39,5.617
197367,60,6.061
197370,36,7.259
197371,32,7.37
197375,45,6.964
197377,28,6.635
197378,38,5.806
197381,24,5.968
197382,24,5.513
197386,44,7.029
197404,12,7.552
197407,7,6.287
198078,36,7.015
198079,37,5.358
198081,59,6.024
198084,36,6.994
198088,24,7.021
198089,24,8.054
198090,29,7.604
198113,10,7.325
198120,24,7.571
198121,24,5.89
198164,6,9.359
198165,10,10.938
198797,27,6.762
198799,32,6.341
198802,41,7.564
198803,41,7.131
198807,17,7.629
198809,16,5.843
198812,24,6.723
198813,24,8.144
198827,8,9.048
198833,14,7.298
198837,7,7.531
198870,55,9.058
198871,55,7.68
198873,4,7.197
199511,27,5.945
199513,32,7.656
199514,16,7.831
199515,16,7.065
199516,23,8.381
199517,41,8.101
199518,14,6.813
199521,17,7.916
199522,11,6.648
199523,17,7.71
199525,53,7.215
199526,24,7.236
199527,26,8.211
199587,4,7.385
200218,21,7.728
200219,21,7.972
200223,19,6.408
200224,29,5.121
200225,15,7.278
200226,23,7.033
200227,23,7.961
200229,19,7.104
200230,23,8.931
200231,23,7.343
200235,15,7.408
200236,15,7.672
200237,18,8.25
200238,55,7.461
200239,55,7.773
200245,42,6.23
200255,4,9.843
200257,9,9.661
200258,9,8.366
200260,9,8.236
200261,9,7.471
200263,11,6.437
200293,73,7.146
200913,78,10.216
200921,69,7.065
200932,21,8.455
200933,26,8.072
200934,34,9.545
200937,24,6.977
200938,24,6.168
200939,17,7.05
200940,16,5.6
200943,19,5.317
200944,20,7.025
200948,14,7.303
200949,15,8.397
200950,15,9.261
200952,48,7.925
200953,48,7.538
200954,40,7.245
200955,23,9.086
200956,28,7.193
200957,37,7.347
200959,42,6.663
200961,51,4.91
200962,45,6.231
200963,20,3.624
201621,45,8.197
201622,45,8.784
201631,62,8.943
201632,62,6.623
201635,69,6.851
201645,36,5.624
201646,36,7.886
201650,11,8.949
201653,22,6.678
201654,16,7.281
201656,16,6.423
201657,22,6.604
201658,22,4.632
201663,26,4.184
201666,48,7.345
201667,48,8.376
201668,27,7.321
201669,40,7.205
201670,33,7.449
201671,25,8.566
201672,25,5.826
201673,42,7.022
201677,70,6.184
201678,22,7.853
201679,9,8.629
201717,52,7.949
201718,52,11.602
202335,45,9.544
202336,45,10.041
202358,21,7.947
202359,63,7.227
202360,21,10.596
202361,30,6.806
202364,11,8.231
202365,12,8.211
202367,16,7.775
202368,16,7.417
202369,29,6.9
202370,12,7.191
202372,26,6.758
202376,19,6.323
202377,15,6.809
202378,44,6.428
202379,31,7.259
202380,19,7.889
202381,19,8.066
202383,14,9.346
202384,14,7.059
202385,14,8.119
202390,19,5.966
202391,13,6.055
202392,38,8.331
202431,52,8.746
203072,21,10.321
203073,72,9.484
203074,66,7.983
203081,13,8.246
203082,13,8.884
203083,15,7.247
203084,12,5.677
203086,26,6.661
203087,10,7.083
203088,10,6.83
203089,17,8.03
203090,17,6.634
203094,18,7.724
203097,13,8.181
203099,13,6.957
203104,10,7.429
203122,7,7.891
203123,7,8.517
203158,19,8.922
203159,17,12.095
203787,53,8.087
203797,15,6.724
203798,15,7.823
203799,18,7.082
203800,30,6.139
203801,24,6.421
203802,24,8.056
203803,16,7.162
203805,23,6.412
203807,16,7.398
203808,12,5.44
203810,12,6.607
203811,12,8.312
203813,13,7.719
203835,6,8.683
203836,7,8.283
203837,7,6.632
203856,55,7.58
203874,25,9.986
204501,35,9.999
204515,38,6.584
204516,38,7.411
204519,23,7.29
204521,16,6.735
204522,12,6.124
204524,12,5.014
204525,12,6.22
204549,7,13.426
204570,65,9.945
204571,65,12.872
204583,14,10.992
204588,15,10.024
204589,15,11.014
205214,39,13.381
205215,39,11.68
205218,34,8.526
205229,38,6.569
205230,38,8.187
205233,46,7.695
205235,58,5.78
205240,2,7.27
205263,5,9.647
205285,65,9.529
205296,38,10.827
205954,2,8.18
206010,38,6.974
206644,33,9.446
206645,35,8.199
206723,25,7.872
206724,10,8.404
206725,24,8.198
206726,24,7.164
207329,36,11.212
207357,50,8.527
207358,50,9.544
207380,24,5.362
207381,24,9.997
207438,10,8.901
207439,53,8.788
207440,24,9.653
208068,34,7.712
208069,34,8.344
208071,50,6.03
208073,52,10.004
208093,44,8.289
208115,10,7.172
208151,23,9.908
208153,87,8.998
208156,7,7.017
208157,7,6.978
208806,15,5.245
208821,3,6.779
208822,3,8.207
208829,10,10.211
208830,3,10.499
208867,13,8.458
208869,16,9.892
208870,7,8.757
208871,7,10.257
208872,11,9.705
208873,11,11.442
209532,3,12.645
209533,16,8.018
209535,14,8.872
209536,6,8.701
209537,6,14.625
209540,9,7.543
209541,9,7.839
209542,10,10.858
209543,57,9.309
209544,56,7.86
209581,13,15.519
209582,56,11.299
209584,27,9.733
209586,11,10.214
209587,11,10.835
209588,26,11.754
210245,3,6.562
210246,3,6.558
210247,16,7.419
210248,14,10.77
210249,14,8.34
210254,9,7.16
210257,49,7.74
210258,48,10.317
210295,20,10.038
210296,20,8.709
210298,27,10.647
210299,17,10.177
210300,17,10.756
210301,4,11.481
210918,4,11.246
210967,9,10.967
210968,9,16.983
210981,14,7.694
211012,27,9.575
211013,17,9.163
211015,2,11.652
211625,5,9.098
211640,6,11.164
211641,6,11.915
211643,21,14.15
211644,21,7.94
211681,12,9.661
211700,38,11.917
211726,17,9.614
211729,40,11.839
212351,62,12.01
212357,21,9.965
212358,21,8.362
212392,5,7.727
212393,5,8.727
212395,12,9.844
212407,34,10.36
212462,1,13.595
212463,1,18.757
213059,28,7.131
213065,62,7.953
213106,5,6.128
213107,5,7.399
213110,2,10.69
213111,5,8.649
213115,9,8.656
213118,30,10.165
213121,34,14.938
213123,9,11.134
213176,1,15.716
213177,1,14.628
213766,7,11.295
213767,7,8.774
213771,14,6.26
213772,21,10.029
213773,20,9.068
213825,5,10.83
213826,2,10.196
213835,51,8.062
213836,51,10.58
213837,9,14.924
213865,4,7.869
213873,3,13.031
214480,7,12.927
214481,4,7.06
214483,12,8.851
214486,20,6.784
214487,20,8.166
214604,1,18.102
215198,8,6.866
215202,5,8.913
215203,7,10.538
215251,2,9.43
215318,1,17.712
215894,30,9.997
215895,30,12.972
215896,24,12.134
215897,24,10.321
215914,12,6.38
215915,6,7.4
215965,2,10.136
215993,63,8.046
216608,26,13.104
216609,30,11.73
216628,10,8.059
216630,2,6.252
216678,3,12.806
216679,3,9.111
216707,44,14.606
217344,3,8.843
217345,3,6.862
217395,4,6.658
217397,15,8.804
217463,2,14.554
218056,4,10.67
218057,4,8.904
218058,3,7.221
218059,3,9.018
218177,4,16.903
218773,5,7.17
218839,27,13.027
218840,27,15.554
218849,3,12.801
219554,27,14.43
219563,3,13.91
220201,5,9.639
220203,30,8.647
220205,14,6.734
220248,25,13.016
220916,17,9.766
220917,17,9.182
220919,14,7.384
221676,13,10.328
222340,7,8.741
222393,23,11.651
223103,14,10.311
223820,3,16.12
224475,16,14.372
225190,23,14.063
226622,21,8.805
226625,55,11.759
227335,18,8.997
227336,18,11.233
228050,19,11.551
228051,4,10.622
228052,9,10.137
228053,19,10.894
228054,9,12.324
228764,19,9.705
228765,4,8.09
228766,11,8.124
228767,23,13.958
228768,23,14.053
229499,3,15.062
229500,3,14.573
230209,5,9.951
230210,5,6.174
230211,5,12.997
230923,5,11.882
230924,5,20.264
