visit_grid,ses1_fre,ses2_fre,ses3_fre,ses4_fre
125286,3102.0,4738.0,1969.0,1480.0
125287,2185.0,3677.0,1333.0,1120.0
125288,1555.0,2200.0,961.0,572.0
125289,2423.0,2212.0,856.0,588.0
125290,2260.0,3635.0,1646.0,1144.0
125291,1386.0,2077.0,800.0,488.0
125292,694.0,1508.0,488.0,495.0
125293,534.0,662.0,392.0,260.0
125294,315.0,351.0,144.0,113.0
125295,301.0,292.0,126.0,52.0
125296,256.0,247.0,133.0,59.0
125297,817.0,975.0,414.0,300.0
125298,1685.0,1951.0,952.0,589.0
125299,2237.0,3853.0,2119.0,1558.0
125300,1258.0,1391.0,664.0,948.0
125301,360.0,284.0,154.0,150.0
125302,675.0,288.0,231.0,63.0
125303,324.0,448.0,141.0,81.0
125304,552.0,529.0,197.0,146.0
125305,837.0,769.0,441.0,254.0
125306,1567.0,2121.0,782.0,706.0
125307,2822.0,2991.0,1377.0,1156.0
125308,1753.0,2186.0,858.0,529.0
125309,471.0,530.0,292.0,167.0
125310,512.0,640.0,209.0,193.0
125311,241.0,197.0,117.0,45.0
125312,596.0,488.0,179.0,82.0
125313,827.0,880.0,264.0,252.0
125314,685.0,910.0,289.0,291.0
125315,358.0,311.0,65.0,68.0
125316,240.0,151.0,195.0,67.0
125317,508.0,628.0,357.0,202.0
125318,252.0,180.0,188.0,144.0
125319,407.0,396.0,260.0,159.0
125320,981.0,904.0,392.0,346.0
125321,378.0,414.0,131.0,147.0
125322,674.0,901.0,391.0,337.0
125323,147.0,251.0,43.0,14.0
125324,168.0,102.0,39.0,20.0
125325,231.0,187.0,34.0,95.0
125326,138.0,131.0,32.0,40.0
125327,137.0,80.0,52.0,20.0
125328,55.0,65.0,14.0,3.0
125329,87.0,28.0,14.0,5.0
125330,84.0,13.0,37.0,30.0
125331,37.0,12.0,8.0,7.0
125332,112.0,161.0,24.0,21.0
125333,99.0,41.0,8.0,10.0
125334,147.0,123.0,15.0,7.0
125335,265.0,178.0,157.0,105.0
125336,187.0,90.0,23.0,20.0
125337,758.0,295.0,78.0,97.0
125338,225.0,152.0,36.0,11.0
125339,267.0,148.0,28.0,14.0
125340,179.0,63.0,21.0,19.0
125341,176.0,7.0,11.0,4.0
125342,53.0,72.0,55.0,4.0
125343,102.0,41.0,20.0,5.0
125344,117.0,35.0,7.0,28.0
125345,103.0,47.0,20.0,8.0
125346,610.0,190.0,147.0,207.0
125347,162.0,118.0,95.0,47.0
125348,230.0,231.0,22.0,55.0
125349,113.0,27.0,30.0,47.0
125350,71.0,26.0,14.0,5.0
125351,98.0,54.0,39.0,12.0
125352,194.0,59.0,22.0,61.0
125353,80.0,83.0,22.0,3.0
125354,118.0,15.0,9.0,2.0
125355,31.0,10.0,1.0,1.0
125356,50.0,21.0,2.0,4.0
125357,186.0,22.0,11.0,64.0
125358,887.0,554.0,96.0,90.0
125359,678.0,190.0,73.0,57.0
125360,253.0,129.0,38.0,30.0
125361,201.0,86.0,84.0,153.0
125362,113.0,22.0,8.0,12.0
125363,190.0,47.0,7.0,20.0
125364,358.0,102.0,31.0,68.0
125365,250.0,87.0,67.0,94.0
125366,503.0,202.0,204.0,151.0
125367,85.0,19.0,82.0,12.0
125368,179.0,108.0,46.0,62.0
125369,228.0,29.0,3.0,25.0
125370,156.0,44.0,34.0,13.0
125371,247.0,36.0,16.0,20.0
125372,160.0,43.0,17.0,54.0
125373,351.0,83.0,109.0,51.0
125374,150.0,36.0,42.0,16.0
125375,100.0,42.0,62.0,28.0
125376,38.0,8.0,4.0,2.0
125377,66.0,11.0,3.0,16.0
125378,39.0,11.0,11.0,1.0
125379,13.0,8.0,12.0,6.0
125900,49.0,6.0,18.0,75.0
125901,39.0,24.0,15.0,23.0
125902,46.0,30.0,31.0,25.0
125903,23.0,24.0,25.0,24.0
125904,18.0,29.0,11.0,10.0
125905,13.0,60.0,3.0,2.0
125906,5.0,1.0,9.0,3.0
125907,55.0,92.0,38.0,57.0
125908,10.0,0.0,5.0,5.0
125909,10.0,4.0,4.0,3.0
125910,2.0,1.0,3.0,3.0
125911,85.0,25.0,20.0,11.0
125912,16.0,14.0,4.0,14.0
125913,7.0,6.0,7.0,6.0
125914,26.0,22.0,18.0,18.0
125915,25.0,34.0,33.0,48.0
125916,34.0,50.0,27.0,47.0
125917,70.0,61.0,48.0,52.0
125918,27.0,36.0,27.0,52.0
125919,44.0,48.0,24.0,31.0
125920,330.0,75.0,189.0,67.0
125921,203.0,120.0,118.0,179.0
125922,293.0,118.0,105.0,35.0
125923,123.0,88.0,44.0,20.0
125924,159.0,68.0,16.0,16.0
125925,162.0,103.0,25.0,45.0
125926,192.0,59.0,107.0,243.0
125927,229.0,107.0,154.0,57.0
125928,370.0,216.0,185.0,257.0
125929,1672.0,665.0,546.0,335.0
125930,3188.0,861.0,559.0,285.0
125931,1577.0,656.0,428.0,248.0
125932,565.0,270.0,162.0,115.0
125933,685.0,253.0,170.0,148.0
125934,433.0,106.0,96.0,69.0
125935,1557.0,133.0,132.0,78.0
125936,168.0,68.0,120.0,51.0
125937,304.0,208.0,104.0,68.0
125938,343.0,140.0,72.0,70.0
125939,830.0,347.0,258.0,169.0
125940,915.0,431.0,445.0,356.0
125941,1373.0,558.0,328.0,393.0
125942,1079.0,427.0,222.0,215.0
125943,917.0,485.0,213.0,124.0
125944,744.0,380.0,121.0,132.0
125945,649.0,485.0,309.0,136.0
125946,391.0,130.0,140.0,51.0
125947,392.0,158.0,56.0,32.0
125948,254.0,163.0,96.0,43.0
125949,292.0,77.0,108.0,97.0
125950,323.0,91.0,48.0,48.0
125951,352.0,225.0,92.0,34.0
125952,462.0,305.0,155.0,66.0
125953,420.0,249.0,143.0,111.0
125954,579.0,353.0,117.0,55.0
125955,600.0,426.0,100.0,137.0
125956,1331.0,1232.0,625.0,467.0
125957,1563.0,1745.0,870.0,437.0
125958,2017.0,2422.0,1065.0,724.0
125959,3047.0,3282.0,1257.0,1223.0
125960,3067.0,4013.0,1844.0,948.0
125961,3343.0,3677.0,1458.0,1345.0
125962,1141.0,1757.0,890.0,467.0
125963,955.0,1153.0,694.0,303.0
125964,1433.0,1648.0,715.0,481.0
125965,983.0,1321.0,591.0,501.0
125966,902.0,1266.0,636.0,553.0
125967,1080.0,2217.0,1873.0,977.0
125968,2581.0,3760.0,2084.0,2116.0
125969,1174.0,1409.0,847.0,683.0
125970,602.0,1092.0,615.0,600.0
125971,917.0,1115.0,620.0,416.0
125972,739.0,912.0,915.0,491.0
125973,641.0,1236.0,578.0,427.0
125974,844.0,1079.0,631.0,272.0
125975,628.0,1103.0,695.0,435.0
125976,1273.0,2029.0,920.0,861.0
125977,1318.0,1362.0,1225.0,831.0
125978,1498.0,1954.0,1255.0,930.0
125979,1866.0,2596.0,1964.0,1154.0
125980,1334.0,1457.0,1173.0,931.0
125981,1094.0,1334.0,858.0,863.0
125982,1221.0,1573.0,775.0,691.0
125983,554.0,921.0,742.0,680.0
125984,1328.0,2769.0,2431.0,1236.0
125985,1634.0,2017.0,1134.0,991.0
125986,1433.0,2450.0,1495.0,1074.0
125987,1411.0,2548.0,1351.0,1467.0
125988,1627.0,2647.0,1403.0,966.0
125989,1432.0,2530.0,1168.0,764.0
125990,2626.0,4708.0,1781.0,1411.0
125991,8930.0,15928.0,6065.0,3647.0
125992,6446.0,11115.0,3861.0,2487.0
125993,1790.0,3701.0,1428.0,1082.0
125994,2338.0,3802.0,1492.0,994.0
125995,2470.0,3189.0,1190.0,1100.0
125996,3406.0,1972.0,856.0,894.0
125997,1239.0,1002.0,433.0,265.0
125998,908.0,937.0,358.0,160.0
125999,1905.0,2982.0,999.0,926.0
126000,3110.0,5101.0,2376.0,1625.0
126001,6371.0,9903.0,4163.0,2939.0
126002,7576.0,10548.0,4477.0,2518.0
126003,5198.0,7175.0,3166.0,1667.0
126004,3619.0,5172.0,2499.0,1147.0
126005,2746.0,3297.0,1842.0,1415.0
126006,1032.0,1589.0,532.0,551.0
126007,862.0,1244.0,399.0,397.0
126008,783.0,714.0,393.0,177.0
126009,372.0,392.0,190.0,92.0
126010,1016.0,1661.0,743.0,527.0
126011,1191.0,1728.0,881.0,817.0
126012,2428.0,3564.0,1437.0,961.0
126013,1233.0,1379.0,781.0,410.0
126014,444.0,464.0,278.0,170.0
126015,1071.0,1327.0,954.0,1060.0
126016,182.0,192.0,144.0,46.0
126017,264.0,192.0,160.0,53.0
126018,334.0,662.0,282.0,209.0
126019,1253.0,1509.0,875.0,504.0
126020,2224.0,2727.0,1245.0,842.0
126021,1092.0,1308.0,649.0,379.0
126022,359.0,444.0,182.0,70.0
126023,462.0,446.0,187.0,133.0
126024,465.0,638.0,293.0,132.0
126025,458.0,769.0,300.0,117.0
126026,697.0,1055.0,120.0,248.0
126027,580.0,797.0,455.0,107.0
126028,504.0,815.0,253.0,164.0
126029,266.0,161.0,28.0,44.0
126030,202.0,184.0,34.0,54.0
126031,615.0,647.0,277.0,204.0
126032,538.0,478.0,324.0,270.0
126033,336.0,473.0,190.0,165.0
126034,485.0,272.0,183.0,79.0
126035,728.0,427.0,326.0,103.0
126036,144.0,161.0,24.0,21.0
126037,121.0,159.0,59.0,35.0
126038,252.0,144.0,64.0,53.0
126039,1164.0,1032.0,401.0,328.0
126040,278.0,180.0,79.0,87.0
126041,317.0,339.0,167.0,100.0
126042,320.0,410.0,265.0,196.0
126043,100.0,148.0,52.0,39.0
126044,235.0,57.0,24.0,18.0
126045,59.0,17.0,6.0,6.0
126046,71.0,43.0,6.0,32.0
126047,68.0,62.0,20.0,14.0
126048,45.0,45.0,24.0,23.0
126049,150.0,53.0,24.0,26.0
126050,256.0,141.0,18.0,22.0
126051,325.0,105.0,38.0,114.0
126052,240.0,109.0,36.0,21.0
126053,198.0,130.0,53.0,41.0
126054,65.0,17.0,10.0,14.0
126055,75.0,45.0,9.0,11.0
126056,46.0,66.0,11.0,8.0
126057,154.0,52.0,8.0,7.0
126058,111.0,135.0,23.0,11.0
126059,119.0,19.0,3.0,0.0
126060,55.0,57.0,40.0,3.0
126061,139.0,18.0,21.0,14.0
126062,125.0,47.0,11.0,9.0
126063,243.0,31.0,18.0,84.0
126064,84.0,20.0,17.0,5.0
126065,50.0,14.0,7.0,41.0
126066,32.0,8.0,10.0,4.0
126067,87.0,53.0,18.0,17.0
126068,102.0,17.0,9.0,10.0
126069,36.0,20.0,23.0,18.0
126070,99.0,8.0,6.0,14.0
126071,49.0,15.0,26.0,3.0
126072,125.0,54.0,37.0,31.0
126073,243.0,45.0,25.0,16.0
126074,206.0,75.0,10.0,40.0
126075,106.0,14.0,3.0,12.0
126076,102.0,14.0,56.0,4.0
126077,158.0,36.0,2.0,22.0
126078,61.0,38.0,7.0,4.0
126079,98.0,18.0,14.0,5.0
126080,58.0,10.0,3.0,12.0
126081,63.0,29.0,11.0,26.0
126082,135.0,25.0,23.0,16.0
126083,382.0,23.0,16.0,7.0
126084,120.0,37.0,17.0,33.0
126085,151.0,14.0,16.0,49.0
126086,292.0,139.0,29.0,22.0
126087,37.0,12.0,2.0,5.0
126088,114.0,12.0,3.0,20.0
126089,36.0,7.0,6.0,2.0
126090,63.0,10.0,54.0,9.0
126091,49.0,9.0,4.0,5.0
126092,107.0,26.0,19.0,29.0
126093,23.0,18.0,8.0,3.0
126094,36.0,9.0,4.0,3.0
126614,66.0,34.0,18.0,31.0
126615,47.0,47.0,23.0,18.0
126616,53.0,32.0,26.0,19.0
126617,41.0,18.0,31.0,15.0
126618,23.0,17.0,10.0,18.0
126619,73.0,24.0,68.0,18.0
126620,36.0,20.0,17.0,7.0
126621,39.0,32.0,14.0,25.0
126622,54.0,4.0,12.0,5.0
126623,16.0,6.0,47.0,4.0
126624,24.0,7.0,12.0,4.0
126625,38.0,1.0,4.0,4.0
126626,22.0,25.0,25.0,22.0
126627,11.0,6.0,13.0,14.0
126628,51.0,29.0,22.0,26.0
126629,19.0,15.0,13.0,18.0
126630,37.0,24.0,20.0,20.0
126631,22.0,21.0,15.0,25.0
126632,90.0,8.0,12.0,17.0
126633,112.0,39.0,12.0,37.0
126634,262.0,107.0,160.0,63.0
126635,647.0,304.0,246.0,207.0
126636,304.0,137.0,64.0,70.0
126637,54.0,23.0,41.0,28.0
126638,57.0,9.0,30.0,16.0
126639,185.0,9.0,15.0,33.0
126640,131.0,68.0,97.0,16.0
126641,293.0,213.0,108.0,134.0
126642,598.0,158.0,132.0,51.0
126643,629.0,164.0,191.0,95.0
126644,3387.0,604.0,405.0,318.0
126645,4807.0,867.0,596.0,482.0
126646,884.0,218.0,85.0,71.0
126647,483.0,143.0,127.0,58.0
126648,366.0,144.0,110.0,85.0
126649,336.0,95.0,68.0,46.0
126650,219.0,135.0,50.0,41.0
126651,559.0,180.0,101.0,147.0
126652,821.0,464.0,490.0,342.0
126653,1075.0,502.0,522.0,509.0
126654,1236.0,516.0,289.0,258.0
126655,1236.0,364.0,280.0,119.0
126656,1034.0,341.0,266.0,149.0
126657,532.0,211.0,137.0,56.0
126658,1085.0,337.0,253.0,119.0
126659,714.0,366.0,173.0,216.0
126660,557.0,316.0,155.0,63.0
126661,462.0,234.0,120.0,142.0
126662,429.0,427.0,160.0,234.0
126663,320.0,168.0,102.0,48.0
126664,302.0,246.0,101.0,24.0
126665,326.0,172.0,91.0,89.0
126666,812.0,613.0,203.0,77.0
126667,570.0,356.0,113.0,77.0
126668,381.0,276.0,140.0,136.0
126669,672.0,543.0,198.0,306.0
126670,1196.0,1072.0,387.0,403.0
126671,918.0,1267.0,483.0,250.0
126672,1150.0,1570.0,739.0,424.0
126673,4595.0,5530.0,2158.0,2085.0
126674,2820.0,3488.0,1232.0,1110.0
126675,1272.0,1836.0,686.0,431.0
126676,1026.0,1348.0,641.0,519.0
126677,919.0,994.0,500.0,299.0
126678,563.0,1210.0,570.0,275.0
126679,644.0,1103.0,533.0,305.0
126680,1128.0,1405.0,654.0,550.0
126681,1695.0,2361.0,1344.0,881.0
126682,2662.0,3430.0,1955.0,1926.0
126683,1046.0,1543.0,644.0,644.0
126684,936.0,1245.0,540.0,528.0
126685,663.0,1404.0,662.0,612.0
126686,746.0,1051.0,617.0,334.0
126687,692.0,1424.0,580.0,316.0
126688,1090.0,1775.0,749.0,515.0
126689,2161.0,2024.0,1515.0,1012.0
126690,2751.0,3399.0,1950.0,1795.0
126691,3324.0,4204.0,2749.0,2301.0
126692,1728.0,2967.0,2019.0,1440.0
126693,4075.0,5238.0,3731.0,3017.0
126694,4958.0,8191.0,4783.0,3974.0
126695,1149.0,2053.0,1396.0,777.0
126696,929.0,1548.0,1070.0,748.0
126697,1409.0,1795.0,1066.0,954.0
126698,2116.0,3213.0,2037.0,1802.0
126699,1833.0,3472.0,1943.0,1669.0
126700,2086.0,3996.0,1529.0,1832.0
126701,1845.0,3297.0,1270.0,1461.0
126702,1443.0,2380.0,961.0,913.0
126703,2381.0,3807.0,1704.0,1417.0
126704,3756.0,6889.0,3174.0,2745.0
126705,6813.0,12702.0,4903.0,2823.0
126706,2035.0,4374.0,1363.0,992.0
126707,1233.0,2108.0,614.0,427.0
126708,1351.0,2029.0,847.0,772.0
126709,2432.0,2921.0,1187.0,996.0
126710,3823.0,4394.0,1693.0,1326.0
126711,1146.0,1926.0,703.0,572.0
126712,993.0,1240.0,388.0,281.0
126713,1128.0,1484.0,572.0,471.0
126714,1997.0,3352.0,1675.0,1370.0
126715,2898.0,5225.0,1901.0,1586.0
126716,3785.0,5101.0,2024.0,1530.0
126717,4530.0,6271.0,2598.0,1778.0
126718,6520.0,8961.0,4069.0,2791.0
126719,6629.0,7862.0,3158.0,2052.0
126720,3605.0,3628.0,1971.0,1178.0
126721,1431.0,1974.0,727.0,673.0
126722,1573.0,1699.0,871.0,596.0
126723,1457.0,2160.0,969.0,644.0
126724,1688.0,1857.0,909.0,784.0
126725,967.0,1339.0,503.0,531.0
126726,1860.0,3316.0,1384.0,912.0
126727,473.0,655.0,321.0,275.0
126728,286.0,242.0,191.0,98.0
126729,344.0,406.0,259.0,157.0
126730,204.0,276.0,176.0,91.0
126731,402.0,695.0,279.0,89.0
126732,654.0,1081.0,480.0,454.0
126733,1460.0,2150.0,1361.0,895.0
126734,912.0,1454.0,682.0,502.0
126735,657.0,1181.0,640.0,485.0
126736,493.0,745.0,476.0,315.0
126737,265.0,424.0,104.0,84.0
126738,503.0,706.0,301.0,139.0
126739,392.0,545.0,189.0,121.0
126740,305.0,446.0,94.0,65.0
126741,385.0,811.0,147.0,82.0
126742,526.0,423.0,127.0,87.0
126743,363.0,189.0,64.0,61.0
126744,244.0,104.0,58.0,32.0
126745,304.0,185.0,95.0,66.0
126746,307.0,473.0,276.0,160.0
126747,646.0,572.0,452.0,471.0
126748,216.0,345.0,204.0,133.0
126749,184.0,511.0,116.0,157.0
126750,102.0,66.0,40.0,14.0
126751,186.0,164.0,46.0,66.0
126752,313.0,205.0,161.0,77.0
126753,1125.0,485.0,221.0,285.0
126754,820.0,352.0,268.0,211.0
126755,296.0,218.0,252.0,86.0
126756,407.0,444.0,286.0,208.0
126757,181.0,32.0,29.0,63.0
126758,87.0,58.0,25.0,18.0
126759,61.0,20.0,8.0,18.0
126760,50.0,24.0,11.0,10.0
126761,66.0,41.0,16.0,12.0
126762,325.0,139.0,50.0,46.0
126763,221.0,141.0,65.0,37.0
126764,244.0,179.0,59.0,31.0
126765,155.0,120.0,15.0,17.0
126766,246.0,189.0,21.0,36.0
126767,318.0,274.0,80.0,91.0
126768,120.0,141.0,51.0,36.0
126769,114.0,71.0,39.0,31.0
126770,62.0,46.0,8.0,12.0
126771,93.0,63.0,2.0,3.0
126772,42.0,8.0,6.0,4.0
126773,56.0,14.0,1.0,2.0
126774,64.0,102.0,82.0,35.0
126775,236.0,141.0,138.0,25.0
126776,46.0,21.0,12.0,12.0
126777,86.0,46.0,4.0,26.0
126778,163.0,42.0,24.0,16.0
126779,30.0,11.0,3.0,5.0
126780,26.0,9.0,19.0,2.0
126781,64.0,10.0,5.0,0.0
126782,97.0,56.0,5.0,4.0
126783,83.0,60.0,11.0,23.0
126784,223.0,41.0,43.0,88.0
126785,151.0,75.0,13.0,32.0
126786,259.0,98.0,71.0,31.0
126787,104.0,49.0,30.0,33.0
126788,166.0,136.0,40.0,29.0
126789,131.0,41.0,6.0,9.0
126790,138.0,39.0,21.0,6.0
126791,181.0,39.0,14.0,32.0
126792,1025.0,686.0,273.0,274.0
126793,112.0,41.0,24.0,21.0
126794,100.0,31.0,43.0,14.0
126795,219.0,49.0,20.0,31.0
126796,148.0,67.0,11.0,16.0
126797,574.0,54.0,11.0,14.0
126798,321.0,64.0,28.0,45.0
126799,119.0,14.0,40.0,16.0
126800,236.0,32.0,10.0,23.0
126801,272.0,66.0,47.0,16.0
126802,83.0,6.0,0.0,3.0
126803,147.0,34.0,8.0,15.0
126804,68.0,45.0,14.0,19.0
126805,66.0,51.0,36.0,27.0
126806,18.0,15.0,2.0,2.0
126807,226.0,132.0,39.0,127.0
126808,82.0,46.0,5.0,4.0
127329,41.0,34.0,22.0,17.0
127330,48.0,29.0,30.0,20.0
127331,36.0,25.0,37.0,23.0
127332,10.0,13.0,12.0,6.0
127333,10.0,4.0,4.0,5.0
127334,15.0,8.0,12.0,13.0
127335,18.0,36.0,25.0,18.0
127336,828.0,762.0,685.0,571.0
127337,83.0,34.0,38.0,12.0
127338,182.0,63.0,37.0,20.0
127339,102.0,17.0,4.0,4.0
127340,48.0,24.0,14.0,23.0
127341,473.0,395.0,316.0,309.0
127342,242.0,181.0,164.0,113.0
127343,37.0,36.0,123.0,87.0
127344,159.0,65.0,56.0,43.0
127345,112.0,44.0,33.0,33.0
127346,65.0,28.0,26.0,46.0
127347,342.0,89.0,59.0,88.0
127348,254.0,91.0,44.0,108.0
127349,334.0,444.0,258.0,112.0
127350,20.0,13.0,5.0,19.0
127351,28.0,33.0,0.0,9.0
127352,34.0,15.0,19.0,7.0
127353,208.0,11.0,41.0,13.0
127354,278.0,93.0,236.0,87.0
127355,457.0,186.0,439.0,163.0
127356,734.0,236.0,123.0,109.0
127357,440.0,71.0,112.0,41.0
127358,738.0,190.0,183.0,67.0
127359,7241.0,1451.0,1085.0,882.0
127360,550.0,88.0,42.0,53.0
127361,415.0,131.0,51.0,152.0
127362,412.0,217.0,124.0,76.0
127363,385.0,154.0,131.0,104.0
127364,333.0,115.0,105.0,61.0
127365,555.0,118.0,95.0,84.0
127366,1024.0,540.0,548.0,504.0
127367,1327.0,451.0,290.0,272.0
127368,2074.0,1120.0,537.0,617.0
127369,1038.0,266.0,276.0,123.0
127370,681.0,488.0,261.0,140.0
127371,816.0,260.0,239.0,85.0
127372,700.0,289.0,144.0,187.0
127373,707.0,576.0,89.0,103.0
127374,514.0,227.0,85.0,192.0
127375,324.0,163.0,61.0,70.0
127376,331.0,144.0,111.0,137.0
127377,463.0,314.0,195.0,90.0
127378,622.0,445.0,185.0,123.0
127379,964.0,559.0,299.0,205.0
127380,590.0,480.0,285.0,114.0
127381,745.0,418.0,212.0,176.0
127382,749.0,377.0,246.0,149.0
127383,860.0,1118.0,485.0,380.0
127384,2268.0,2179.0,826.0,608.0
127385,1173.0,1595.0,643.0,449.0
127386,1463.0,1576.0,615.0,371.0
127387,1833.0,2508.0,831.0,998.0
127388,1047.0,1571.0,730.0,532.0
127389,590.0,734.0,373.0,202.0
127390,529.0,1651.0,317.0,188.0
127391,882.0,1796.0,622.0,365.0
127392,851.0,1134.0,815.0,521.0
127393,704.0,1417.0,488.0,496.0
127394,1170.0,1978.0,802.0,457.0
127395,1861.0,3122.0,1368.0,956.0
127396,2282.0,2853.0,1591.0,1264.0
127397,1498.0,1792.0,774.0,718.0
127398,1062.0,1681.0,667.0,810.0
127399,1219.0,1889.0,927.0,549.0
127400,1286.0,2384.0,1299.0,762.0
127401,2059.0,2307.0,1260.0,906.0
127402,2347.0,3085.0,1527.0,1141.0
127403,2521.0,2831.0,1935.0,1329.0
127404,2356.0,3157.0,2061.0,1619.0
127405,5676.0,5917.0,4049.0,3463.0
127406,1181.0,2245.0,1383.0,1007.0
127407,2116.0,3858.0,2157.0,1650.0
127408,3443.0,6091.0,3296.0,2149.0
127409,2371.0,4866.0,2401.0,1755.0
127410,2147.0,4783.0,1897.0,1319.0
127411,2535.0,5134.0,2058.0,1852.0
127412,5618.0,10211.0,5068.0,4737.0
127413,4514.0,6886.0,3435.0,2583.0
127414,4131.0,6508.0,3170.0,3073.0
127415,1822.0,3579.0,1445.0,1295.0
127416,1681.0,3127.0,1709.0,1081.0
127417,942.0,2215.0,1054.0,611.0
127418,2537.0,3534.0,1498.0,1052.0
127419,4806.0,8348.0,3424.0,3020.0
127420,2145.0,3430.0,1577.0,1456.0
127421,1320.0,1780.0,737.0,676.0
127422,1113.0,1693.0,568.0,433.0
127423,1613.0,1846.0,828.0,558.0
127424,2810.0,2933.0,1218.0,1179.0
127425,1148.0,1561.0,679.0,514.0
127426,870.0,832.0,424.0,289.0
127427,2350.0,4158.0,2277.0,901.0
127428,1044.0,1977.0,1008.0,586.0
127429,2035.0,3610.0,1742.0,1129.0
127430,1938.0,3099.0,1280.0,831.0
127431,3176.0,5110.0,2163.0,1199.0
127432,3545.0,4674.0,2275.0,1519.0
127433,11048.0,15294.0,5689.0,3909.0
127434,7550.0,11332.0,5113.0,2952.0
127435,3437.0,3432.0,1984.0,1245.0
127436,2231.0,2959.0,1912.0,1088.0
127437,2048.0,2853.0,1258.0,730.0
127438,1613.0,2279.0,1397.0,683.0
127439,2026.0,2851.0,1089.0,1144.0
127440,1310.0,1677.0,851.0,458.0
127441,414.0,523.0,298.0,147.0
127442,210.0,273.0,193.0,63.0
127443,246.0,509.0,337.0,61.0
127444,424.0,1029.0,740.0,73.0
127445,245.0,483.0,218.0,44.0
127446,317.0,604.0,290.0,101.0
127447,444.0,764.0,361.0,251.0
127448,295.0,361.0,263.0,102.0
127449,281.0,464.0,199.0,73.0
127450,689.0,456.0,400.0,175.0
127451,397.0,469.0,311.0,136.0
127452,511.0,714.0,205.0,138.0
127453,379.0,650.0,164.0,99.0
127454,133.0,444.0,54.0,45.0
127455,261.0,359.0,221.0,88.0
127456,210.0,193.0,69.0,46.0
127457,278.0,111.0,66.0,39.0
127458,233.0,251.0,115.0,25.0
127459,97.0,64.0,20.0,27.0
127460,181.0,365.0,140.0,168.0
127461,1043.0,938.0,766.0,362.0
127462,322.0,252.0,228.0,143.0
127463,459.0,346.0,202.0,155.0
127464,84.0,86.0,23.0,19.0
127465,275.0,204.0,137.0,167.0
127466,187.0,169.0,127.0,46.0
127467,318.0,213.0,87.0,119.0
127468,530.0,242.0,278.0,103.0
127469,284.0,328.0,206.0,153.0
127470,174.0,125.0,51.0,113.0
127471,133.0,36.0,7.0,3.0
127472,130.0,57.0,15.0,90.0
127473,195.0,31.0,22.0,22.0
127474,173.0,87.0,53.0,32.0
127475,119.0,48.0,47.0,10.0
127476,98.0,41.0,33.0,24.0
127477,144.0,22.0,31.0,25.0
127478,109.0,150.0,17.0,23.0
127479,312.0,213.0,175.0,100.0
127480,109.0,41.0,25.0,31.0
127481,148.0,100.0,55.0,63.0
127482,166.0,115.0,77.0,169.0
127483,667.0,419.0,361.0,366.0
127484,182.0,91.0,64.0,15.0
127485,160.0,55.0,37.0,13.0
127486,48.0,71.0,3.0,7.0
127487,28.0,20.0,5.0,2.0
127488,61.0,95.0,4.0,18.0
127489,61.0,23.0,35.0,37.0
127490,39.0,22.0,28.0,9.0
127491,37.0,18.0,4.0,8.0
127492,80.0,18.0,12.0,3.0
127493,586.0,189.0,69.0,75.0
127494,19.0,13.0,25.0,2.0
127495,104.0,35.0,33.0,9.0
127496,295.0,63.0,43.0,71.0
127497,222.0,70.0,32.0,26.0
127498,525.0,159.0,63.0,63.0
127499,581.0,169.0,89.0,66.0
127500,330.0,121.0,83.0,26.0
127501,146.0,113.0,58.0,6.0
127502,188.0,60.0,49.0,7.0
127503,368.0,58.0,57.0,22.0
127504,184.0,70.0,42.0,18.0
127505,397.0,98.0,80.0,61.0
127506,111.0,67.0,50.0,29.0
127507,65.0,17.0,33.0,10.0
127508,264.0,128.0,71.0,68.0
127509,246.0,30.0,34.0,19.0
127510,378.0,91.0,54.0,58.0
127511,661.0,109.0,50.0,91.0
127512,727.0,83.0,28.0,56.0
127513,115.0,10.0,1.0,6.0
127514,146.0,27.0,7.0,5.0
127515,274.0,71.0,13.0,32.0
127516,2184.0,92.0,27.0,41.0
127517,86.0,39.0,16.0,15.0
127518,77.0,10.0,18.0,18.0
127519,42.0,9.0,7.0,12.0
127520,72.0,33.0,49.0,23.0
127521,44.0,6.0,34.0,12.0
127522,180.0,64.0,46.0,35.0
127523,30.0,8.0,17.0,51.0
128044,22.0,29.0,11.0,13.0
128045,22.0,18.0,32.0,27.0
128046,5.0,5.0,1.0,3.0
128047,19.0,14.0,15.0,15.0
128048,10.0,3.0,1.0,4.0
128049,38.0,13.0,14.0,9.0
128050,126.0,182.0,174.0,196.0
128051,307.0,334.0,281.0,290.0
128052,199.0,265.0,204.0,125.0
128053,324.0,164.0,265.0,138.0
128054,500.0,292.0,243.0,277.0
128055,188.0,223.0,68.0,120.0
128056,116.0,55.0,58.0,27.0
128057,75.0,20.0,10.0,40.0
128058,45.0,19.0,15.0,15.0
128059,98.0,67.0,7.0,16.0
128060,256.0,85.0,73.0,46.0
128061,155.0,81.0,62.0,106.0
128062,42.0,20.0,6.0,20.0
128063,20.0,25.0,9.0,8.0
128064,89.0,50.0,23.0,11.0
128065,37.0,42.0,6.0,7.0
128066,17.0,46.0,14.0,3.0
128067,117.0,8.0,10.0,2.0
128068,192.0,118.0,97.0,46.0
128069,697.0,337.0,201.0,244.0
128070,451.0,245.0,168.0,76.0
