visit_grid,isolation_1903,isolation_2403,isolation_diff,newtype
146666,0.1221695535342167,0.317361038480172,0.19519148494595528,Resident
175911,0.1943903062343985,0.1050088615073002,-0.08938144472709832,Outdoors
177386,0.2748372212820242,0.8825277474589388,0.6076905261769145,School
163153,0.2113037120102929,0.2042794935616172,-0.0070242184486757064,Business
158833,0.3402166494449138,0.5151138390724047,0.1748971896274909,Outdoors
131767,0.2719942357346938,0.3609748156807252,0.08898057994603142,Outdoors
138852,0.3893057781062141,0.2280085989786973,-0.1612971791275168,Outdoors
105210,0.5234751895244659,0.7098091346121155,0.18633394508764956,Business
105920,0.6095923924605369,0.5912610525239791,-0.018331339936557778,Shopping
198088,0.3012012267315456,0.3312690687200348,0.03006784198848922,Resident
211720,0.2377879978567601,0.154187119477741,-0.08360087837901911,Resident
161009,0.2291266330187298,0.325671825522789,0.09654519250405921,Outdoors
181037,0.2734024531794083,0.2175511508951406,-0.05585130228426771,Resident
165947,0.3175671566370497,0.5162386941612391,0.19867153752418942,Resident
142494,0.3960459597204031,0.4575210278299157,0.06147506810951264,School
185915,0.239664446144844,0.2326063681327983,-0.007058078012045693,School
213142,0.480718085106383,0.3954607166046868,-0.08525736850169618,Outdoors
120240,0.2204081873832991,0.3839995968495266,0.16359140946622752,Business
167433,0.2551684301032061,0.2215346770757598,-0.03363375302744631,Outdoors
212350,0.1685579451082949,0.1436789260988064,-0.024879019009488496,Resident
196695,0.1493272078435701,0.1897896331284798,0.0404624252849097,Resident
216629,0.2470387158661141,0.8749814984952111,0.6279427826290971,Service
156014,0.2574164387878541,0.2041649619269408,-0.05325147686091328,Outdoors
180956,0.2829286216079832,0.5564266457319993,0.2734980241240161,Resident
174530,0.2564156338579875,0.3123417521110671,0.05592611825307958,School
106680,0.350444250775589,0.5738936813672407,0.22344943059165173,Resident
170973,0.1024353146621458,0.5821662480693772,0.47973093340723144,Resident
100265,0.2366817111374231,0.4684533984445017,0.2317716873070786,Resident
181732,0.1882082266919471,0.3269450927950023,0.1387368661030552,Resident
194608,0.1831693588710541,0.5877941773626879,0.4046248184916338,Transport
231638,0.2078474686753096,0.4066389895259175,0.1987915208506079,Resident
167398,0.2654241249607548,0.3789372409146451,0.1135131159538903,Resident
202458,0.0930705217625002,0.1852877473928355,0.09221722563033528,Transport
203153,0.4673706218139961,0.3146127727567783,-0.1527578490572178,Resident
185975,0.2613912766258914,0.2212738244949288,-0.0401174521309626,Outdoors
209599,0.2266781308283284,0.6137779381884291,0.38709980736010063,Business
180239,0.2010581304691333,0.5888955456077933,0.38783741513866005,Resident
88792,0.5756850875480051,0.7887794728500499,0.21309438530204483,Outdoors
154654,0.3542854450807398,0.6221812801831226,0.2678958351023828,Resident
213097,0.3001784112099299,0.3389003565396885,0.03872194532975859,Resident
193794,0.2060973610948747,0.2798695913992202,0.07377223030434549,Resident
173824,0.156706282462296,0.6700330605113711,0.5133267780490751,Business
185262,0.1744954965226314,0.299458892361551,0.12496339583891958,Resident
186726,0.1156262846774307,0.4110399154839006,0.29541363080646993,Resident
180240,0.2291876845026725,0.7480864926519813,0.5188988081493089,Resident
177373,0.3996513903389617,0.2421892315193782,-0.15746215881958348,Outdoors
210940,0.3787650934249956,0.3870445741185701,0.008279480693574481,Business
130374,0.849743734713192,0.200880605007878,-0.648863129705314,Museums
133094,0.1588275821532946,0.4075120015567197,0.2486844194034251,Resident
188130,0.3524164489793954,0.2938546975543182,-0.05856175142507719,Outdoors
113136,0.1876102783493401,0.6672317134704776,0.47962143512113753,Resident
183096,0.341680406544697,0.4370957425659849,0.09541533602128788,Outdoors
176663,0.4178906168490913,0.2992206593582979,-0.1186699574907934,School
187401,0.2142515658349818,0.4181505414420051,0.20389897560702328,Resident
185273,0.1363421684439625,0.1126944316923658,-0.02364773675159669,Business
178859,0.258539898448414,0.3300903398015437,0.07155044135312966,Resident
193187,0.2637188883195135,0.178355633081757,-0.08536325523775651,Transport
202323,0.2909536073740215,0.3013112868921552,0.010357679518133711,Business
182414,0.0560273797837542,0.3282866998850134,0.2722593201012592,Museums
203791,0.1796566438754792,0.2962233600520598,0.1165667161765806,School
189485,0.2483272506082725,0.3765085468458522,0.12818129623757973,School
158884,0.1328944708844012,0.2550641367555819,0.12216966587118072,Outdoors
101755,0.457528116709209,0.8010942487179874,0.3435661320087784,Resident
195971,0.1167451927248967,0.264783536526337,0.14803834380144032,Resident
213114,0.2717487019622643,0.5307837922889246,0.2590350903266603,Resident
131755,0.4064977238835257,0.1887729962851622,-0.21772472759836348,Resident
113174,0.3467853971597169,0.4066846338602469,0.05989923670052999,Resident
134619,0.3843561999738606,0.4296648530526692,0.0453086530788086,Business
198180,0.1834756185790768,0.3327922503803977,0.14931663180132093,Transport
182395,0.256084746671276,0.251449323792936,-0.004635422878340012,Outdoors
200220,0.2862397987419423,0.3436325085651267,0.05739270982318445,Resident
193076,0.1285534595875959,0.1795312443137587,0.050977784726162795,Business
193896,0.380994801098195,0.2586810388781667,-0.12231376222002832,Transport
195937,0.1919808592683023,0.4467585220210242,0.25477766275272185,Resident
198789,0.3999139546236776,0.3830244999224686,-0.016889454701209006,Business
208073,0.0788896097971431,0.2597964536995206,0.1809068439023775,Resident
156737,0.2493629640308607,0.4880656020484908,0.23870263801763011,Shopping
184523,0.2018424585254791,0.4763826734001572,0.2745402148746781,Resident
203814,0.2505259049809525,0.4872633165205148,0.2367374115395623,Resident
203790,0.2768741159830268,0.2846006635255276,0.0077265475425007946,School
200937,0.2621527698769904,0.3348497510308652,0.0726969811538748,Resident
210239,0.2266421624909234,0.2772454198263624,0.05060325733543902,School
197355,0.1392577042267601,0.2359306346883672,0.0966729304616071,Resident
193166,0.0800758813992109,0.68972441323586,0.6096485318366491,Resident
193161,0.282925664756868,0.2411653111920236,-0.041760353564844366,Outdoors
100979,0.3371678285604799,0.292546162617178,-0.044621665943301914,Resident
214461,0.6699390656736628,0.4660421545667447,-0.2038969111069181,Business
198124,0.0507025331298581,0.3028765284129197,0.25217399528306156,Resident
166664,0.2941038092971944,0.6946621531197348,0.4005583438225404,School
183145,0.0723410303908442,0.1289590895639241,0.056618059173079896,Business
184564,0.0957480375557949,0.402058110374836,0.3063100728190411,Health
212441,0.364183822760999,0.3335757046696648,-0.03060811809133418,Business
175253,0.2387214858046629,0.3742065645383255,0.1354850787336626,Resident
214485,0.2224163608795901,0.731837984222301,0.5094216233427109,Resident
217413,0.2782142469744161,0.2658985332468403,-0.012315713727575783,School
215962,0.3035326788326053,0.1363973353389921,-0.16713534349361323,School
156079,0.4158126104542395,0.6206775436211194,0.20486493316687987,Resident
215963,0.2961906719133224,0.2115597375276587,-0.08463093438566369,Resident
212346,0.2141517366276437,0.5641334513351689,0.3499817147075252,Shopping
156695,0.456747112875605,0.4583311853538319,0.0015840724782268945,Outdoors
204541,0.1302709424682029,0.1679229385805827,0.03765199611237979,Resident
201644,0.3397952173073596,0.7433629932171248,0.4035677759097652,Resident
153174,0.3523050546221926,0.2816735871040127,-0.07063146751817989,Outdoors
80986,0.6969302487044062,0.5350256101235312,-0.161904638580875,Outdoors
101732,0.5378226261415324,0.3545626179987413,-0.18326000814279114,Resident
88122,0.6009793762743592,0.9160377611860128,0.3150583849116536,Outdoors
95203,0.8198370867273599,0.8649451717712265,0.04510808504386665,Resident
103089,0.1339675624496878,0.3648176910549491,0.2308501286052613,School
85996,0.4600329731191798,0.8804097660828019,0.42037679296362207,Resident
87354,0.6742048633969717,0.6932828045742239,0.019077941177252145,Resident
118895,0.2174338435654066,0.5981646585265272,0.3807308149611206,Resident
100219,0.5363205842556875,0.550600889774773,0.014280305519085434,Resident
85924,0.7792609210159596,0.8017312367657439,0.02247031574978431,Business
91638,0.6908582052224386,0.7379503555574816,0.04709215033504299,Resident
88123,0.4395312219831451,0.7682126129140182,0.3286813909308731,Outdoors
119620,0.3232623029484422,0.294500470168301,-0.028761832780141217,Business
92413,0.5325186205541098,0.609202704138156,0.07668408358404621,Resident
210927,0.246152409865598,0.4473088982321203,0.20115648836652228,Business
98867,0.4509993377062864,0.900275408670931,0.4492760709646446,Outdoors
123128,0.3743795986318055,0.435154539356276,0.06077494072447054,Resident
110916,0.2664429923792297,0.4536865056932892,0.18724351331405953,Outdoors
100212,0.5140810831027003,0.8543762798228758,0.3402951967201755,Resident
96684,0.2761034955325019,0.1992394886442564,-0.07686400688824552,School
107396,0.3983587127539386,0.7073805590177895,0.30902184626385093,Outdoors
88135,0.5364691647192504,0.7479246424769908,0.21145547775774032,Resident
97404,0.502466999093244,0.8794840322009909,0.3770170331077469,Outdoors
88156,0.4805866601752678,0.4928731529529209,0.01228649277765309,Service
96652,0.8621091401082381,0.720143981377259,-0.14196515873097915,Outdoors
99620,0.7154344991474357,0.4195356772896228,-0.2958988218578129,Business
99547,0.4120208773292776,0.4558061503059317,0.04378527297665408,Resident
166030,0.2394553315970948,0.485922528972954,0.2464671973758592,Resident
100344,0.2153064511041271,0.5531130793191132,0.33780662821498614,Resident
100990,0.5008266607146862,0.6461416606612413,0.14531499994655517,Business
136010,0.0950131739063566,0.4936603141444872,0.3986471402381306,Resident
108157,0.3306181564553953,0.6131377104734499,0.2825195540180546,Resident
128849,0.2350870389875417,0.4732042483363856,0.23811720934884387,Resident
105986,0.3257373386383419,0.4927707683426401,0.1670334297042982,Outdoors
138803,0.1820169326605253,0.4922212092250277,0.31020427656450245,Resident
101699,0.2489318471734709,0.507391974300661,0.2584601271271901,Resident
103877,0.4894904623199802,0.2179350110004202,-0.27155545131956005,Resident
111029,0.3601249210259177,0.5496564959695991,0.1895315749436814,Resident
118181,0.2687162944788333,0.4057012504725407,0.1369849559937074,Resident
135220,0.059955800274055,0.4396772357179077,0.3797214354438527,Service
104561,0.2852034548393998,0.3449414171471081,0.05973796230770828,Business
119582,0.2550420355961005,0.8290497898799655,0.574007754283865,Resident
115329,0.3591954177138459,0.2808614508378042,-0.07833396687604166,Business
116693,0.3718550811066506,0.6601766438892374,0.28832156278258675,Shopping
138821,0.1258192743003352,0.3981691106769935,0.2723498363766583,Resident
109624,0.6843123513767434,0.344564103363483,-0.3397482480132604,Business
118825,0.3349200041044418,0.3952997310216039,0.06037972691716209,Resident
118151,0.5101270353028522,0.4093303970793271,-0.10079663822352508,Outdoors
110356,0.3701922164664806,0.4374008242899285,0.0672086078234479,Resident
118194,0.3282781731401297,0.3790013441170362,0.050723170976906484,Business
113151,0.2614941509079848,0.5823779588406337,0.3208838079326489,Resident
221676,0.178865687257509,0.2310224632068164,0.0521567759493074,Resident
119546,0.239580263739502,0.4632454068538282,0.2236651431143262,Resident
117436,0.4891338348104567,0.5050400170111885,0.01590618220073181,Outdoors
110279,0.3630371279646879,0.4197826604207932,0.05674553245610531,Resident
112421,0.1155807252592582,0.360747314182458,0.24516658892319979,School
121746,0.1190180659788488,0.2911398121387283,0.17212174615987952,Resident
156690,0.3353254366249001,0.6677149810058323,0.33238954438093216,Resident
111025,0.3797169476863735,0.4402566883586407,0.060539740672267195,Outdoors
148054,0.3757035996695903,0.3210320567268843,-0.05467154294270604,Resident
129566,0.2680895389363507,0.3154410525321415,0.04735151359579082,Resident
127428,0.3321385200261561,0.6608856960768026,0.32874717605064646,Resident
99634,0.3228211744783171,0.2436484307326879,-0.07917274374562919,Transport
110254,0.1583728220323192,0.2104105410115564,0.0520377189792372,Resident
106727,0.2048723953354999,0.3862473564152529,0.18137496107975298,Outdoors
116692,0.4563017108131684,0.7477978460989742,0.29149613528580576,Shopping
203792,0.2397753549856371,0.5003871672562548,0.2606118122706177,School
200934,0.3780999599287047,0.3086189641490887,-0.06948099577961603,Resident
132384,0.2420178374938981,0.5426169588884183,0.3005991213945202,Resident
93058,0.6174702877879574,0.8325757006908109,0.21510541290285345,Resident
127429,0.1976729302135067,0.5524286985932807,0.35475576837977396,Resident
115310,0.4026925804133573,0.3981344950848972,-0.0045580853284601375,Outdoors
115985,0.2854692479829859,0.4484604314452146,0.16299118346222868,Business
119580,0.310675110479798,0.3277401330192023,0.017065022539404284,Resident
141058,0.2559314102222662,0.5809924919023287,0.32506108168006254,Resident
136768,0.2904898736900335,0.6789047809588071,0.38841490726877365,Resident
103836,0.2674994581512119,0.4846666058263312,0.2171671476751193,Resident
121690,0.2151098307187638,0.3791223025703691,0.1640124718516053,Resident
209532,0.052978976042467,0.4150709886154712,0.3620920125730042,Resident
194550,0.1636344024162231,0.1908624007371872,0.027227998320964092,Resident
131007,0.2033207524931761,0.4073527297156963,0.2040319772225202,Resident
118804,0.4797469527737868,0.5592359767891681,0.07948902401538133,Outdoors
109607,0.3051675422156746,0.3715460045006416,0.06637846228496702,Resident
115331,0.5296138639893662,0.3893682719420152,-0.140245592047351,Business
117402,0.5737188669253674,0.3839816673027912,-0.18973719962257624,Outdoors
118153,0.3786070666555954,0.5229278301349011,0.14432076347930567,Resident
111014,0.6027631662336017,0.3299586509884998,-0.2728045152451019,Outdoors
189589,0.2172206832871652,0.1777374446123115,-0.039483238674853705,Outdoors
166642,0.1715576642732318,0.6166479510572932,0.4450902867840614,Resident
183111,0.1846631222011315,0.2592505600925056,0.07458743789137406,Outdoors
128079,0.3706152470429302,0.3817406597866665,0.011125412743736296,Resident
108916,0.3178369552947913,0.3506389286888011,0.03280197339400981,Business
120331,0.3677834759983408,0.3726564202515652,0.004872944253224376,Business
126052,0.4593895101989195,0.7151797234351196,0.2557902132362001,Outdoors
127398,0.205391104783357,0.3321163437617093,0.12672523897835228,Resident
130268,0.2488814340736831,0.4816639350581164,0.2327825009844333,Shopping
125208,0.3709593439493209,0.5000329527371785,0.12907360878785762,Resident
187489,0.2332747149495924,0.1121755901220074,-0.121099124827585,Outdoors
130943,0.2783308915109286,0.460506469588563,0.1821755780776344,Resident
103164,0.3659115319452996,0.5192993160561237,0.1533877841108241,Business
139618,0.4323386050426062,0.2830111130432033,-0.14932749199940287,Outdoors
102403,0.2493388107629874,0.2391650393884772,-0.010173771374510199,School
124500,0.189280231639105,0.6256219554627696,0.43634172382366454,Resident
141714,0.1169578260745273,0.3454406712576625,0.22848284518313516,Resident
125272,0.3398673404991861,0.3869874235843115,0.047120083085125386,Resident
130302,0.2453052606447665,0.224564113737308,-0.020741146907458485,Health
146729,0.1989064190239766,0.2913357342610816,0.09242931523710501,Resident
138850,0.2025368685364967,0.2151545089401399,0.012617640403643215,Outdoors
119597,0.4312098779438598,0.3661777293595829,-0.06503214858427686,Outdoors
117489,0.5192796368204661,0.384662648342935,-0.13461698847753106,Resident
140229,0.1054453355846348,0.481569608088893,0.3761242725042582,Resident
117461,0.3225776820028004,0.3751342359100236,0.05255655390722319,Outdoors
131009,0.1796529210471713,0.3381785425244742,0.15852562147730292,Resident
130973,0.1463063359305104,0.2977365791253559,0.1514302431948455,Resident
143824,0.1542205258230294,0.3324059552045831,0.1781854293815537,Resident
134495,0.3483224508233748,0.2795430555692569,-0.06877939525411791,Outdoors
176003,0.1410194660648503,0.4391395508767464,0.2981200848118961,Resident
144575,0.0867766400754231,0.2189067549001707,0.1321301148247476,Resident
198183,0.1610262122198971,0.1925588945937783,0.03153268237388121,Transport
98125,0.2840860099717801,0.5827448142568282,0.29865880428504815,Resident
127518,0.3945712159732127,0.5455752480956573,0.15100403212244456,Museums
139658,0.55638028171839,0.7692000910207546,0.21281980930236455,Resident
119493,0.1388444936827639,0.4678378259669202,0.3289933322841563,Resident
138113,0.1846394701398242,0.6581731957791968,0.47353372563937257,Resident
136015,0.2169445544981629,0.549258350170379,0.33231379567221614,Resident
140314,0.1746458506753372,0.1662171937315947,-0.008428656943742507,Outdoors
124645,0.3577140097986176,0.4158778831060474,0.05816387330742978,Business
200915,0.1707522527526163,0.0661690085925798,-0.10458324416003649,Business
199609,0.1514252663751751,0.3585083602669682,0.2070830938917931,Transport
175299,0.1801902987800424,0.0846602830350261,-0.0955300157450163,Museums
141075,0.5957424437043184,0.8249210398445093,0.22917859614019087,Resident
106655,0.5889007475581922,0.5394509668508287,-0.0494497807073635,Outdoors
213802,0.1750132903830262,0.625609469541209,0.4505961791581828,Golf
129590,0.4009660793996507,0.4060391433591386,0.005073063959487922,Shopping
158868,0.2639076709642973,0.2097177058705254,-0.054189965093771886,Outdoors
146028,0.2973135770544944,0.2814079574281029,-0.01590561962639153,Resident
203071,0.2768325128339458,0.471653970660021,0.19482145782607524,Resident
135335,0.2221346546019018,0.3635658747887393,0.14143122018683751,Business
143228,0.6710527200117212,0.7890965751574646,0.11804385514574334,Resident
143077,0.1810627911733841,0.1980578120556176,0.01699502088223348,Service
143201,0.3194890510948905,0.4656784675997267,0.1461894165048362,Business
116781,0.4463346116115223,0.6977711156308055,0.2514365040192832,Outdoors
141635,0.3471828349291825,0.1012555311679114,-0.2459273037612711,Resident
145294,0.1262267069105573,0.2511364697454483,0.124909762834891,Outdoors
87414,0.4591511438929867,0.5663806342593124,0.10722949036632567,Resident
138223,0.7099526513248509,0.8213229931148686,0.1113703417900177,Resident
133186,0.3404763496649571,0.4992733773572474,0.15879702769229032,Service
131677,0.2433939016695373,0.5195857783285345,0.27619187665899714,Resident
182398,0.254721058822769,0.18996287085362,-0.06475818796914903,Outdoors
130250,0.1872575835866061,0.3959435536096407,0.20868597002303457,Business
149494,0.2287485751661148,0.2821901323706378,0.05344155720452298,Outdoors
87416,0.7133793054420077,0.8915375251370978,0.17815821969509016,Transport
134562,0.0912466893910207,0.1532861952319319,0.06203950584091121,Resident
146049,0.375232018286829,0.6641136149810362,0.28888159669420715,Resident
87399,0.5525409039022534,0.7155695895069226,0.1630286856046692,School
142377,0.23655673612353,0.2859950387842113,0.04943830266068128,Resident
175315,0.091656484088615,0.6205981117811495,0.5289416276925345,Golf
138918,0.1851193057983938,0.5127473148671565,0.3276280090687627,Resident
216679,0.2368206490087823,0.7655766909787152,0.5287560419699329,Resident
105344,0.4694993986401904,0.3909142549629275,-0.07858514367726294,Business
118107,0.1813928115000257,0.4000046863462322,0.2186118748462065,Resident
140214,0.2350435122319215,0.2460004967419571,0.0109569845100356,Resident
136648,0.241221143409454,0.4375035326945544,0.1962823892851004,Resident
173049,0.0861267460364236,0.1614030431705591,0.07527629713413549,Outdoors
196690,0.1934523177964752,0.428094076608831,0.23464175881235577,Resident
193080,0.1053114355069435,0.1729667969541717,0.0676553614472282,Resident
200236,0.2662070062108328,0.3660274451057507,0.09982043889491787,Resident
145958,0.1212867858344914,0.2154030969500446,0.09411631111555319,Business
176667,0.253064841750839,0.5044101759786017,0.25134533422776273,School
162335,0.0863146444038562,0.4798046077573636,0.3934899633535074,Outdoors
136087,0.636407294174941,0.8232160892571316,0.18680879508219062,Outdoors
143230,0.5273296946316554,0.8252860726845834,0.2979563780529281,Resident
183072,0.2794660832003429,0.7044841911002908,0.42501810789994793,Resident
167352,0.1859456791043386,0.2219018780401378,0.03595619893579921,Outdoors
133181,0.4289785927116324,0.048670708983314,-0.3803078837283184,Resident
116744,0.2775861592587817,0.411609144974164,0.1340229857153823,Outdoors
146763,0.3307600534402924,0.5755215985894799,0.24476154514918752,Resident
153208,0.4143779398882568,0.5857613342882566,0.17138339439999983,Resident
154596,0.1931142420189209,0.2843181192743728,0.09120387725545187,Resident
177380,0.2977939045404165,0.4497394991911148,0.1519455946506983,School
151040,0.2368688838124106,0.5356616127371352,0.2987927289247246,Resident
220917,0.1974739483878007,0.5845687412447469,0.3870947928569462,Resident
141034,0.2368467332112406,0.222778460777295,-0.014068272433945622,School
125305,0.178027958371937,0.5600933220936138,0.3820653637216769,Resident
162410,0.1226968976855927,0.3766725906293477,0.253975692943755,Outdoors
156788,0.5848471310820645,0.5440175341639872,-0.040829596918077304,Resident
212452,0.3009043112513144,0.4665484578581422,0.1656441466068278,Resident
153907,0.2862425094183929,0.3221930814610449,0.03595057204265201,Resident
178074,0.3272894789846434,0.297712134525951,-0.029577344458692367,Resident
85922,0.7337631256835137,0.6358919772922023,-0.09787114839131139,Shopping
148800,0.1111221177585343,0.2413381169106221,0.1302159991520878,Resident
178801,0.2732071214975151,0.2148059603976568,-0.058401161099858295,Outdoors
149600,0.1864077215505842,0.4376448123187425,0.25123709076815837,Resident
158153,0.1635405199880225,0.2479692856511543,0.08442876566313182,Outdoors
148183,0.2800776554897887,0.574430278876432,0.29435262338664336,School
158876,0.2101638664177556,0.3777067898565348,0.16754292343877916,Transport
101772,0.3560190311141064,0.2740364428674643,-0.08198258824664206,Resident
140376,0.6575716688031665,0.6330389850148689,-0.02453268378829765,Resident
150301,0.121991564653507,0.388634367626012,0.266642802972505,Resident
207380,0.2224040443915641,0.4846197039876186,0.26221565959605453,Resident
185985,0.1464808604613119,0.2557083228592248,0.1092274623979129,Resident
183768,0.0844276080328738,0.2055462775775688,0.121118669544695,Service
140279,0.1382439332152287,0.1927989979883212,0.05455506477309249,Outdoors
193120,0.3285029013617084,0.178412035984288,-0.1500908653774204,Resident
202373,0.3898797263047043,0.6066795737981584,0.2167998474934541,Resident
167422,0.1867119253897151,0.2639739352488545,0.07726200985913939,Resident
189590,0.1584597308267464,0.2213761995098107,0.0629164686830643,Outdoors
161729,0.1240321080517322,0.4035872410004742,0.279555132948742,Resident
166072,0.4866418903308556,0.4979711214165261,0.011329231085670521,Outdoors
83847,0.516933043680658,0.5830546751044742,0.06612163142381622,Resident
147514,0.5874902932587178,0.6235467218214532,0.03605642856273539,Outdoors
141080,0.6292388623660403,0.5895898614681916,-0.03964900089784873,Resident
158892,0.266073918198757,0.6339753258402193,0.36790140764146234,Resident
142416,0.1421268789279685,0.2583498946668485,0.11622301573888,Shopping
97484,0.3551852388980536,0.564759482017423,0.2095742431193694,Resident
139582,0.128530311933935,0.4555218448770971,0.32699153294316213,Resident
168114,0.2506088706608515,0.5544297236750237,0.3038208530141722,Resident
98166,0.5005195928212752,0.1848512173128945,-0.3156683755083807,Business
151070,0.3718435368285291,0.8177339652229622,0.44589042839443305,School
138953,0.6488404560614286,0.4600009461633078,-0.18883950989812082,Resident
171687,0.1552500391831699,0.6523945012238306,0.49714446204066065,Resident
172499,0.4756519508799113,0.5490845344760421,0.07343258359613081,Outdoors
162345,0.1275329029873404,0.2095092285964741,0.0819763256091337,Resident
104552,0.296673633567316,0.2724795608423675,-0.0241940727249485,Resident
151649,0.2128830904414916,0.4812589940593521,0.26837590361786046,Resident
156724,0.2261946058451131,0.1388109433235043,-0.08738366252160881,Outdoors
159595,0.3215671639151152,0.184034394786992,-0.1375327691281232,Resident
181771,0.4331227791897985,0.0803399615137908,-0.3527828176760077,Outdoors
153871,0.1929171708964589,0.2565346551317871,0.06361748423532818,Resident
163936,0.6275943724752752,0.6545045045045045,0.026910132029229317,Outdoors
154483,0.3201481366407268,0.5888900366463735,0.26874190000564674,Resident
144501,0.2035515013609942,0.4204708044688571,0.2169193031078629,Resident
126697,0.1012908092480338,0.4558253857644041,0.3545345765163703,Resident
203176,0.3651196931514897,0.2545323741007194,-0.1105873190507703,Transport
144525,0.1707455406156389,0.3955980655625769,0.22485252494693797,Resident
202378,0.3004274372414895,0.4845589353565533,0.1841314981150638,Resident
136652,0.3485628289988012,0.2913004405753239,-0.057262388423477306,School
159582,0.2987895545963936,0.2277138678605649,-0.0710756867358287,Outdoors
157407,0.2952427175127567,0.7141184696557784,0.4188757521430217,Outdoors
159508,0.2509125561262396,0.1538076275005388,-0.09710492862570078,Shopping
154495,0.1899315778789456,0.337689700752343,0.1477581228733974,Resident
171621,0.1329908675799087,0.1453908473834027,0.012399979803493999,Outdoors
230202,0.236820481307877,0.2923055282036854,0.05548504689580838,School
156030,0.2579525487945295,0.4857545717691566,0.2278020229746271,Outdoors
141009,0.1147051608004011,0.5608574722085646,0.4461523114081635,Resident
120261,0.1610993013941574,0.4122382765587034,0.251138975164546,Resident
138114,0.2042134768592943,0.6161702364263764,0.41195675956708205,Resident
119532,0.2986007236571611,0.2889403868264215,-0.009660336830739635,Business
107413,0.2191715324352059,0.3213384033234773,0.1021668708882714,Health
143090,0.2042193024035987,0.3060089456190484,0.1017896432154497,Resident
186727,0.1932221022252324,0.3961772669985899,0.2029551647733575,Resident
150369,0.3915402909602553,0.5677001927394909,0.17615990177923563,Resident
155326,0.1192317862842518,0.2782382255451429,0.15900643926089109,Business
106056,0.5258683525291619,0.3536574242977015,-0.1722109282314604,Resident
159543,0.3504429434180937,0.56305595434137,0.21261301092327634,Resident
198085,0.1678113882237854,0.5203238032265624,0.35251241500277697,Resident
193795,0.087407923319517,0.502777836376215,0.415369913056698,Resident
179513,0.1854313882055376,0.0936518603289508,-0.09177952787658679,Outdoors
168900,0.1292920155920696,0.276019551244765,0.14672753565269542,School
137399,0.2090210613562262,0.3539756929419884,0.1449546315857622,Resident
155918,0.2310496489483338,0.4140029381096652,0.1829532891613314,Resident
159609,0.3062916281589598,0.5593087792926785,0.2530171511337187,Outdoors
140911,0.2101438698915763,0.4604048026330035,0.2502609327414272,Outdoors
164555,0.2490178687172445,0.3602985045024054,0.11128063578516093,Resident
164560,0.1984249652369237,0.3970560186156516,0.19863105337872788,Resident
175918,0.2831821677796953,0.2202706261934549,-0.0629115415862404,Resident
102486,0.1739302569330691,0.452488665972578,0.2785584090395089,Outdoors
194614,0.1546817731344605,0.157295359593204,0.0026135864587435165,Transport
158224,0.5947006033008183,0.7319102605082308,0.13720965720741252,School
165301,0.2376938548055601,0.1800173996875002,-0.05767645511805991,Resident
165297,0.3251425200326358,0.4735377455840613,0.14839522555142554,Resident
126671,0.3373863618844013,0.4058907809360693,0.06850441905166799,Resident
164544,0.2577698480118171,0.6089325263906203,0.3511626783788032,Resident
159559,0.1822157554189424,0.2795474508878964,0.09733169546895401,Outdoors
204525,0.2171799237197934,0.6487714871748926,0.43159156345509925,Resident
180272,0.1784791432400375,0.2888580540342702,0.11037891079423268,Resident
145954,0.1833336073592397,0.226134739921189,0.042801132561949284,Resident
183118,0.2945713404979385,0.2106850995408357,-0.08388624095710279,Outdoors
166684,0.2885568480646628,0.5234596052815544,0.23490275721689163,Resident
221639,0.1588828519190888,0.1493975952032664,-0.009485256715822399,Resident
183877,0.2356075159082722,0.204727564102564,-0.030879951805708183,Resident
204490,0.2280548114568308,0.3192402123718102,0.09118540091497943,Resident
211022,0.3078812097313664,0.4424538984147525,0.13457268868338612,Transport
183140,0.14984037866985,0.1608781519523873,0.0110377732825373,Business
169530,0.1855087222758593,0.5823577295189285,0.3968490072430692,School
174519,0.4080569561929604,0.3798248482294772,-0.02823210796348319,School
184510,0.2206570574605586,0.2403927848954821,0.019735727434923495,Outdoors
215895,0.2118764869283217,0.7957416203555528,0.5838651334272311,Resident
183089,0.2550996071829405,0.3526472851512216,0.09754767796828112,School
163836,0.1746649600685594,0.2760963555449537,0.10143139547639432,Business
180253,0.1869694856146469,0.4529893345103362,0.2660198488956893,Outdoors
183821,0.1485956161052707,0.1668910712742391,0.01829545516896841,Outdoors
196595,0.2506776085843407,0.6356547768567362,0.38497716827239553,Outdoors
105983,0.3349916905803247,0.3448658529460901,0.009874162365765438,Service
109543,0.377161242248576,0.3407742722792337,-0.03638696996934232,Resident
206726,0.187466997259993,0.5985122989396173,0.41104530167962433,Resident
203087,0.2512203589399708,0.5855039759660821,0.33428361702611126,Resident
124541,0.203434740858085,0.3774423845296332,0.1740076436715482,Shopping
182372,0.2589918838536095,0.3749234561334059,0.11593157227979639,Service
165988,0.2352686067163582,0.4344580700794321,0.19918946336307392,Resident
174516,0.3684326475481464,0.4342850029980521,0.0658523554499057,School
133204,0.3471478611730016,0.6014437715735008,0.2542959104004992,School
193124,0.3018917810818994,0.1938457833861261,-0.1080459976957733,Resident
194552,0.2440462858009064,0.4059494516046752,0.16190316580376882,Resident
164575,0.249116100052643,0.2101885297261435,-0.03892757032649952,Museums
190299,0.162905738380192,0.1370261302957699,-0.025879608084422107,Resident
