home_grid,ses,avg_dis
160268,82,7.78
160269,93,8.016
160270,85,7.774
160271,85,7.923
160272,93,7.16
160274,94,8.295
160275,91,8.722
160276,91,8.966
160277,64,7.758
160278,90,7.611
160280,83,7.205
160281,79,7.29
160282,54,7.481
160283,60,7.934
160284,60,7.085
160285,55,7.531
160287,59,7.746
160291,54,7.89
160292,54,7.801
160293,81,8.402
160294,81,8.088
160319,30,8.707
160320,30,10.067
160321,24,8.932
160322,19,6.482
160354,12,13.155
160355,13,12.807
160884,1,10.582
160885,1,10.461
160886,1,11.173
160891,3,10.276
160938,86,8.033
160941,60,9.982
160942,88,8.056
160943,87,8.756
160946,91,7.9
160947,89,7.56
160948,83,8.53
160949,82,8.593
160950,83,8.159
160951,87,7.737
160952,73,7.833
160953,75,7.927
160954,78,7.283
160955,89,6.359
160956,71,6.226
160957,84,7.362
160958,78,7.352
160959,72,6.635
160960,69,6.676
160963,82,7.001
160964,72,7.333
160965,71,8.164
160966,89,7.449
160967,67,8.155
160968,68,8.19
160969,70,8.105
160970,70,7.498
160971,75,7.896
160972,91,7.667
160973,97,6.252
160974,99,6.535
160975,96,7.331
160976,99,6.576
160977,96,8.271
160978,95,8.124
160979,99,7.214
160980,92,7.82
160981,83,7.861
160982,86,7.612
160983,85,7.344
160984,86,8.15
160985,85,7.308
160990,90,10.074
160991,92,8.82
160992,90,7.985
160993,55,7.143
160994,83,6.272
160995,57,7.622
160996,37,8.334
160997,51,7.592
160998,47,6.82
160999,54,8.219
161000,53,8.597
161002,48,9.018
161005,54,7.266
161006,54,7.063
161007,81,6.368
161008,81,6.551
161014,99,9.925
161015,96,6.279
161016,96,8.204
161033,29,9.446
161035,27,8.471
161036,22,7.294
161037,22,8.564
161601,8,11.88
161603,3,10.405
161623,54,8.011
161652,59,8.067
161655,88,9.423
161656,68,8.689
161657,84,8.106
161660,91,7.299
161661,91,6.995
161662,72,8.286
161663,91,8.646
161664,83,8.718
161665,87,8.679
161666,87,9.237
161667,78,8.37
161668,78,7.754
161669,88,9.017
161670,16,10.009
161671,92,7.181
161673,73,8.036
161674,67,8.2
161677,82,7.411
161678,66,8.842
161679,66,7.621
161680,89,7.023
161682,67,8.446
161683,70,7.699
161684,72,7.874
161685,70,8.1
161686,89,7.024
161687,98,7.03
161688,100,7.274
161689,93,7.575
161690,100,7.946
161691,97,7.619
161692,98,8.067
161693,94,7.925
161694,94,8.198
161695,89,7.202
161698,75,7.758
161699,55,6.563
161703,92,8.385
161704,90,9.176
161705,93,7.891
161706,56,8.074
161707,59,8.053
161709,59,8.297
161710,56,7.631
161711,44,8.042
161712,47,7.446
161714,53,8.559
161715,52,8.278
161716,48,8.137
161717,35,8.398
161718,35,8.219
161721,82,6.898
161722,24,6.756
161728,52,10.254
161729,72,8.486
161730,96,8.879
161743,29,8.425
161744,29,9.246
162311,1,8.297
162312,1,9.498
162313,1,9.577
162351,100,9.447
162352,71,8.89
162353,79,11.012
162355,79,10.274
162367,11,8.517
162369,68,10.044
162370,68,9.066
162371,89,9.012
162372,97,8.268
162373,97,6.266
162376,91,7.648
162377,91,8.487
162378,82,8.882
162381,81,7.863
162384,71,8.656
162385,71,8.572
162386,82,7.342
162387,77,8.164
162388,75,8.429
162389,90,7.609
162390,91,8.048
162391,90,7.969
162392,72,7.846
162394,66,7.991
162395,82,7.066
162396,67,8.128
162397,66,7.633
162398,73,7.592
162399,71,7.932
162400,75,7.989
162401,97,7.624
162402,98,7.713
162403,97,7.836
162404,96,7.274
162406,84,7.02
162407,97,7.101
162408,90,8.025
162409,93,7.782
162411,84,7.366
162412,80,8.461
162414,92,7.918
162415,91,8.223
162416,91,9.06
162417,90,8.52
162418,89,7.954
162419,97,8.665
162420,80,8.8
162421,49,8.152
162422,68,7.624
162423,55,7.41
162424,48,8.262
162426,50,7.847
162428,52,8.336
162429,52,8.337
162430,49,8.724
162431,46,8.171
162432,50,8.069
162435,82,6.754
162442,52,9.407
162443,35,8.997
162444,35,8.609
162456,30,7.829
162457,22,9.355
162458,29,8.926
162461,20,8.872
163024,1,14.787
163025,1,13.107
163026,1,13.356
163027,1,13.351
163030,6,8.593
163065,98,11.411
163066,69,3.821
163067,77,5.852
163069,90,9.173
163081,58,7.632
163084,81,9.251
163091,82,7.606
163092,82,7.327
163100,92,7.924
163101,78,6.979
163102,77,7.958
163103,68,8.012
163107,74,6.774
163108,76,7.564
163109,82,7.201
163112,67,7.329
163113,73,7.178
163114,96,6.945
163115,100,8.353
163116,97,7.455
163117,96,7.87
163118,98,7.665
163125,84,7.702
163126,88,8.048
163127,84,8.676
163128,86,9.064
163129,91,8.894
163130,91,8.928
163131,90,8.262
163132,88,7.179
163133,91,7.009
163134,57,7.954
163135,59,8.546
163136,59,8.961
163137,55,8.165
163138,30,7.783
163139,30,8.313
163140,46,8.318
163141,50,8.013
163144,47,7.874
163145,56,7.556
163146,50,8.608
163149,89,6.495
163154,42,7.017
163155,52,7.14
163156,34,8.704
163157,43,9.123
163158,50,8.823
163159,31,8.888
163171,22,9.495
163172,49,9.266
163173,49,10.34
163174,49,10.912
163175,20,9.229
163183,17,9.859
163184,23,10.254
163185,23,9.688
163186,23,10.249
163738,1,13.496
163739,1,14.626
163743,17,13.905
163744,5,12.321
163785,89,8.838
163786,89,7.879
163794,66,8.805
163795,58,7.615
163796,72,7.556
163797,81,8.971
163798,92,9.374
163799,88,8.897
163800,88,8.827
163802,99,7.221
163803,99,7.611
163804,95,8.287
163805,87,7.772
163810,79,8.984
163811,75,7.657
163812,80,8.233
163816,68,8.279
163817,71,7.892
163818,75,7.186
163819,77,6.488
163823,72,7.661
163824,72,7.99
163828,97,6.949
163829,93,7.622
163830,96,6.695
163831,97,7.3
163832,98,7.517
163833,96,7.82
163834,72,8.376
163839,61,7.725
163840,72,7.822
163841,84,7.842
163842,87,7.5
163843,77,7.677
163844,91,7.792
163845,89,7.37
163847,62,8.25
163848,63,8.146
163849,58,7.988
163850,61,8.213
163851,56,8.288
163853,64,7.768
163854,48,8.382
163855,27,8.419
163856,79,8.059
163867,62,6.594
163868,32,6.77
163869,52,7.816
163870,33,8.586
163871,33,8.784
163872,42,8.308
163873,31,8.604
163874,39,9.108
163883,21,8.634
163884,17,9.123
163885,17,8.356
163891,31,8.437
163892,21,7.514
163940,15,11.149
164452,1,14.186
164457,30,11.128
164458,3,9.734
164486,84,6.693
164487,84,8.226
164499,53,8.104
164510,81,8.524
164511,81,9.222
164512,92,9.433
164513,95,8.647
164514,97,8.911
164516,100,8.705
164517,98,8.324
164518,94,8.645
164519,93,8.809
164522,72,9.741
164525,90,8.688
164526,71,8.436
164527,93,8.004
164528,84,8.676
164531,69,8.112
164532,75,7.423
164535,76,7.891
164536,74,7.436
164541,73,7.203
164542,92,8.128
164543,97,8.282
164544,98,7.848
164545,100,7.729
164546,81,6.978
164547,100,7.372
164548,95,7.315
164550,52,8.151
164551,63,8.702
164552,68,9.393
164553,68,9.552
164554,56,8.433
164555,90,8.584
164556,78,7.725
164557,64,8.544
164558,53,8.457
164559,62,8.29
164560,62,6.574
164561,65,7.166
164562,61,7.536
164563,71,8.372
164564,56,8.266
164565,55,8.18
164566,55,8.477
164568,48,6.93
164569,45,8.549
164570,89,7.603
164571,91,7.68
164578,94,6.581
164582,28,7.134
164585,44,7.691
164586,31,8.388
164587,21,8.451
164596,46,7.686
164597,46,9.523
164598,55,8.609
164599,55,7.797
164600,48,8.799
164601,48,7.76
164602,51,11.704
164603,16,15.751
164604,20,14.415
164605,26,9.173
164609,58,8.882
164654,15,7.927
165166,1,14.424
165225,97,8.846
165226,97,8.827
165227,97,8.774
165230,99,8.557
165231,98,8.409
165232,97,7.901
165233,92,8.829
165234,71,9.358
165235,67,9.209
165236,77,7.972
165238,68,8.8
165239,52,7.694
165240,55,8.782
165241,78,8.785
165242,36,8.361
165243,81,7.375
165245,73,8.027
165249,71,7.634
165251,81,7.514
165252,83,8.046
165253,89,8.605
165254,61,7.199
165255,75,8.033
165256,70,7.883
165257,97,8.354
165258,97,7.646
165259,99,7.191
165260,98,7.536
165261,96,7.443
165262,96,5.441
165263,64,7.78
165264,68,8.338
165265,65,8.424
165267,57,8.793
165268,57,7.759
165269,82,9.054
165270,85,8.563
165271,68,8.016
165272,70,7.951
165277,70,7.976
165278,52,7.867
165280,56,9.148
165281,57,8.573
165283,53,8.615
165285,56,8.242
165286,76,6.907
165293,84,6.495
165294,69,4.8
165295,69,7.38
165297,31,7.047
165298,31,8.82
165299,25,8.461
165300,25,8.353
165301,27,8.013
165302,79,8.01
165310,61,7.77
165311,84,8.575
165312,56,8.713
165313,59,12.438
165315,51,7.986
165316,51,8.24
165317,61,9.179
165318,18,8.871
165319,18,8.56
165917,41,10.759
165926,72,9.606
165927,72,8.72
165940,76,7.686
165941,76,7.644
165944,99,7.887
165945,93,8.541
165947,92,8.995
165948,78,9.015
165949,78,9.06
165950,79,8.744
165951,79,8.711
165953,85,8.645
165954,86,8.436
165955,77,8.321
165956,73,7.82
165957,73,7.786
165963,70,8.161
165964,67,7.56
165965,84,7.235
165966,74,7.927
165968,62,5.921
165969,62,7.721
165970,77,8.141
165971,77,7.853
165972,72,7.929
165973,97,7.91
165974,92,8.625
165975,96,7.744
165976,97,7.64
165978,65,8.578
165979,45,7.544
165980,45,8.38
165983,35,8.931
165984,85,8.992
165985,65,8.592
165986,56,8.707
165987,64,8.169
165989,61,8.1
165990,54,7.496
165991,70,7.926
165993,52,7.875
165994,56,8.446
165995,57,8.332
165997,78,7.891
165999,81,7.467
166000,76,7.036
166006,49,8.322
166007,84,7.414
166008,72,7.262
166009,78,6.428
166010,45,7.297
166024,78,7.342
166025,75,7.578
166026,75,8.812
166027,56,7.938
166030,61,11.959
166032,89,9.202
166033,89,9.251
166641,85,8.828
166661,86,8.712
166662,79,9.854
166667,85,8.045
166669,83,7.264
166670,85,7.295
166671,80,7.818
166674,91,8.225
166676,84,10.215
166677,72,8.809
166678,71,7.628
166682,74,6.966
166683,72,7.019
166684,85,7.083
166685,79,8.444
166686,80,8.581
166688,62,8.135
166691,96,8.146
166693,45,8.117
166694,45,8.69
166695,30,8.449
166696,90,8.687
166697,69,8.702
166698,64,8.325
166699,63,8.038
166702,58,8.493
166703,56,8.479
166707,58,7.714
166708,63,8.255
166710,94,8.63
166711,80,7.23
166712,89,8.286
166721,64,7.521
166722,40,8.209
166723,60,9.124
166724,43,8.849
166730,57,8.041
166738,35,6.747
166739,59,7.695
167371,100,6.212
167373,98,8.835
167374,69,9.155
167375,83,9.108
167376,78,9.681
167377,69,8.726
167379,96,9.076
167380,96,8.186
167381,88,7.859
167382,87,10.594
167384,81,8.26
167385,83,7.59
167386,87,8.175
167387,71,7.883
167390,80,8.25
167391,70,7.237
167392,83,8.446
167393,83,8.523
167395,90,7.686
167396,70,7.047
167397,75,7.144
167398,85,7.18
167399,77,7.396
167400,84,7.176
167402,64,5.855
167403,79,8.129
167404,63,8.889
167405,86,8.537
167408,51,8.849
167409,30,8.84
167410,60,8.403
167411,64,8.584
167412,88,8.693
167413,58,8.271
167416,54,6.94
167422,70,8.11
167423,93,8.552
167424,76,8.065
167425,68,8.893
167426,89,7.383
167435,45,6.58
167436,45,12.673
167437,32,10.722
167438,28,9.163
167444,57,8.303
167445,57,8.477
167453,73,6.77
168089,85,9.63
168090,85,9.392
168091,91,10.495
168093,96,10.127
168094,96,8.562
168095,77,7.094
168097,92,7.856
168098,98,7.246
168099,83,7.037
168100,83,7.658
168101,84,7.677
168102,74,7.789
168103,74,8.405
168104,81,8.174
168105,90,7.821
168106,83,8.675
168107,83,9.099
168108,75,7.341
168110,67,7.673
168111,75,7.481
168112,80,7.765
168113,76,7.637
168114,83,6.033
168116,81,7.71
168117,82,8.59
168125,78,8.087
168126,72,7.48
168127,61,7.831
168129,62,8.482
168130,62,8.84
168136,70,8.217
168138,84,8.597
168139,68,8.058
168150,44,10.983
168151,50,8.679
168158,30,8.448
168773,40,8.626
168804,63,9.917
168805,76,9.854
168806,78,9.143
168807,66,9.572
168809,43,8.095
168810,91,9.009
168814,72,8.271
168815,80,7.865
168818,80,8.598
168819,81,8.782
168821,79,10.46
168822,76,8.746
168823,73,8.294
168824,81,7.198
168826,81,7.66
168827,78,7.102
168828,78,6.444
168830,64,7.834
168839,49,7.355
168840,55,8.156
168841,62,8.365
168843,80,9.249
168844,92,8.344
168847,69,7.651
168848,65,8.322
168850,99,7.92
168864,57,8.028
168865,30,8.086
169483,43,9.149
169484,43,8.654
169486,98,8.86
169487,98,7.682
169498,67,9.852
169499,67,8.21
169517,88,8.465
169518,79,9.14
169519,67,9.246
169521,66,7.403
169522,97,9.533
169524,96,8.42
169526,96,8.451
169527,88,7.058
169528,62,8.16
169529,86,8.069
169538,94,8.311
169539,77,8.534
169540,76,7.823
169541,74,7.97
169542,70,6.656
169543,68,7.349
169544,60,8.669
169545,75,8.156
169546,75,8.619
169553,55,8.819
169554,56,7.149
169555,69,7.775
169556,66,8.603
169557,65,8.347
169558,58,8.658
169559,55,8.526
169560,64,8.421
169561,64,11.299
169562,64,8.155
169563,98,7.012
169564,99,7.683
169571,49,7.725
169572,48,7.507
169573,47,7.716
169574,47,7.832
169576,1,8.153
169577,40,8.673
169578,40,7.639
169579,57,8.314
169580,28,8.147
169581,26,6.939
169582,39,7.749
169583,39,8.602
170200,98,9.325
170201,98,10.404
170230,87,8.581
170231,87,8.207
170232,79,8.557
170233,67,9.269
170236,94,7.935
170237,96,8.224
170238,93,8.64
170239,93,7.963
170240,95,7.401
170241,92,7.36
170242,92,7.777
170243,95,7.01
170244,78,6.941
170249,79,8.317
170250,79,8.408
170251,73,8.733
170252,77,7.845
170253,72,8.451
170254,76,8.282
170255,85,7.942
170256,74,7.136
170257,51,7.424
170258,63,6.659
170259,69,7.424
170260,36,6.985
170266,58,9.529
170267,59,8.688
170268,80,7.949
170269,67,7.928
170271,60,8.909
170274,77,8.507
170275,65,8.382
170276,62,8.105
170277,64,7.865
170283,66,7.222
170286,47,7.163
170287,47,8.23
170288,50,8.715
170290,58,10.09
170292,39,7.22
170293,32,7.218
170294,32,8.57
170295,26,7.658
170296,39,7.24
170945,76,8.964
170946,84,8.865
170950,94,7.914
170951,96,7.437
170952,95,7.737
170953,93,8.528
170954,95,7.772
170955,64,7.257
170966,78,7.512
170969,93,8.405
170971,51,6.465
170972,60,7.059
170973,64,7.66
170974,70,7.691
170981,59,8.404
170982,57,8.525
170983,53,7.662
170984,47,8.15
170985,59,7.775
170986,51,9.598
170987,58,10.613
170989,66,8.141
170990,66,8.137
170991,64,8.245
171002,50,8.325
171004,31,11.822
171005,52,12.46
171008,23,8.1
171009,32,7.798
171658,73,8.626
171659,73,8.973
171660,84,8.791
171662,76,7.84
171664,96,6.986
171665,96,7.702
171667,92,7.141
171668,92,8.221
171673,71,7.55
171685,69,7.347
171686,74,7.55
171687,59,7.452
171695,57,7.882
171696,60,8.8
171697,61,8.016
171698,61,8.158
171699,63,7.958
171700,63,9.907
171701,66,9.364
171702,57,8.91
171703,57,7.905
171704,61,8.278
171712,48,8.498
171713,46,8.488
171714,45,7.655
171715,45,7.596
171716,43,7.694
171717,46,8.144
171718,43,7.923
171719,45,8.704
171720,61,8.811
171722,26,8.219
172372,81,9.663
172378,96,7.106
172379,96,5.577
172381,92,7.367
172382,93,8.093
172383,96,8.391
172384,90,7.503
172385,80,7.652
172386,71,7.62
172387,66,7.856
172395,75,8.514
172396,75,7.897
172399,53,8.863
172401,53,8.944
172411,70,8.827
172412,55,8.598
172413,54,8.16
172414,51,9.336
172415,65,9.926
172417,57,9.012
172425,66,8.526
172427,49,8.528
172428,50,9.037
172429,48,8.628
172430,44,8.146
172431,45,8.159
172432,42,7.519
172433,9,8.334
172441,25,8.36
173061,55,12.571
173083,88,8.12
173086,81,8.307
173095,87,6.63
173096,87,7.934
173097,93,8.502
173098,92,8.539
173099,83,7.317
173100,73,7.315
173109,61,7.621
173110,61,8.172
173111,71,7.346
173113,53,8.515
173114,55,8.577
173115,54,8.185
173123,56,8.724
173124,58,9.076
173125,52,8.468
173126,74,7.74
173127,61,7.863
173128,38,8.9
173130,52,9.399
173131,83,9.474
173132,39,8.465
173133,93,6.397
173138,61,7.494
173139,41,7.979
173140,53,7.842
173141,63,8.605
173142,65,8.681
173143,66,8.126
173144,45,8.661
173145,44,8.253
173148,8,7.734
173155,25,6.935
173219,3,17.228
173220,3,17.283
173765,38,10.467
173768,42,9.986
173775,55,9.522
173794,78,6.47
173797,81,7.653
173798,81,9.09
173809,94,6.584
173810,94,8.014
173811,55,8.026
173812,94,7.779
173814,73,8.083
173820,81,8.44
173821,81,8.085
173822,68,7.924
173823,68,6.611
173827,55,8.193
173828,61,7.445
173835,53,8.577
173836,53,8.938
173837,61,9.058
173838,59,8.858
173839,59,8.531
173840,69,7.683
173841,57,8.346
173842,59,8.367
173844,59,8.183
173845,76,8.894
173846,68,8.79
173847,39,6.723
173851,46,7.251
173852,56,8.753
173853,43,8.428
173854,47,7.929
173855,79,9.015
173856,77,8.912
173857,68,8.431
173858,34,8.085
173863,68,6.583
173867,27,9.844
173930,47,12.962
174478,53,9.634
174479,38,10.269
174482,43,10.106
174511,67,7.999
174512,67,8.093
174513,93,8.193
174527,68,8.339
174536,68,8.383
174541,53,7.746
174542,53,7.411
174549,53,9.021
174550,37,8.623
174552,57,9.096
174553,57,8.733
174554,46,8.386
174555,62,7.365
174556,47,8.796
174557,53,7.996
174558,51,7.983
174559,58,9.031
174565,46,7.506
174566,46,8.223
174567,64,7.931
174568,64,9.085
174569,52,8.4
174570,63,8.542
174572,34,8.424
174573,55,8.976
174574,55,7.55
174577,66,7.653
174578,66,7.973
175196,43,9.479
175201,46,9.475
175225,67,7.523
175226,67,7.672
175227,97,7.324
175232,95,8.47
175240,83,5.733
175241,70,6.611
175242,74,9.047
175243,78,8.796
175250,78,7.447
175251,78,8.1
175253,55,7.474
175254,88,8.824
175255,64,8.249
175256,83,7.92
175257,68,7.254
175262,77,6.784
175263,75,8.899
175264,74,9.45
175265,42,9.191
175266,64,8.849
175267,65,8.821
175268,61,8.269
175269,62,7.237
175270,57,7.188
175271,72,8.422
175280,75,7.598
175281,47,8.263
175282,62,8.791
175283,62,8.587
175284,11,8.808
175285,37,8.153
175286,46,8.987
175291,84,8.381
175292,91,9.09
175293,96,8.123
175946,95,8.674
175955,70,8.196
175956,70,6.984
175959,65,6.776
175960,71,7.467
175963,61,7.281
175964,65,6.434
175967,62,7.892
175968,57,7.671
175971,70,7.129
175976,88,8.105
175977,68,8.421
175978,64,8.596
175979,63,8.826
175980,63,9.632
175981,63,9.057
175982,63,8.51
175983,84,7.976
175984,60,8.145
175985,68,6.346
175986,71,6.515
175994,75,6.767
175996,53,6.783
175997,53,8.088
175998,58,8.777
176001,47,8.461
176002,47,8.471
176003,66,7.5
176004,62,7.504
176005,63,11.208
176006,39,8.781
176643,67,8.771
176672,87,8.516
176673,79,7.189
176681,71,7.818
176682,57,7.727
176683,62,7.069
176684,76,6.408
176690,88,7.391
176692,73,8.592
176693,63,8.222
176694,63,8.434
176695,56,9.42
176697,70,7.888
176698,70,7.383
176699,80,7.663
176700,69,7.917
176709,47,7.063
176710,48,6.833
176711,62,6.972
176712,42,9.967
176713,39,8.102
176714,45,7.772
176716,65,7.919
176717,55,5.359
176718,62,7.797
176719,91,7.159
177386,87,7.796
177387,65,7.695
177388,80,7.276
177389,80,6.574
177393,54,8.443
177404,64,7.722
177405,59,8.034
177406,53,8.229
177407,54,8.335
177408,68,8.445
177409,7,7.889
177412,51,8.212
177413,64,7.371
177425,59,5.408
177426,42,5.797
177427,40,8.025
177428,44,6.708
177429,46,6.89
177430,46,7.351
177431,69,5.855
177433,91,7.303
178078,69,6.641
178079,69,7.557
178098,76,7.369
178099,76,7.807
178100,71,8.228
178101,75,7.887
178102,80,7.16
178103,80,7.088
178107,54,8.728
178108,55,9.122
178109,55,8.63
178110,93,8.14
178119,50,7.397
178120,51,8.508
178121,48,8.417
178122,70,8.296
178123,7,7.314
178124,53,7.739
178138,88,6.882
178139,88,7.249
178140,91,6.335
178142,59,7.787
178145,87,6.97
178146,87,5.009
178209,7,9.71
178210,16,9.425
178211,16,14.27
178793,76,6.75
178812,79,8.208
178814,65,7.355
178820,59,6.661
178822,62,9.732
178823,60,8.232
178824,93,8.35
178825,93,8.301
178833,53,8.412
178834,53,8.483
178836,60,7.926
178837,57,7.419
178838,53,8.529
178848,51,5.309
178852,60,6.602
178853,60,8.229
178855,68,8.222
178856,68,8.278
178858,52,8.921
178924,6,11.95
179507,69,7.35
179526,68,8.465
179527,68,7.838
179528,74,8.091
179529,60,7.838
179530,42,7.691
179534,53,7.899
179535,58,6.764
179536,74,7.855
179537,48,8.179
179550,100,7.583
179551,100,8.397
179556,79,5.701
179559,62,7.659
179566,60,6.701
179567,60,8.009
179568,67,8.914
179587,16,9.04
180216,69,7.711
180217,69,9.797
180221,69,7.211
180232,94,8.49
180233,93,7.133
180241,61,7.581
180242,79,7.546
180243,79,7.472
180244,58,6.867
180245,64,6.729
180246,78,6.495
180247,4,7.589
180248,4,7.572
180249,58,7.304
180250,61,7.943
180251,86,8.469
180270,79,5.818
180273,59,6.035
180280,69,6.086
180281,69,6.957
180282,57,8.331
180283,37,9.702
180284,37,7.626
180319,62,10.639
180932,93,7.882
180933,90,8.702
180946,94,8.181
180947,97,7.937
180954,66,5.726
180955,66,7.194
180956,65,7.469
180959,69,7.096
180960,64,6.36
180961,30,8.374
180962,58,7.618
180963,56,8.419
180964,87,7.149
180965,87,7.983
180980,61,7.854
180981,61,7.592
180983,58,7.337
180984,92,8.508
180997,37,9.437
181644,82,9.546
181645,82,9.319
181660,91,7.855
181661,97,7.961
181668,66,6.084
181669,66,7.535
181676,64,8.197
181677,80,7.332
181678,81,7.715
181679,89,7.6
181709,62,6.535
182358,64,9.714
182359,64,9.177
182361,73,8.453
182375,99,8.02
182393,89,8.151
182422,93,6.738
182423,87,8.207
182424,87,7.38
183071,68,8.845
183072,68,8.744
183073,63,8.631
183075,64,8.101
183076,69,8.381
183080,71,7.983
183126,43,8.239
183137,62,9.616
183153,30,9.694
183785,68,7.837
183786,68,8.656
183787,61,9.648
183789,64,7.684
183794,78,7.54
183815,39,6.863
183834,59,8.981
183835,20,9.654
183836,63,10.331
183837,63,10.044
183840,43,7.215
183841,83,8.502
183842,71,7.951
183852,61,7.875
183867,30,7.507
183868,78,6.943
183908,3,11.862
184500,64,9.759
184501,61,8.87
184508,78,9.063
184523,54,7.835
184524,40,6.513
184525,56,6.255
184527,58,7.778
184529,45,8.737
184530,45,7.263
184548,62,9.111
184549,47,9.465
184550,63,9.501
184551,56,9.507
184554,34,8.419
184555,34,8.255
184556,47,8.112
184582,78,6.796
184622,3,10.76
184623,3,11.748
185213,72,10.152
185215,64,9.6
185220,71,7.207
185221,84,7.916
185222,84,7.286
185228,24,8.44
185229,91,7.63
185230,78,11.817
185235,93,8.395
185236,93,7.941
185237,60,8.405
185238,48,8.285
185239,65,7.836
185240,65,8.034
185241,58,7.163
185243,48,9.04
185244,64,9.214
185263,47,9.058
185265,44,10.069
185267,41,10.935
185268,41,9.348
185270,47,7.799
185335,2,8.116
185927,72,9.546
185928,61,9.442
185929,61,8.677
185931,86,7.977
185932,88,8.514
185933,60,6.69
185934,60,6.81
185935,84,5.914
185936,84,8.817
185942,24,7.105
185943,83,7.627
185944,83,7.678
185946,66,8.541
185947,70,8.305
185948,63,8.693
185949,95,7.653
185950,54,8.586
185951,54,7.73
185952,50,8.253
185953,50,8.566
185955,52,9.631
185956,56,8.659
185957,50,8.033
185958,63,10.745
185963,63,9.197
185976,71,8.729
185977,34,8.466
185978,40,10.025
185979,40,8.79
185985,43,7.585
186022,75,8.987
186050,2,11.933
186641,71,9.65
186645,86,7.97
186646,88,8.509
186647,69,7.935
186648,65,6.42
186649,61,5.749
186655,80,8.468
186656,89,8.347
186657,94,8.44
186658,94,7.167
186660,64,8.135
186661,62,8.396
186662,66,8.489
186663,95,8.381
186664,98,7.302
186665,53,7.036
186666,51,8.393
186667,51,8.194
186668,44,9.45
186669,59,9.235
186670,56,9.484
186671,58,11.228
186672,56,8.882
186673,56,8.379
186675,51,9.715
186676,60,8.755
186677,65,8.883
186687,66,7.514
186688,52,7.964
186690,62,7.595
186691,42,8.389
186692,40,9.231
186693,62,9.668
186694,46,9.121
186698,32,8.921
186699,30,8.579
187334,32,5.171
187335,32,7.896
187336,47,7.683
187359,64,9.709
187367,97,7.774
187368,97,8.738
187371,94,9.749
187372,94,8.506
187373,93,8.308
187374,62,9.074
187378,96,7.157
187379,91,7.73
187380,65,9.498
187382,58,9.487
187386,56,8.106
187387,56,7.487
187389,51,9.383
187391,66,8.648
187401,44,6.495
187402,55,5.88
187404,62,8.231
187405,67,8.564
187406,40,9.361
187407,40,9.567
187408,51,9.712
187410,45,7.369
187411,45,7.281
187412,32,8.917
187414,50,8.37
188050,47,9.003
188053,36,9.7
188086,72,8.315
188087,69,8.473
188090,65,7.223
188091,52,7.994
188092,57,7.725
188095,58,8.237
188096,54,12.315
188097,53,11.86
188098,62,7.305
188099,62,7.663
188100,44,6.931
188101,44,7.714
188103,52,8.56
188104,63,9.282
188105,63,8.625
188113,62,6.165
188116,55,6.569
188118,47,8.216
188119,47,8.723
188120,49,10.066
188121,39,11.083
188122,47,10.745
188123,48,9.57
188124,45,8.421
188125,45,7.773
188127,64,7.761
188128,58,8.94
188783,93,9.406
188790,59,9.019
188791,57,8.73
188800,66,7.831
188801,66,9.418
188804,65,8.958
188806,61,9.133
188808,45,9.105
188809,52,12.175
188810,50,14.391
188811,58,11.522
188812,59,7.932
188813,62,7.307
188817,52,9.055
188818,63,8.456
188819,63,8.892
188831,77,7.397
188832,77,8.689
188833,23,9.517
188835,42,9.574
188836,33,9.914
188837,32,8.973
188838,32,8.521
188839,60,8.155
188841,64,9.731
188875,86,11.52
188894,11,6.575
188895,11,7.331
189470,39,9.527
189471,39,9.626
189495,84,7.246
189504,59,8.919
189505,57,9.141
189514,74,8.735
189515,59,9.296
189521,54,8.728
189522,54,8.793
189523,47,11.452
189525,97,10.174
189526,91,8.742
189527,74,7.865
189544,20,8.617
189545,77,8.42
189546,26,8.697
189547,56,7.117
189549,31,8.119
189550,31,9.629
189551,28,9.824
189608,3,5.946
189609,5,7.865
190209,88,10.051
190219,72,8.302
190220,72,7.568
190227,64,7.579
190228,69,7.787
190230,82,9.775
190232,50,8.55
190233,50,7.601
190235,72,8.543
190236,53,11.074
190237,72,10.515
190238,72,8.198
190239,97,8.341
190240,74,9.487
190241,74,8.629
190256,28,7.329
190257,22,7.892
190258,16,7.893
190261,56,7.459
190262,43,8.326
190263,29,7.802
190264,27,8.132
190321,5,7.423
190322,7,7.592
190323,7,8.316
190324,6,10.485
190325,7,9.662
190894,37,11.587
190896,51,12.563
190944,82,11.196
190946,57,8.715
190947,50,7.392
190948,61,8.807
190949,72,10.657
190953,71,9.116
190954,95,8.748
190970,23,8.751
190971,22,8.806
190972,28,9.091
190975,44,10.085
190976,44,7.356
190983,70,8.763
190984,70,8.973
191010,82,9.162
191028,67,12.641
191034,3,9.266
191035,2,9.89
191036,7,7.985
191037,4,9.525
191038,5,11.171
191602,43,11.48
191607,37,12.29
191633,74,9.539
191638,67,8.421
191639,71,8.591
191653,46,8.132
191654,73,8.592
191655,73,9.609
191659,52,11.191
191662,61,7.808
191684,19,7.342
191686,28,9.598
191692,63,8.594
191694,59,9.626
191696,74,8.512
191697,80,8.803
191698,80,10.551
191724,64,8.382
191740,33,11.034
191749,4,6.614
191750,6,8.309
191751,5,10.148
192350,78,10.956
192351,67,9.826
192352,66,9.715
192353,67,7.285
192367,46,7.426
192369,49,8.795
