visit_grid,ses1_fre,ses2_fre,ses3_fre,ses4_fre
85263,46.0,0.0,2.0,8.0
85264,120.0,39.0,21.0,7.0
85265,61.0,0.0,3.0,1.0
85266,453.0,64.0,61.0,21.0
85267,823.0,194.0,99.0,202.0
85268,3500.0,915.0,626.0,414.0
85269,5208.0,1055.0,449.0,734.0
85270,8019.0,983.0,611.0,629.0
85271,2713.0,261.0,179.0,112.0
85272,1551.0,265.0,277.0,264.0
85273,1039.0,39.0,51.0,81.0
85274,863.0,88.0,16.0,18.0
85275,1092.0,31.0,55.0,31.0
85276,1260.0,93.0,59.0,64.0
85277,1165.0,138.0,21.0,52.0
85278,661.0,93.0,25.0,52.0
85279,1149.0,73.0,55.0,46.0
85280,1395.0,198.0,107.0,186.0
85281,526.0,26.0,17.0,9.0
85282,362.0,18.0,15.0,31.0
85283,499.0,91.0,7.0,28.0
85284,219.0,28.0,17.0,10.0
85285,175.0,9.0,21.0,2.0
85286,109.0,32.0,18.0,4.0
85287,67.0,324.0,58.0,6.0
85288,43.0,21.0,3.0,1.0
85289,21.0,11.0,2.0,2.0
85290,21.0,4.0,3.0,4.0
85291,105.0,22.0,9.0,9.0
85908,68.0,6.0,24.0,10.0
85909,53.0,11.0,3.0,3.0
85910,66.0,9.0,12.0,4.0
85911,44.0,6.0,3.0,10.0
85912,30.0,7.0,5.0,5.0
85913,34.0,8.0,1.0,2.0
85914,47.0,13.0,2.0,1.0
85915,51.0,4.0,3.0,2.0
85916,39.0,6.0,0.0,3.0
85917,84.0,15.0,6.0,21.0
85918,1836.0,128.0,84.0,424.0
85919,3345.0,835.0,398.0,640.0
85920,741.0,87.0,80.0,119.0
85921,755.0,93.0,15.0,81.0
85922,475.0,13.0,13.0,77.0
85923,387.0,7.0,4.0,21.0
85924,372.0,22.0,28.0,28.0
85925,514.0,103.0,102.0,93.0
85926,1399.0,124.0,166.0,261.0
85927,910.0,186.0,273.0,152.0
85928,1154.0,330.0,320.0,131.0
85929,791.0,72.0,291.0,134.0
85930,938.0,121.0,40.0,34.0
85931,702.0,163.0,29.0,129.0
85932,1661.0,100.0,46.0,285.0
85933,1844.0,255.0,49.0,120.0
85934,897.0,100.0,239.0,88.0
85935,1741.0,99.0,28.0,74.0
85936,1284.0,65.0,81.0,289.0
85937,1056.0,262.0,501.0,269.0
85938,520.0,58.0,130.0,39.0
85939,450.0,35.0,131.0,40.0
85940,178.0,23.0,79.0,30.0
85941,1562.0,75.0,55.0,73.0
85942,2612.0,130.0,221.0,111.0
85943,882.0,107.0,98.0,84.0
85944,160.0,34.0,54.0,55.0
85945,114.0,13.0,15.0,24.0
85946,47.0,9.0,8.0,5.0
85947,18.0,4.0,1.0,3.0
85948,21.0,0.0,3.0,0.0
85949,39.0,0.0,1.0,0.0
85950,37.0,3.0,7.0,6.0
85951,48.0,4.0,4.0,2.0
85952,20.0,11.0,6.0,6.0
85953,9.0,4.0,1.0,0.0
85954,3.0,3.0,0.0,0.0
85955,4.0,0.0,9.0,0.0
85956,24.0,5.0,2.0,2.0
85957,11.0,1.0,1.0,2.0
85958,4.0,0.0,0.0,0.0
85959,3.0,2.0,2.0,3.0
85960,3.0,3.0,0.0,1.0
85961,3.0,1.0,0.0,0.0
85963,7.0,0.0,1.0,2.0
85964,5.0,1.0,2.0,1.0
85965,9.0,1.0,0.0,0.0
85966,2.0,0.0,1.0,2.0
85967,24.0,6.0,4.0,1.0
85968,193.0,27.0,4.0,12.0
85969,37.0,3.0,2.0,3.0
85970,15.0,10.0,0.0,1.0
85971,25.0,1.0,3.0,1.0
85972,27.0,6.0,0.0,3.0
85973,78.0,14.0,1.0,0.0
85974,70.0,10.0,5.0,5.0
85975,39.0,3.0,3.0,0.0
85976,66.0,0.0,1.0,5.0
85977,59.0,2.0,0.0,2.0
85978,107.0,19.0,0.0,0.0
85979,57.0,5.0,5.0,7.0
85980,80.0,13.0,5.0,4.0
85981,285.0,55.0,49.0,28.0
85982,969.0,95.0,70.0,60.0
85983,3532.0,236.0,161.0,203.0
85984,4963.0,585.0,243.0,332.0
85985,6606.0,756.0,398.0,571.0
85986,4418.0,821.0,467.0,598.0
85987,3907.0,484.0,161.0,263.0
85988,2015.0,224.0,71.0,121.0
85989,3452.0,365.0,175.0,232.0
85990,1857.0,328.0,191.0,160.0
85991,2036.0,361.0,167.0,301.0
85992,2549.0,336.0,715.0,504.0
85993,1831.0,215.0,214.0,270.0
85994,2570.0,272.0,118.0,129.0
85995,1190.0,106.0,135.0,70.0
85996,550.0,22.0,20.0,13.0
85997,498.0,55.0,7.0,27.0
85998,251.0,45.0,16.0,22.0
85999,261.0,35.0,49.0,28.0
86000,207.0,32.0,5.0,14.0
86001,167.0,145.0,96.0,35.0
86002,29.0,16.0,7.0,7.0
86003,19.0,7.0,7.0,8.0
86004,32.0,7.0,5.0,1.0
86005,66.0,9.0,13.0,6.0
86006,195.0,52.0,22.0,15.0
86622,74.0,24.0,5.0,7.0
86623,103.0,7.0,11.0,8.0
86624,163.0,28.0,41.0,16.0
86625,407.0,36.0,28.0,81.0
86626,197.0,7.0,13.0,25.0
86627,322.0,46.0,38.0,44.0
86628,90.0,5.0,16.0,6.0
86629,56.0,2.0,4.0,5.0
86630,124.0,6.0,13.0,5.0
86631,309.0,38.0,69.0,47.0
86632,827.0,170.0,75.0,216.0
86633,664.0,135.0,161.0,159.0
86634,749.0,54.0,86.0,97.0
86635,1140.0,53.0,46.0,123.0
86636,1611.0,149.0,174.0,66.0
86637,627.0,23.0,30.0,25.0
86638,354.0,53.0,3.0,12.0
86639,1603.0,111.0,60.0,54.0
86640,3239.0,264.0,273.0,360.0
86641,2150.0,226.0,251.0,157.0
86642,1192.0,65.0,262.0,81.0
86643,861.0,53.0,48.0,107.0
86644,1454.0,77.0,38.0,39.0
86645,1997.0,236.0,241.0,419.0
86646,3814.0,388.0,596.0,1205.0
86647,3236.0,193.0,399.0,501.0
86648,1687.0,307.0,283.0,731.0
86649,1217.0,211.0,320.0,304.0
86650,553.0,35.0,19.0,84.0
86651,855.0,61.0,95.0,89.0
86652,1256.0,141.0,192.0,112.0
86653,1398.0,158.0,174.0,149.0
86654,1265.0,31.0,23.0,45.0
86655,2894.0,106.0,127.0,269.0
86656,2753.0,260.0,178.0,211.0
86657,1240.0,242.0,112.0,85.0
86658,437.0,40.0,24.0,12.0
86659,183.0,19.0,16.0,26.0
86660,15.0,5.0,3.0,3.0
86661,9.0,2.0,1.0,7.0
86662,7.0,1.0,0.0,0.0
86663,12.0,2.0,1.0,2.0
86664,51.0,6.0,3.0,4.0
86665,14.0,9.0,4.0,0.0
86666,21.0,6.0,3.0,1.0
86667,21.0,1.0,4.0,0.0
86668,1.0,0.0,1.0,1.0
86669,0.0,2.0,2.0,6.0
86670,43.0,10.0,9.0,10.0
86671,5.0,4.0,3.0,13.0
86673,2.0,0.0,0.0,1.0
86674,445.0,26.0,44.0,7.0
86675,2.0,0.0,0.0,4.0
86676,9.0,1.0,0.0,2.0
86677,5.0,1.0,0.0,1.0
86679,7.0,2.0,0.0,2.0
86680,2.0,1.0,1.0,3.0
86681,20.0,0.0,0.0,0.0
86682,82.0,1.0,0.0,2.0
86683,137.0,126.0,28.0,31.0
86684,36.0,7.0,15.0,4.0
86685,42.0,48.0,4.0,2.0
86686,536.0,59.0,6.0,3.0
86687,346.0,69.0,2.0,3.0
86688,19.0,19.0,1.0,4.0
86689,42.0,11.0,0.0,3.0
86690,80.0,4.0,0.0,4.0
86691,48.0,14.0,2.0,5.0
86692,61.0,0.0,3.0,2.0
86693,76.0,2.0,4.0,1.0
86694,71.0,8.0,3.0,4.0
86695,111.0,15.0,4.0,22.0
86696,249.0,20.0,3.0,7.0
86697,297.0,73.0,8.0,41.0
86698,1531.0,112.0,62.0,107.0
86699,2821.0,152.0,273.0,114.0
86700,2320.0,393.0,291.0,183.0
86701,3681.0,518.0,201.0,311.0
86702,2005.0,125.0,61.0,113.0
86703,3676.0,251.0,198.0,176.0
86704,2939.0,330.0,123.0,93.0
86705,2128.0,325.0,254.0,258.0
86706,3637.0,844.0,747.0,700.0
86707,3441.0,252.0,148.0,124.0
86708,3830.0,203.0,109.0,161.0
86709,2208.0,102.0,73.0,103.0
86710,1108.0,105.0,139.0,77.0
86711,611.0,89.0,68.0,64.0
86712,372.0,59.0,47.0,24.0
86713,146.0,7.0,25.0,12.0
86714,204.0,38.0,23.0,27.0
86715,300.0,19.0,173.0,195.0
86716,383.0,71.0,26.0,51.0
86717,362.0,21.0,5.0,10.0
86718,80.0,5.0,3.0,18.0
86719,50.0,15.0,49.0,2.0
86720,99.0,75.0,16.0,44.0
86721,90.0,31.0,15.0,27.0
86722,146.0,18.0,21.0,26.0
87336,500.0,61.0,114.0,233.0
87337,259.0,72.0,19.0,32.0
87338,215.0,47.0,19.0,24.0
87339,495.0,27.0,29.0,32.0
87340,462.0,39.0,21.0,31.0
87341,360.0,42.0,42.0,17.0
87342,787.0,61.0,65.0,38.0
87343,382.0,22.0,48.0,28.0
87344,582.0,83.0,99.0,164.0
87345,1551.0,119.0,82.0,194.0
87346,557.0,78.0,41.0,78.0
87347,1383.0,64.0,82.0,55.0
87348,1166.0,58.0,195.0,83.0
87349,1711.0,162.0,131.0,131.0
87350,1499.0,51.0,58.0,92.0
87351,1347.0,107.0,41.0,40.0
87352,678.0,12.0,35.0,22.0
87353,2640.0,96.0,114.0,105.0
87354,1895.0,76.0,82.0,208.0
87355,3378.0,434.0,284.0,349.0
87356,1516.0,120.0,136.0,127.0
87357,1171.0,80.0,43.0,72.0
87358,2370.0,144.0,73.0,32.0
87359,3865.0,318.0,280.0,191.0
87360,2500.0,435.0,720.0,965.0
87361,5101.0,377.0,403.0,625.0
87362,3660.0,274.0,288.0,823.0
87363,1406.0,162.0,175.0,201.0
87364,1102.0,53.0,107.0,81.0
87365,2628.0,73.0,62.0,186.0
87366,2229.0,96.0,31.0,91.0
87367,3040.0,136.0,240.0,214.0
87368,2876.0,125.0,420.0,204.0
87369,3423.0,213.0,133.0,282.0
87370,4030.0,192.0,172.0,242.0
87371,987.0,24.0,31.0,41.0
87372,348.0,17.0,21.0,3.0
87373,697.0,35.0,20.0,17.0
87374,287.0,10.0,9.0,4.0
87375,68.0,1.0,3.0,0.0
87376,6.0,1.0,0.0,20.0
87377,6.0,0.0,0.0,0.0
87378,18.0,2.0,1.0,1.0
87379,35.0,2.0,5.0,17.0
87380,25.0,1.0,2.0,2.0
87381,4.0,5.0,11.0,5.0
87382,3.0,1.0,0.0,0.0
87383,6.0,0.0,0.0,0.0
87384,8.0,2.0,6.0,4.0
87385,9.0,0.0,18.0,2.0
87389,12.0,1.0,1.0,7.0
87390,7.0,2.0,0.0,0.0
87392,1.0,1.0,1.0,0.0
87393,2.0,3.0,3.0,1.0
87394,2.0,1.0,0.0,1.0
87395,5.0,20.0,8.0,2.0
87396,39.0,22.0,4.0,0.0
87397,44.0,3.0,16.0,0.0
87398,51.0,13.0,2.0,1.0
87399,82.0,8.0,1.0,1.0
87400,1881.0,70.0,25.0,94.0
87401,771.0,142.0,4.0,19.0
87402,81.0,21.0,1.0,44.0
87403,18.0,5.0,1.0,4.0
87404,21.0,1.0,0.0,0.0
87405,29.0,5.0,0.0,2.0
87406,34.0,9.0,0.0,9.0
87407,115.0,5.0,5.0,0.0
87408,162.0,14.0,6.0,10.0
87409,49.0,26.0,4.0,2.0
87410,87.0,5.0,6.0,5.0
87411,144.0,13.0,2.0,6.0
87412,386.0,22.0,43.0,4.0
87413,920.0,86.0,41.0,46.0
87414,1873.0,361.0,146.0,172.0
87415,1510.0,127.0,52.0,65.0
87416,1855.0,97.0,44.0,35.0
87417,2383.0,164.0,65.0,89.0
87418,4344.0,563.0,321.0,245.0
87419,2909.0,158.0,118.0,175.0
87420,2736.0,392.0,330.0,145.0
87421,3908.0,194.0,250.0,153.0
87422,3558.0,400.0,141.0,247.0
87423,1929.0,34.0,77.0,99.0
87424,1478.0,43.0,34.0,76.0
87425,901.0,100.0,23.0,39.0
87426,377.0,74.0,9.0,47.0
87427,164.0,9.0,43.0,28.0
87428,231.0,53.0,28.0,111.0
87429,216.0,115.0,27.0,35.0
87430,229.0,34.0,14.0,65.0
87431,347.0,26.0,23.0,13.0
87432,106.0,17.0,62.0,21.0
87433,179.0,1.0,33.0,4.0
87434,254.0,88.0,29.0,71.0
87435,70.0,32.0,18.0,27.0
87436,86.0,4.0,7.0,4.0
87437,312.0,21.0,14.0,92.0
87438,135.0,71.0,27.0,120.0
87439,64.0,47.0,10.0,20.0
87440,77.0,17.0,11.0,12.0
87441,74.0,61.0,16.0,14.0
87442,159.0,73.0,31.0,42.0
87443,248.0,121.0,57.0,75.0
87444,299.0,145.0,31.0,38.0
88050,248.0,66.0,47.0,97.0
88051,421.0,43.0,45.0,35.0
88052,385.0,26.0,58.0,39.0
88053,420.0,24.0,17.0,33.0
88054,600.0,107.0,52.0,56.0
88055,717.0,58.0,22.0,31.0
88056,1167.0,97.0,80.0,114.0
88057,1621.0,115.0,49.0,94.0
88058,1572.0,90.0,152.0,142.0
88059,3762.0,537.0,568.0,432.0
88060,4162.0,195.0,194.0,146.0
88061,2464.0,88.0,133.0,173.0
88062,2547.0,102.0,109.0,163.0
88063,2505.0,294.0,226.0,146.0
88064,2831.0,183.0,225.0,99.0
88065,4425.0,359.0,297.0,270.0
88066,4486.0,359.0,302.0,279.0
88067,3352.0,131.0,54.0,163.0
88068,1918.0,54.0,41.0,51.0
88069,2024.0,236.0,170.0,134.0
88070,2255.0,97.0,75.0,127.0
88071,1944.0,159.0,67.0,123.0
88072,4658.0,299.0,79.0,225.0
88073,3440.0,228.0,251.0,283.0
88074,3531.0,314.0,263.0,366.0
88075,7316.0,405.0,263.0,414.0
88076,10918.0,334.0,303.0,301.0
88077,4147.0,10839.0,434.0,407.0
88078,1134.0,257.0,60.0,142.0
88079,2203.0,217.0,120.0,229.0
88080,3189.0,201.0,117.0,253.0
88081,1124.0,68.0,36.0,33.0
88082,1346.0,81.0,94.0,194.0
88083,3648.0,230.0,187.0,716.0
88084,3786.0,80.0,142.0,185.0
88085,924.0,31.0,31.0,69.0
88086,201.0,14.0,28.0,19.0
88087,67.0,6.0,5.0,9.0
88088,67.0,4.0,5.0,1.0
88089,7.0,1.0,3.0,3.0
88090,4.0,1.0,1.0,0.0
88091,59.0,0.0,2.0,1.0
88092,100.0,6.0,10.0,5.0
88093,31.0,7.0,4.0,1.0
88094,116.0,131.0,44.0,50.0
88095,82.0,11.0,95.0,70.0
88096,23.0,1.0,0.0,1.0
88097,2.0,2.0,1.0,6.0
88098,2.0,0.0,0.0,5.0
88099,8.0,7.0,2.0,6.0
88100,2.0,2.0,2.0,1.0
88103,6.0,1.0,7.0,2.0
88104,6.0,1.0,0.0,25.0
88105,13.0,1.0,1.0,1.0
88106,1.0,0.0,0.0,2.0
88107,4.0,4.0,5.0,3.0
88109,4.0,0.0,1.0,1.0
88110,6.0,0.0,2.0,1.0
88111,24.0,3.0,0.0,1.0
88112,16.0,5.0,1.0,2.0
88113,94.0,11.0,5.0,2.0
88114,288.0,24.0,18.0,20.0
88115,934.0,176.0,8.0,11.0
88116,256.0,105.0,6.0,26.0
88117,180.0,26.0,0.0,4.0
88118,75.0,1.0,1.0,3.0
88119,36.0,4.0,0.0,13.0
88120,49.0,4.0,0.0,1.0
88121,42.0,9.0,0.0,14.0
88122,121.0,8.0,1.0,3.0
88123,151.0,12.0,6.0,2.0
88124,155.0,12.0,2.0,9.0
88125,265.0,8.0,15.0,37.0
88126,1091.0,127.0,38.0,118.0
88127,1602.0,143.0,78.0,35.0
88128,1565.0,71.0,36.0,213.0
88129,2986.0,217.0,99.0,198.0
88130,2770.0,265.0,162.0,98.0
88131,4606.0,274.0,116.0,246.0
88132,4309.0,263.0,285.0,137.0
88133,3292.0,306.0,281.0,188.0
88134,3879.0,180.0,211.0,233.0
88135,4125.0,285.0,223.0,267.0
88136,2608.0,419.0,178.0,244.0
88137,2377.0,709.0,289.0,161.0
88138,1945.0,452.0,117.0,254.0
88139,1212.0,453.0,159.0,31.0
88140,628.0,114.0,46.0,56.0
88141,435.0,67.0,66.0,44.0
88142,289.0,85.0,21.0,41.0
88143,200.0,67.0,131.0,35.0
88144,458.0,150.0,168.0,159.0
88145,139.0,35.0,52.0,43.0
88146,203.0,26.0,4.0,30.0
88147,191.0,28.0,24.0,24.0
88148,113.0,26.0,13.0,55.0
88149,94.0,40.0,31.0,8.0
88150,122.0,22.0,9.0,12.0
88151,169.0,43.0,10.0,28.0
88152,114.0,42.0,21.0,57.0
88153,215.0,88.0,121.0,193.0
88154,148.0,24.0,10.0,90.0
88155,141.0,56.0,56.0,143.0
88156,53.0,37.0,150.0,16.0
88157,74.0,54.0,14.0,16.0
88158,230.0,52.0,30.0,49.0
88159,210.0,78.0,39.0,24.0
88160,254.0,77.0,59.0,35.0
88161,136.0,107.0,39.0,62.0
88162,221.0,204.0,97.0,93.0
88163,204.0,100.0,68.0,70.0
88164,132.0,41.0,18.0,30.0
88165,106.0,33.0,19.0,15.0
88166,308.0,111.0,70.0,41.0
88167,161.0,41.0,44.0,35.0
88168,80.0,39.0,53.0,21.0
88169,29.0,20.0,5.0,40.0
88764,189.0,11.0,15.0,12.0
88765,256.0,50.0,14.0,38.0
88766,115.0,8.0,12.0,3.0
88767,169.0,15.0,13.0,10.0
88768,636.0,18.0,48.0,15.0
88769,918.0,18.0,16.0,13.0
88770,825.0,43.0,29.0,17.0
88771,1667.0,71.0,61.0,35.0
88772,1822.0,77.0,109.0,139.0
88773,4021.0,237.0,263.0,230.0
88774,6766.0,238.0,290.0,134.0
88775,2463.0,145.0,169.0,182.0
88776,2601.0,145.0,141.0,22.0
88777,3265.0,90.0,62.0,138.0
88778,4473.0,138.0,92.0,160.0
88779,3909.0,146.0,128.0,163.0
88780,5788.0,359.0,328.0,398.0
88781,4135.0,57.0,123.0,80.0
88782,2641.0,62.0,18.0,76.0
88783,1684.0,44.0,42.0,63.0
88784,2679.0,182.0,107.0,33.0
88785,8114.0,216.0,238.0,247.0
88786,3633.0,158.0,133.0,164.0
88787,1289.0,101.0,33.0,78.0
88788,2107.0,164.0,127.0,99.0
88789,4674.0,315.0,627.0,508.0
88790,10822.0,872.0,911.0,874.0
88791,8658.0,355.0,254.0,469.0
88792,2134.0,92.0,78.0,124.0
88793,1879.0,184.0,64.0,176.0
88794,1912.0,119.0,35.0,134.0
88795,1097.0,60.0,38.0,215.0
88796,1245.0,163.0,261.0,137.0
88797,4208.0,316.0,673.0,746.0
88798,2459.0,180.0,282.0,290.0
88799,693.0,37.0,44.0,207.0
88800,585.0,35.0,31.0,73.0
88801,117.0,9.0,10.0,6.0
88802,69.0,2.0,2.0,0.0
88803,23.0,1.0,0.0,0.0
88804,35.0,1.0,2.0,0.0
88805,37.0,2.0,0.0,10.0
88806,93.0,3.0,1.0,4.0
88807,372.0,146.0,59.0,60.0
88808,209.0,20.0,8.0,11.0
88809,279.0,19.0,13.0,162.0
88810,316.0,48.0,98.0,48.0
88812,7.0,2.0,0.0,1.0
88813,10.0,2.0,1.0,0.0
88814,4.0,0.0,0.0,0.0
88815,2.0,1.0,1.0,0.0
88816,18.0,8.0,2.0,2.0
88817,40.0,0.0,0.0,0.0
88818,12.0,0.0,0.0,0.0
88819,1.0,1.0,1.0,0.0
88820,16.0,7.0,0.0,0.0
88821,9.0,0.0,1.0,1.0
88823,0.0,0.0,1.0,2.0
88824,2.0,0.0,1.0,0.0
88825,5.0,1.0,0.0,0.0
88826,8.0,2.0,0.0,4.0
88827,41.0,1.0,3.0,8.0
88828,138.0,11.0,2.0,5.0
88829,246.0,43.0,3.0,0.0
88830,320.0,33.0,2.0,27.0
88831,329.0,87.0,62.0,4.0
88832,474.0,29.0,2.0,52.0
88833,180.0,5.0,4.0,1.0
88834,88.0,8.0,3.0,2.0
88835,145.0,12.0,5.0,0.0
88836,2371.0,431.0,217.0,231.0
88837,488.0,84.0,9.0,8.0
88838,462.0,6.0,12.0,22.0
88839,1316.0,13.0,1.0,9.0
88840,1521.0,32.0,26.0,11.0
88841,1672.0,111.0,101.0,50.0
88842,2609.0,143.0,13.0,57.0
88843,6288.0,689.0,250.0,321.0
88844,8240.0,1364.0,570.0,605.0
88845,3709.0,365.0,212.0,163.0
88846,3719.0,212.0,94.0,51.0
88847,4537.0,246.0,165.0,256.0
88848,4131.0,347.0,220.0,149.0
88849,3825.0,293.0,74.0,132.0
88850,2677.0,246.0,113.0,225.0
88851,2986.0,726.0,249.0,481.0
88852,1286.0,264.0,42.0,51.0
88853,881.0,105.0,119.0,85.0
88854,623.0,128.0,22.0,44.0
88855,295.0,142.0,64.0,227.0
88856,339.0,43.0,15.0,4.0
88857,330.0,62.0,66.0,34.0
88858,350.0,32.0,100.0,32.0
88859,314.0,44.0,21.0,56.0
88860,86.0,24.0,18.0,19.0
88861,146.0,39.0,8.0,2.0
88862,188.0,32.0,25.0,100.0
88863,175.0,54.0,12.0,17.0
88864,227.0,14.0,14.0,22.0
88865,177.0,27.0,5.0,34.0
88866,132.0,37.0,11.0,13.0
88867,52.0,35.0,21.0,24.0
88868,311.0,138.0,81.0,75.0
88869,435.0,190.0,186.0,122.0
88870,255.0,59.0,100.0,38.0
88871,78.0,39.0,11.0,7.0
88872,297.0,110.0,81.0,60.0
88873,142.0,58.0,20.0,31.0
88874,221.0,125.0,51.0,83.0
88875,174.0,81.0,58.0,65.0
88876,99.0,32.0,19.0,35.0
88877,43.0,29.0,26.0,8.0
88878,38.0,15.0,11.0,13.0
88879,155.0,86.0,32.0,27.0
88880,176.0,67.0,48.0,65.0
88881,132.0,45.0,13.0,18.0
88882,83.0,19.0,24.0,31.0
88883,56.0,43.0,27.0,4.0
88884,28.0,9.0,4.0,17.0
88885,23.0,26.0,2.0,13.0
88886,38.0,56.0,3.0,24.0
88887,486.0,163.0,85.0,172.0
89478,96.0,29.0,60.0,22.0
89479,233.0,23.0,23.0,17.0
89480,250.0,38.0,18.0,53.0
89481,172.0,16.0,17.0,16.0
89482,284.0,36.0,51.0,28.0
89483,334.0,29.0,12.0,15.0
89484,661.0,30.0,34.0,257.0
89485,1322.0,104.0,195.0,415.0
89486,2362.0,127.0,178.0,444.0
89487,2938.0,81.0,91.0,90.0
89488,4598.0,137.0,149.0,204.0
89489,4377.0,183.0,187.0,177.0
89490,3855.0,152.0,151.0,178.0
89491,3823.0,189.0,187.0,276.0
89492,4509.0,216.0,112.0,248.0
89493,7495.0,257.0,347.0,306.0
89494,10226.0,438.0,514.0,577.0
89495,5287.0,122.0,195.0,131.0
89496,3517.0,114.0,71.0,92.0
89497,1380.0,58.0,48.0,43.0
89498,5035.0,69.0,304.0,160.0
89499,5045.0,558.0,247.0,199.0
89500,1942.0,56.0,79.0,71.0
89501,1940.0,91.0,132.0,70.0
89502,2003.0,111.0,135.0,122.0
89503,10823.0,602.0,712.0,774.0
89504,8986.0,413.0,583.0,594.0
89505,9955.0,746.0,608.0,888.0
89506,5921.0,223.0,309.0,234.0
89507,4123.0,349.0,197.0,125.0
89508,1615.0,134.0,119.0,59.0
89509,1583.0,130.0,14.0,150.0
89510,1862.0,275.0,112.0,220.0
89511,2796.0,563.0,117.0,176.0
89512,2210.0,369.0,413.0,425.0
89513,1110.0,177.0,221.0,273.0
89514,940.0,148.0,94.0,202.0
89515,555.0,87.0,33.0,38.0
89516,89.0,29.0,2.0,5.0
89517,80.0,2.0,3.0,15.0
89518,15.0,3.0,2.0,2.0
89519,75.0,0.0,0.0,1.0
89520,37.0,3.0,5.0,2.0
89521,28.0,4.0,5.0,15.0
89522,41.0,5.0,3.0,6.0
89523,157.0,15.0,5.0,26.0
89524,357.0,98.0,26.0,120.0
89525,28.0,37.0,14.0,2.0
89526,7.0,0.0,0.0,1.0
89527,6.0,5.0,3.0,1.0
89528,10.0,3.0,0.0,4.0
89529,11.0,0.0,0.0,2.0
89530,16.0,5.0,1.0,3.0
89531,5.0,24.0,2.0,16.0
89532,8.0,0.0,2.0,1.0
89533,6.0,0.0,1.0,0.0
89534,3.0,4.0,4.0,2.0
89535,9.0,5.0,2.0,2.0
89536,20.0,0.0,2.0,0.0
89538,3.0,1.0,1.0,1.0
89539,2.0,1.0,3.0,0.0
89540,3.0,1.0,0.0,3.0
89541,100.0,11.0,12.0,13.0
89542,163.0,16.0,51.0,12.0
89543,147.0,21.0,2.0,8.0
89544,234.0,7.0,6.0,3.0
89545,247.0,20.0,3.0,10.0
89546,151.0,36.0,10.0,51.0
89547,98.0,15.0,2.0,12.0
89548,110.0,16.0,1.0,13.0
89549,212.0,3.0,10.0,19.0
89550,1374.0,121.0,48.0,52.0
89551,916.0,94.0,14.0,61.0
89552,1070.0,66.0,47.0,40.0
89553,1360.0,71.0,32.0,43.0
89554,1542.0,65.0,14.0,13.0
89555,1758.0,147.0,21.0,51.0
89556,3859.0,93.0,33.0,94.0
89557,7376.0,796.0,172.0,287.0
89558,9942.0,869.0,527.0,483.0
89559,7340.0,715.0,219.0,434.0
89560,5677.0,623.0,264.0,324.0
89561,4899.0,416.0,198.0,216.0
89562,8222.0,1202.0,463.0,666.0
89563,6883.0,896.0,382.0,464.0
89564,3542.0,603.0,241.0,306.0
89565,2753.0,243.0,183.0,196.0
89566,1061.0,172.0,64.0,221.0
89567,747.0,63.0,100.0,46.0
89568,860.0,94.0,79.0,53.0
89569,364.0,30.0,44.0,17.0
89570,228.0,22.0,36.0,16.0
89571,185.0,16.0,58.0,22.0
89572,306.0,20.0,18.0,52.0
89573,291.0,53.0,15.0,16.0
89574,165.0,33.0,22.0,12.0
89575,201.0,101.0,20.0,19.0
89576,761.0,177.0,100.0,161.0
89577,436.0,39.0,68.0,72.0
89578,222.0,54.0,29.0,25.0
89579,275.0,79.0,55.0,24.0
89580,324.0,117.0,25.0,109.0
89581,35.0,53.0,5.0,6.0
89582,135.0,27.0,12.0,30.0
89583,140.0,73.0,45.0,55.0
89584,126.0,108.0,37.0,35.0
89585,69.0,49.0,35.0,33.0
89586,354.0,269.0,141.0,161.0
89587,92.0,63.0,42.0,40.0
89588,177.0,149.0,76.0,70.0
89589,281.0,140.0,84.0,78.0
89590,95.0,86.0,34.0,18.0
89591,60.0,37.0,11.0,11.0
89592,90.0,9.0,7.0,59.0
89593,111.0,74.0,30.0,54.0
89594,397.0,123.0,59.0,99.0
89595,183.0,114.0,62.0,67.0
89596,142.0,21.0,89.0,36.0
89597,159.0,27.0,13.0,41.0
89598,58.0,40.0,10.0,13.0
89599,57.0,69.0,60.0,19.0
89600,253.0,89.0,146.0,111.0
89601,127.0,43.0,12.0,45.0
89602,209.0,71.0,39.0,92.0
89603,534.0,161.0,26.0,138.0
89604,94.0,69.0,13.0,66.0
89605,208.0,69.0,21.0,19.0
89606,476.0,142.0,85.0,57.0
89607,279.0,140.0,117.0,275.0
90192,202.0,41.0,25.0,41.0
90193,147.0,15.0,38.0,42.0
90194,340.0,68.0,13.0,44.0
90195,721.0,60.0,27.0,67.0
90196,395.0,23.0,17.0,17.0
90197,279.0,50.0,15.0,6.0
90198,689.0,11.0,66.0,17.0
90199,2530.0,81.0,52.0,159.0
90200,4220.0,216.0,263.0,167.0
90201,2680.0,108.0,86.0,94.0
90202,3530.0,129.0,86.0,237.0
90203,7025.0,299.0,273.0,211.0
90204,4949.0,140.0,183.0,149.0
90205,7258.0,248.0,215.0,303.0
90206,8173.0,310.0,258.0,260.0
90207,10406.0,346.0,285.0,137.0
90208,13728.0,357.0,307.0,401.0
90209,8079.0,180.0,177.0,228.0
90210,2928.0,44.0,57.0,58.0
90211,5954.0,159.0,94.0,134.0
90212,6683.0,146.0,281.0,188.0
90213,3290.0,78.0,84.0,86.0
