fnid,shopping_mall_count,library_count,museum_count,hospital_count,gym_count,university_count,park_count,outdoor_count,bus_station_count,subway_station_count,train_station_count
196745,29,3,0,4,0,2,2,1,79,5,0
196746,29,3,0,4,0,2,2,1,78,5,0
196747,27,3,0,4,0,2,2,1,74,2,0
196748,26,3,0,4,0,2,2,1,68,2,0
196749,24,3,0,4,0,3,2,1,60,2,0
196750,25,3,0,4,0,2,2,0,57,2,0
196751,22,3,0,4,0,2,2,0,61,2,0
196752,23,3,0,4,0,3,2,0,61,2,0
196753,23,3,0,4,0,3,2,0,60,2,0
196754,15,3,0,3,0,3,2,0,61,2,0
196755,14,3,0,3,0,3,2,0,62,2,0
196756,13,3,0,3,0,3,2,0,60,2,0
196757,13,3,0,3,0,3,2,0,55,2,0
196758,12,2,0,3,0,3,2,0,51,1,0
196759,10,0,0,2,0,3,1,0,41,1,0
196760,6,0,0,0,0,2,1,0,35,1,0
196761,6,0,0,0,0,2,1,0,31,1,0
196762,5,0,0,0,0,2,0,0,29,1,0
196763,5,0,0,0,0,2,0,0,28,1,0
196764,5,0,0,0,0,2,0,0,27,1,0
196765,5,0,0,0,0,2,0,0,24,1,0
196766,5,0,0,0,0,1,0,0,21,1,0
196767,5,0,0,0,0,1,0,0,17,0,0
197307,8,0,0,1,2,2,1,0,13,1,0
197308,10,0,0,1,2,2,1,0,14,1,0
197309,11,0,0,1,2,2,2,0,14,1,0
197310,11,0,0,1,2,2,2,0,14,1,0
197311,11,0,0,1,2,2,2,0,17,1,0
197312,12,0,0,1,2,2,2,0,20,2,0
197313,12,0,0,1,2,2,3,0,22,2,0
197314,12,0,0,1,2,2,3,0,24,2,0
197315,12,0,0,1,2,4,3,0,26,2,0
197316,12,0,0,1,2,4,3,0,26,2,0
197317,12,0,0,1,2,4,3,1,26,2,0
197318,12,0,0,1,1,4,6,1,26,2,0
197319,15,1,0,1,1,4,6,1,25,2,0
197320,17,2,0,1,1,4,7,1,30,2,0
197321,19,2,0,1,1,4,7,1,29,4,0
197322,21,2,0,1,1,4,7,2,31,5,0
197323,21,2,0,1,1,4,6,3,35,5,0
197324,22,2,0,1,1,5,6,3,37,5,0
197325,23,2,0,0,1,5,6,3,36,5,0
197326,21,2,0,0,1,6,4,4,35,5,0
197327,20,2,0,1,1,6,4,4,33,4,0
197328,16,2,0,1,1,2,4,4,32,4,0
197329,14,1,0,1,1,2,4,4,32,5,0
197330,12,1,0,0,0,2,4,4,36,6,0
197331,11,1,0,0,0,2,3,3,38,6,0
197332,14,1,0,0,0,1,3,3,45,6,0
197333,14,1,0,0,0,1,2,3,46,7,0
197334,15,1,0,0,0,1,2,3,48,7,0
197335,15,1,0,0,1,1,2,3,46,7,0
197336,15,1,0,0,1,1,2,3,47,6,0
197337,15,1,0,1,1,1,2,3,46,6,0
197338,15,1,0,1,1,1,4,3,47,6,0
197339,16,1,0,1,1,0,4,3,50,7,0
197340,16,1,0,2,1,1,5,2,52,7,0
197341,18,1,0,4,1,1,5,1,58,7,0
197342,22,1,0,4,1,1,5,1,61,7,0
197343,21,0,0,4,2,2,6,1,64,7,0
197344,22,0,0,4,2,2,5,1,63,7,0
197345,26,0,0,4,3,2,6,1,64,4,0
197346,24,0,0,4,3,2,7,1,61,4,0
197347,23,0,0,4,3,2,7,1,63,4,0
197348,20,0,0,4,3,2,6,1,65,4,0
197349,20,0,0,4,3,3,6,0,66,4,0
197350,20,0,0,4,4,3,6,0,66,4,0
197351,20,0,0,5,4,3,6,0,68,4,0
197352,22,0,0,5,6,3,6,0,71,4,0
197353,24,0,0,5,7,8,5,0,68,2,0
197354,27,2,0,5,7,12,5,0,75,6,0
197355,28,3,0,5,7,12,5,0,80,6,0
197356,33,4,0,5,7,14,6,0,87,6,0
197357,44,4,0,6,7,16,6,0,93,5,0
197358,47,5,0,7,10,28,6,0,99,5,0
197359,51,6,0,6,12,36,6,0,107,5,0
197360,53,6,0,13,11,49,7,0,111,5,0
197361,58,7,0,13,12,51,8,0,113,5,0
197362,62,9,0,20,12,56,8,0,120,5,0
197363,68,10,0,20,15,55,8,0,127,6,0
197364,72,10,1,20,16,50,8,0,138,8,1
197365,75,11,1,22,18,44,8,0,146,8,1
197366,76,13,1,24,19,43,10,0,153,8,1
197367,78,12,1,24,22,41,13,0,156,9,1
197368,79,11,1,28,24,39,12,0,166,9,1
197369,81,11,1,29,24,40,11,0,175,9,1
197370,93,11,1,27,26,39,11,0,176,9,1
197371,97,12,1,30,27,37,12,0,177,12,0
197372,99,12,1,31,28,31,12,0,177,13,1
197373,100,11,1,32,26,22,13,0,181,15,1
197374,101,11,1,33,26,21,14,0,177,12,1
197375,99,10,1,32,25,13,13,0,180,11,1
197376,99,9,1,32,26,11,13,0,179,11,1
197377,94,9,1,32,27,11,13,0,177,11,1
197378,93,9,1,26,26,9,12,0,171,11,1
197379,91,9,1,21,23,9,12,0,173,10,1
197380,88,9,1,21,22,9,8,0,165,10,1
197381,86,8,1,21,18,9,8,0,161,9,1
197382,85,7,1,21,17,9,9,1,148,9,1
197383,85,6,1,19,17,8,10,1,143,9,1
197384,79,6,2,12,16,8,9,2,132,9,1
197385,76,4,1,9,16,6,10,3,127,8,1
197386,79,3,1,9,15,4,8,3,118,7,1
197387,75,3,1,11,12,4,6,3,107,7,1
197388,80,4,1,13,11,3,6,3,104,6,1
197389,86,3,1,16,7,2,6,3,102,8,1
197390,94,2,1,26,7,2,7,3,100,8,1
197391,103,3,1,25,9,2,7,3,100,9,1
197392,107,3,0,27,9,2,10,3,97,9,1
197393,106,4,0,27,11,2,10,3,94,9,1
197394,102,5,1,27,9,2,10,3,95,6,1
197395,114,5,1,27,8,1,10,3,93,4,1
197396,115,5,1,28,9,0,11,3,94,4,0
197397,115,6,1,30,9,0,11,3,101,5,0
197398,121,6,1,30,9,0,10,3,102,5,0
197399,127,6,1,31,9,1,10,2,107,6,0
197400,133,7,1,32,10,2,10,2,107,7,0
197401,135,6,1,32,9,2,9,1,110,7,0
197402,135,5,1,32,9,2,10,1,110,7,0
197403,133,5,1,31,9,2,10,1,109,8,0
197404,131,5,1,31,8,2,10,0,107,8,0
197405,131,5,1,31,7,2,10,0,108,7,0
197406,126,5,1,31,7,2,9,0,103,7,0
197407,127,5,1,26,7,2,8,0,100,7,0
197408,126,4,1,26,7,2,7,0,102,7,0
197409,116,4,1,26,6,2,5,0,101,7,0
197410,108,2,1,23,6,2,4,0,98,6,0
197411,93,1,1,17,5,2,3,0,96,5,0
197412,85,1,1,13,3,2,3,0,93,4,0
197413,76,1,1,11,1,2,3,0,87,2,0
197414,70,1,1,10,1,2,3,0,83,2,0
197415,66,1,1,10,1,1,2,0,76,2,0
197416,67,1,1,7,1,1,3,1,69,2,0
197417,68,2,1,8,0,1,3,1,58,2,0
197418,70,2,0,9,0,1,4,1,51,2,0
197419,63,2,0,7,0,1,4,1,43,2,0
197420,54,2,0,4,0,0,3,1,42,2,0
197421,48,1,0,3,1,0,3,1,33,1,0
197422,44,2,0,3,1,0,2,1,30,1,0
197423,41,2,1,2,1,0,2,1,27,0,0
197424,35,2,1,2,3,1,2,1,28,0,0
197425,30,2,1,2,3,1,2,1,27,0,0
197426,29,2,1,2,3,1,3,2,27,0,0
197427,24,2,1,1,3,1,3,2,27,0,0
197428,17,2,1,1,3,1,3,2,27,0,0
197429,16,2,1,0,2,1,3,2,20,0,0
197430,14,2,2,0,2,1,3,1,21,0,0
197431,14,2,2,0,2,1,3,1,17,0,0
197432,14,2,2,0,2,0,2,1,19,0,0
197433,14,2,2,0,2,0,2,1,22,0,0
197434,15,2,1,0,2,0,2,1,22,0,0
197435,17,2,1,1,2,0,2,1,25,1,0
197436,18,2,1,1,2,0,2,1,24,1,0
197437,20,2,1,1,2,0,2,1,28,2,0
197438,19,2,1,1,2,0,2,1,32,4,0
197439,20,2,0,1,2,0,2,1,38,4,0
197440,19,1,0,1,2,0,2,1,45,4,0
197441,18,1,0,1,2,0,1,1,55,5,0
197442,17,1,0,1,2,0,1,1,60,5,0
197443,16,1,0,1,1,0,1,1,62,5,0
197444,24,0,0,2,0,1,1,1,67,5,0
197445,28,0,0,1,0,1,1,1,65,5,0
197446,29,0,0,1,0,1,1,1,64,5,0
197447,30,0,0,1,0,1,1,1,69,5,0
197448,31,0,0,1,1,1,1,1,69,5,0
197449,29,0,0,1,1,1,0,1,70,4,0
197450,30,0,0,1,1,2,0,1,71,4,0
197451,29,0,0,1,1,2,0,1,73,4,0
197452,30,0,0,1,1,2,0,1,82,5,0
197453,31,1,0,1,1,2,0,1,84,5,0
197454,32,2,0,3,1,2,1,1,84,5,0
197455,31,2,0,3,1,2,1,1,79,5,0
197456,30,2,0,4,1,2,1,1,76,5,0
197457,29,3,0,4,0,2,1,1,76,5,0
197458,29,3,0,4,0,2,2,0,78,5,0
197459,28,3,0,4,0,2,2,0,80,4,0
197460,28,3,0,4,0,2,2,0,78,5,0
197461,27,3,0,4,0,2,2,0,74,2,0
197462,27,3,0,4,0,2,2,0,67,2,0
197463,25,3,0,4,0,2,2,0,63,2,0
197464,25,3,0,4,0,2,2,0,55,2,0
197465,23,3,0,4,0,2,2,0,60,2,0
197466,23,3,0,4,0,3,2,0,57,2,0
197467,21,3,0,4,0,3,2,0,60,2,0
197468,13,3,0,3,0,3,2,0,60,2,0
197469,13,3,0,3,0,3,2,0,60,2,0
197470,12,3,0,3,0,3,2,0,60,2,0
197471,12,2,0,3,0,3,2,0,54,2,0
197472,11,0,0,2,0,3,1,0,52,2,0
197473,8,0,0,0,0,3,1,0,38,1,0
197474,6,0,0,0,0,2,1,0,31,1,0
197475,5,0,0,0,0,2,1,0,29,1,0
197476,5,0,0,0,0,2,0,0,27,1,0
197477,5,0,0,0,0,2,0,0,27,1,0
197478,5,0,0,0,0,2,0,0,24,1,0
197479,5,0,0,0,0,1,0,0,21,1,0
197480,5,0,0,0,0,1,0,0,20,0,0
198022,11,0,0,1,2,2,1,0,14,1,0
198023,11,0,0,1,2,2,2,0,14,1,0
198024,11,0,0,1,2,2,2,0,14,1,0
198025,11,0,0,1,2,2,2,0,16,1,0
198026,10,0,0,1,2,2,2,0,18,2,0
198027,12,0,0,1,2,2,2,0,22,2,0
198028,12,0,0,1,2,2,3,0,24,2,0
198029,12,0,0,1,2,2,3,0,24,2,0
198030,12,0,0,1,2,2,5,0,24,2,0
198031,12,0,0,1,1,4,5,0,26,2,0
198032,12,0,0,1,1,4,5,0,25,2,0
198033,12,1,0,1,1,4,6,0,26,2,0
198034,13,1,0,1,1,4,7,1,26,2,0
198035,14,1,0,1,1,4,7,2,27,5,0
198036,15,1,0,1,1,4,7,2,29,5,0
198037,19,1,0,1,1,4,6,2,31,5,0
198038,18,1,0,1,1,4,6,3,31,5,0
198039,20,1,0,0,1,5,6,3,31,5,0
198040,19,1,0,0,1,3,6,4,30,5,0
198041,19,1,0,0,1,2,6,3,30,4,0
198042,17,1,0,0,1,1,4,3,29,4,0
198043,13,1,0,0,1,1,4,3,31,5,0
198044,13,1,0,0,0,1,4,3,32,6,0
198045,12,1,0,0,0,1,4,3,39,6,0
198046,12,1,0,0,0,1,3,3,43,6,0
198047,15,1,0,0,0,1,3,3,44,7,0
198048,14,1,0,0,0,1,2,3,45,7,0
198049,15,1,0,0,1,1,2,3,41,7,0
198050,14,1,0,0,1,1,2,3,44,6,0
198051,14,1,0,1,1,1,2,3,43,6,0
198052,15,1,0,1,1,1,3,3,44,6,0
198053,15,1,0,1,1,2,4,3,47,6,0
198054,16,1,0,2,1,2,4,3,53,7,0
198055,18,1,0,2,1,1,5,2,55,7,0
198056,20,1,0,4,1,1,5,1,60,7,0
198057,21,0,0,4,1,2,4,1,62,7,0
198058,23,0,0,4,2,2,4,1,64,7,0
198059,25,0,0,4,2,2,4,1,61,4,0
198060,22,0,0,4,3,2,6,1,60,4,0
198061,22,0,0,4,3,2,6,1,61,4,0
198062,19,0,0,4,3,2,6,1,66,4,0
198063,18,0,0,4,3,2,6,0,65,4,0
198064,18,0,0,4,3,3,6,0,64,4,0
198065,18,0,0,5,4,3,5,0,66,4,0
198066,19,0,0,5,7,3,4,0,68,4,0
198067,24,0,0,5,8,11,4,0,68,2,0
198068,26,0,0,5,9,12,5,0,76,2,0
198069,29,1,0,6,8,12,5,0,84,6,0
198070,35,4,0,7,8,15,5,0,83,5,0
198071,43,4,0,7,9,24,6,0,90,6,0
198072,45,5,0,5,10,32,6,0,97,6,0
198073,50,6,0,8,11,34,6,0,104,6,0
198074,52,6,0,12,11,39,8,0,104,6,0
198075,55,9,0,20,11,42,9,0,112,6,0
198076,58,9,0,23,10,42,8,0,123,6,0
198077,66,10,0,23,11,41,7,0,129,8,0
198078,68,10,1,23,14,41,8,0,137,7,0
198079,73,9,1,22,18,41,10,0,140,7,0
198080,79,10,1,24,19,42,12,0,148,7,0
198081,77,10,1,26,21,42,12,0,155,8,0
198082,81,10,1,28,24,43,11,0,161,8,0
198083,84,10,1,28,25,42,11,0,168,8,0
198084,90,10,1,29,27,40,11,0,171,9,0
198085,91,11,1,30,28,40,11,0,174,12,0
198086,96,11,1,29,28,38,11,0,177,13,1
198087,95,11,1,32,27,33,11,0,180,15,1
198088,98,10,1,33,26,24,11,0,182,11,1
198089,97,9,1,32,25,20,12,0,183,11,1
198090,98,9,1,32,24,11,13,0,180,11,1
198091,95,9,1,31,25,11,11,0,171,11,1
198092,91,9,1,30,26,11,11,0,175,11,1
198093,89,9,1,23,26,9,11,0,171,11,1
198094,90,9,1,21,20,9,11,0,167,10,1
198095,90,8,1,21,19,8,7,1,166,9,1
198096,89,8,2,19,18,8,8,1,153,9,1
198097,85,7,2,15,16,8,8,1,142,9,1
198098,80,6,2,11,16,7,9,1,134,9,1
198099,81,4,2,9,15,6,10,2,129,9,1
198100,78,3,1,9,15,4,8,3,117,7,1
198101,75,4,1,11,11,3,7,3,106,6,1
198102,81,3,1,11,12,3,6,3,105,6,1
198103,89,3,1,17,8,2,6,3,100,8,1
198104,97,3,1,22,8,2,6,3,100,8,1
198105,99,2,1,25,8,2,7,3,97,9,1
198106,110,3,1,27,9,2,8,3,98,9,1
198107,110,3,1,27,10,2,10,3,98,9,1
198108,114,3,1,27,9,1,10,3,93,8,1
198109,116,3,1,26,8,1,10,3,93,4,1
198110,117,4,1,29,8,0,11,3,95,4,0
198111,117,5,1,30,8,0,11,3,97,4,0
198112,122,5,1,30,8,0,10,3,101,4,0
198113,128,5,1,31,8,0,10,3,104,5,0
198114,137,5,1,31,8,2,9,1,104,6,0
198115,136,4,1,31,7,2,10,1,109,6,0
198116,136,4,1,31,7,2,9,1,105,6,0
198117,134,4,1,31,7,2,9,0,104,6,0
198118,130,4,1,31,7,2,9,0,103,6,0
198119,125,4,1,28,6,2,9,0,101,6,0
198120,126,3,1,26,6,2,7,0,97,7,0
198121,129,3,1,26,6,2,6,0,96,7,0
198122,127,2,1,26,5,2,6,0,96,7,0
198123,125,2,1,26,5,2,4,0,97,7,0
198124,111,2,1,19,4,2,4,0,97,5,0
198125,97,1,1,17,2,2,3,0,96,4,0
198126,85,1,1,13,1,2,3,0,92,3,0
198127,75,1,1,11,1,2,3,0,87,2,0
198128,68,1,1,10,1,1,3,0,82,2,0
198129,65,1,1,9,1,1,2,0,74,2,0
198130,65,1,1,7,0,1,2,0,68,2,0
198131,65,2,1,7,0,1,3,0,62,2,0
198132,58,2,0,7,0,1,4,1,49,2,0
198133,55,2,0,5,0,0,4,1,44,2,0
198134,54,2,0,4,0,0,3,1,39,2,0
198135,46,1,0,2,0,2,3,1,33,1,0
198136,41,2,0,2,0,2,2,1,30,1,0
198137,38,2,0,1,2,2,2,1,28,0,0
198138,31,2,0,1,2,2,2,1,31,0,0
198139,25,2,0,1,2,2,2,1,29,0,0
198140,18,2,1,0,2,2,3,1,31,0,0
198141,19,2,1,0,2,2,3,1,32,0,0
198142,17,2,1,0,2,2,3,1,32,0,0
198143,16,2,1,0,2,2,3,0,34,0,0
198144,16,2,1,0,2,0,2,0,26,0,0
198145,15,2,0,0,2,0,2,0,21,0,0
198146,14,2,0,0,2,0,2,0,21,0,0
198147,15,2,0,0,2,0,2,0,23,0,0
198148,15,2,0,0,2,0,2,0,22,0,0
198149,19,2,0,0,2,0,2,1,25,0,0
198150,20,2,0,0,2,0,2,1,27,0,0
198151,20,2,0,0,2,0,2,1,29,3,0
198152,19,2,0,0,2,0,2,1,32,4,0
198153,20,1,0,1,2,0,2,1,40,4,0
198154,21,1,0,0,2,0,2,1,49,5,0
198155,22,1,0,0,2,0,1,1,54,5,0
198156,19,1,0,1,2,0,1,1,57,5,0
198157,16,1,0,0,1,0,1,1,64,5,0
198158,26,0,0,0,1,0,1,1,65,5,0
198159,30,0,0,1,0,1,1,1,68,5,0
198160,31,0,0,1,0,1,1,1,67,5,0
198161,31,0,0,1,0,1,1,1,67,5,0
198162,31,0,0,1,0,1,1,1,70,4,0
198163,30,0,0,1,0,1,1,1,71,4,0
198164,32,0,0,1,0,2,0,1,76,4,0
198165,30,0,0,1,0,2,0,1,81,5,0
198166,30,0,0,1,0,2,0,1,82,5,0
198167,30,0,0,1,0,2,0,1,82,5,0
198168,31,1,0,1,0,2,0,1,83,5,0
198169,31,2,0,3,0,2,1,1,83,5,0
198170,30,2,0,3,0,2,1,1,78,5,0
198171,30,2,0,3,0,2,1,1,77,5,0
198172,28,2,0,4,0,2,1,0,77,5,0
198173,27,3,0,4,0,2,2,0,76,5,0
198174,27,3,0,4,0,2,2,0,81,4,0
198175,27,3,0,4,0,2,2,0,77,2,0
198176,26,3,0,4,0,2,2,0,66,2,0
198177,23,3,0,4,0,1,2,0,63,2,0
198178,23,3,0,4,0,1,2,0,54,2,0
198179,21,3,0,4,0,1,2,0,52,2,0
198180,22,3,0,4,0,2,2,0,55,2,0
198181,19,3,0,4,0,3,2,0,56,2,0
198182,12,3,0,3,0,3,2,0,57,2,0
198183,12,3,0,3,0,3,2,0,58,2,0
198184,12,2,0,3,0,3,2,0,55,2,0
198185,10,0,0,2,0,3,1,0,51,2,0
198186,9,0,0,1,0,3,1,0,45,2,0
198187,7,0,0,0,0,3,1,0,35,1,0
198188,5,0,0,0,0,2,1,0,27,1,0
198189,5,0,0,0,0,2,0,0,27,1,0
198190,5,0,0,0,0,2,0,0,25,1,0
198191,5,0,0,0,0,1,0,0,24,1,0
198192,5,0,0,0,0,1,0,0,20,1,0
198193,5,0,0,0,0,1,0,0,19,1,0
198194,5,0,0,0,0,1,0,0,16,0,0
198736,11,0,0,1,2,2,1,0,13,1,0
198737,11,0,0,1,2,2,2,0,14,1,0
198738,11,0,0,1,2,2,2,0,14,1,0
198739,10,0,0,1,2,2,3,0,17,1,0
198740,11,0,0,1,2,2,3,0,20,2,0
198741,11,0,0,1,2,2,3,0,22,2,0
198742,11,0,0,1,2,2,5,0,23,2,0
198743,12,0,0,1,2,3,6,0,24,2,0
198744,12,0,0,1,1,3,5,0,23,2,0
198745,12,0,0,1,1,3,5,1,23,2,0
198746,12,0,0,1,1,3,5,1,23,2,0
198747,12,1,0,1,1,3,5,1,24,2,0
198748,13,1,0,1,1,2,6,2,24,2,0
198749,14,1,0,1,1,2,7,2,24,4,0
198750,15,1,0,1,1,2,6,2,29,5,0
198751,17,1,0,1,1,2,6,3,27,5,0
198752,20,1,0,1,1,3,6,3,29,5,0
198753,20,1,0,1,1,3,6,3,27,5,0
198754,19,1,0,0,1,3,6,4,26,5,0
198755,17,1,0,0,1,2,7,4,28,4,0
198756,16,1,0,0,1,1,7,4,29,4,0
198757,14,1,0,0,1,1,4,3,33,6,0
198758,13,1,0,0,0,1,4,3,35,6,0
198759,13,1,0,0,0,1,4,3,38,6,0
198760,12,1,0,0,0,1,2,3,40,6,0
198761,12,1,0,0,0,1,2,3,41,7,0
198762,14,1,0,0,0,1,2,3,42,7,0
198763,13,1,0,0,1,1,2,3,42,7,0
198764,14,1,0,1,1,1,2,3,42,6,0
198765,15,1,0,1,1,1,2,3,43,6,0
198766,15,1,0,1,1,2,3,3,42,6,0
198767,16,1,0,2,1,2,2,3,44,6,0
198768,17,1,0,2,1,2,2,3,49,6,0
198769,18,1,0,2,1,2,4,2,53,6,0
198770,20,1,0,2,1,1,4,2,57,7,0
198771,20,0,0,4,1,1,3,1,59,7,0
198772,24,0,0,4,1,2,3,1,59,7,0
198773,23,0,0,4,2,2,3,1,58,4,0
198774,21,0,0,4,2,2,4,1,55,4,0
198775,20,0,0,4,2,2,5,1,63,4,0
198776,18,0,0,4,3,2,5,1,63,4,0
198777,16,0,0,4,5,2,5,1,62,4,0
198778,16,0,0,4,5,3,4,0,61,4,0
198779,16,0,0,5,5,3,4,0,64,4,0
198780,17,0,0,5,7,4,4,0,68,4,0
198781,18,0,0,6,8,14,4,0,68,2,0
198782,26,0,0,6,8,14,4,0,75,2,0
198783,32,0,0,6,9,16,5,0,76,2,0
198784,37,0,0,8,9,24,5,0,77,5,0
198785,40,2,0,8,12,32,5,0,82,6,0
198786,44,2,0,8,11,32,6,0,90,6,0
198787,46,6,0,8,10,37,7,0,95,6,0
198788,53,7,0,17,11,39,9,0,100,6,0
198789,56,9,0,22,11,39,9,0,111,6,0
198790,62,9,0,22,10,40,8,0,117,7,0
198791,67,9,0,23,10,41,7,0,130,8,0
198792,72,8,1,23,14,41,8,0,136,8,0
198793,73,9,1,23,17,41,10,0,144,8,0
198794,78,9,1,23,20,40,12,0,145,7,0
198795,75,10,1,24,21,42,11,0,157,7,0
198796,78,10,1,27,22,42,10,0,168,8,0
198797,81,10,1,28,25,43,10,0,166,8,0
198798,90,11,1,30,27,43,11,0,171,9,0
198799,90,11,1,29,26,41,11,0,176,13,0
198800,92,11,1,31,26,40,11,0,175,14,1
198801,93,10,1,31,26,39,10,0,179,10,1
198802,96,9,1,30,25,33,10,0,186,10,1
198803,96,9,1,28,25,24,11,0,187,11,1
198804,95,8,1,28,24,11,11,0,176,11,1
198805,96,8,1,28,25,9,10,0,175,11,1
198806,92,9,1,28,26,10,10,0,175,11,1
198807,89,9,1,27,22,10,10,0,171,11,1
198808,88,9,2,19,20,8,10,0,168,11,1
198809,90,9,2,18,18,8,7,1,160,9,1
198810,89,8,2,15,16,8,7,1,156,9,1
198811,85,7,2,13,16,7,8,1,144,9,1
198812,83,6,2,10,15,5,9,1,136,9,1
198813,83,5,2,9,14,5,9,1,128,8,1
198814,82,4,1,9,14,4,10,2,120,8,1
198815,78,4,1,11,13,3,7,3,109,7,1
198816,81,3,1,14,9,3,6,3,104,6,1
198817,90,3,1,17,9,2,6,3,103,7,1
198818,96,3,1,18,8,2,6,3,100,8,1
198819,104,3,1,20,8,2,6,3,93,8,1
198820,109,2,1,24,8,2,8,3,95,9,1
198821,115,2,1,27,7,1,8,3,94,9,1
198822,117,3,2,27,8,1,8,3,97,8,1
198823,119,3,1,27,8,1,10,3,95,4,1
198824,116,3,1,30,8,0,11,3,91,4,0
198825,118,5,1,30,8,0,11,3,96,4,0
198826,122,5,1,30,8,0,9,2,100,4,0
198827,128,5,1,31,8,0,9,2,106,5,0
198828,136,4,1,31,7,0,9,2,104,5,0
198829,138,4,1,31,7,1,9,1,106,6,0
198830,131,4,1,31,7,2,10,0,103,6,0
198831,130,4,1,31,7,2,9,0,99,6,0
198832,126,4,1,26,7,2,9,0,95,6,0
198833,124,3,1,26,7,2,8,0,95,6,0
198834,124,2,1,26,6,2,6,0,94,6,0
198835,126,2,1,26,5,2,6,0,92,6,0
198836,126,2,1,26,5,2,4,0,95,6,0
198837,122,2,1,25,4,2,4,0,94,5,0
198838,116,2,1,19,4,2,4,0,94,5,0
198839,98,1,1,18,2,2,3,0,91,4,0
198840,84,1,1,13,1,1,3,0,90,3,0
198841,76,1,1,10,1,1,3,0,81,2,0
198842,67,1,1,10,1,1,2,0,78,2,0
198843,66,1,1,9,1,1,2,0,70,2,0
198844,63,1,1,7,0,1,2,0,66,2,0
198845,63,1,1,7,0,1,2,0,62,2,0
198846,60,2,0,7,0,0,3,0,51,2,0
198847,52,2,0,4,0,2,4,0,44,2,0
198848,46,2,0,3,0,2,3,0,40,1,0
198849,44,1,0,1,0,2,2,1,34,1,0
198850,37,1,0,0,0,2,2,1,29,1,0
198851,35,2,0,0,2,2,2,1,32,0,0
198852,34,2,0,0,2,2,2,1,33,0,0
198853,32,2,0,0,2,2,2,1,34,0,0
198854,28,2,0,0,2,2,3,0,32,0,0
198855,22,2,0,0,2,2,3,0,33,0,0
198856,21,2,0,0,2,2,2,0,32,0,0
198857,22,2,0,0,2,2,2,0,34,0,0
198858,19,2,0,0,2,2,2,0,35,0,0
198859,17,2,0,0,2,2,2,0,28,0,0
198860,15,2,0,0,2,0,2,0,30,0,0
198861,15,2,0,0,2,0,2,0,27,0,0
198862,17,2,0,0,2,0,2,0,28,0,0
198863,20,2,0,0,2,0,2,1,29,0,0
198864,20,2,0,0,2,0,2,1,30,0,0
198865,20,2,0,0,2,0,2,1,31,2,0
198866,21,2,0,1,2,0,2,1,39,3,0
198867,21,1,0,1,2,0,2,1,45,3,0
198868,22,1,0,1,2,0,2,1,57,5,0
198869,22,1,0,1,4,0,1,1,59,5,0
198870,16,1,0,1,4,0,1,1,63,5,0
198871,17,1,0,1,4,0,1,1,68,5,0
198872,22,0,0,1,3,0,1,1,67,5,0
198873,31,0,0,2,2,0,1,1,69,4,0
198874,32,0,0,2,2,1,1,1,68,4,0
198875,32,0,0,1,2,1,1,1,66,4,0
198876,33,0,0,1,1,1,1,1,69,4,0
198877,31,0,0,1,1,1,1,1,74,4,0
198878,33,0,0,1,0,2,0,1,80,4,0
198879,34,0,0,1,0,2,0,1,82,5,0
198880,32,0,0,1,0,2,0,1,81,5,0
198881,31,0,0,1,0,2,0,1,81,5,0
198882,31,0,0,1,0,2,0,1,82,5,0
198883,32,0,0,1,0,2,0,1,82,5,0
198884,31,2,0,3,0,2,1,1,81,5,0
198885,30,2,0,3,0,2,1,1,78,5,0
198886,28,2,0,3,0,2,1,0,77,5,0
198887,25,2,0,3,0,2,1,0,74,5,0
198888,24,2,0,4,0,2,2,0,74,5,0
198889,24,3,0,4,0,2,2,0,71,2,0
198890,24,3,0,4,0,1,2,0,65,2,0
198891,24,3,0,4,0,1,2,0,61,2,0
198892,20,3,0,4,0,1,2,0,53,2,0
198893,19,3,0,4,0,1,2,0,49,2,0
198894,21,3,0,4,0,1,2,0,52,2,0
198895,17,3,0,3,0,2,2,0,50,2,0
198896,12,1,0,3,0,3,2,0,47,2,0
198897,10,1,0,2,0,3,2,0,47,2,0
198898,9,0,0,2,0,3,1,0,45,2,0
198899,8,0,0,1,0,3,1,0,41,2,0
198900,8,0,0,0,0,3,1,0,32,2,0
198901,7,0,0,0,0,3,0,0,28,2,0
198902,6,0,0,0,0,2,0,0,22,1,0
198903,5,0,0,0,0,1,0,0,22,1,0
198904,5,0,0,0,0,1,0,0,21,1,0
198905,5,0,0,0,0,1,0,0,19,1,0
198906,5,0,0,0,0,1,0,0,19,1,0
198907,5,0,0,0,0,1,0,0,17,0,0
199451,10,0,0,1,2,2,2,0,14,1,0
199452,10,0,0,1,2,2,3,0,15,1,0
199453,11,0,0,1,2,2,3,0,15,1,0
199454,11,0,0,1,2,3,3,0,20,2,0
199455,11,0,0,1,2,3,5,0,22,2,0
199456,11,0,0,1,2,3,5,0,21,2,0
199457,11,0,0,1,1,3,5,0,22,2,0
199458,11,0,0,1,1,3,5,1,22,2,0
199459,12,0,0,1,1,3,6,1,23,2,0
199460,12,0,0,1,1,3,6,1,23,2,0
199461,11,0,0,1,1,3,5,1,21,2,0
199462,13,1,0,1,1,3,5,2,21,2,0
199463,14,1,0,1,1,3,6,2,22,4,0
199464,13,1,0,1,1,3,5,2,21,5,0
199465,15,1,0,1,1,3,6,3,22,5,0
