fnid,shopping_mall_count,library_count,museum_count,hospital_count,gym_count,university_count,park_count,outdoor_count,bus_station_count,subway_station_count,train_station_count,geometry
143228,15,2,2,7,4,0,5,0,22,0,0,POINT (472258.501961855 4416109.046806636)
143229,14,2,1,7,5,0,5,0,26,2,0,POINT (472508.8942834285 4416108.141361125)
143230,13,2,1,10,5,0,6,0,27,2,1,POINT (472759.286549355 4416107.244125489)
143231,8,1,0,10,5,0,5,0,24,2,1,POINT (473009.6787170086 4416106.355099873)
143232,7,1,0,10,9,0,5,0,21,2,1,POINT (473260.0708719958 4416105.474283963)
143233,4,1,0,9,9,0,4,0,15,1,1,POINT (473510.4630999293 4416104.601677452)
143784,11,1,0,16,2,0,3,0,28,0,0,POINT (432698.4887714073 4416605.358118165)
143787,15,3,0,5,3,0,3,0,30,0,0,POINT (433449.6514471766 4416598.774578837)
143794,9,1,0,1,4,0,4,2,17,0,0,POINT (435202.36309957 4416583.700388356)
143795,11,1,0,2,3,0,3,2,17,0,0,POINT (435452.750380432 4416581.579777844)
143796,11,1,0,2,2,0,5,1,18,0,0,POINT (435703.1375882757 4416579.467379021)
143800,10,4,0,8,2,0,1,0,25,0,0,POINT (436704.6862475501 4416571.099895637)
143801,10,3,0,13,2,1,1,0,25,0,0,POINT (436955.0733485566 4416569.028552882)
143804,11,0,0,36,3,1,0,0,21,0,0,POINT (437706.2343036847 4416562.863793425)
143805,11,0,0,31,6,1,0,0,18,0,0,POINT (437956.621329882 4416560.825295215)
143811,4,0,0,0,4,0,1,0,10,0,0,POINT (439458.9424954907 4416548.766743565)
143812,6,0,0,2,4,0,0,0,12,2,0,POINT (439709.3291922549 4416546.785724422)
143817,13,0,0,33,5,1,1,1,14,8,1,POINT (440961.2627245014 4416537.003791154)
143818,12,0,0,33,5,2,1,1,12,8,1,POINT (441211.649296127 4416535.07203804)
143819,13,1,0,36,3,2,4,1,10,8,1,POINT (441462.0357974395 4416533.148496273)
143820,13,1,0,34,2,3,6,1,14,7,1,POINT (441712.4223567883 4416531.233164852)
143821,18,1,0,34,2,5,6,0,14,8,1,POINT (441962.8088460568 4416529.326044746)
143822,19,2,0,24,2,5,5,0,16,8,1,POINT (442213.1953081129 4416527.427135619)
143823,18,3,0,8,2,5,5,5,16,2,1,POINT (442463.5817858128 4416525.536437132)
143824,14,3,0,20,3,5,7,5,16,2,0,POINT (442713.9682365251 4416523.653949603)
143825,14,3,2,20,3,5,8,5,19,2,0,POINT (442964.3547031152 4416521.779672694)
143826,15,2,2,19,3,5,6,5,19,1,0,POINT (443214.7411002131 4416519.913607036)
143827,19,1,2,17,3,5,4,5,21,0,0,POINT (443465.127385193 4416518.055752927)
143828,17,1,0,10,1,5,6,5,23,0,0,POINT (443715.5136436591 4416516.206109718)
143829,13,1,0,8,2,3,6,5,21,1,0,POINT (443965.8999612167 4416514.364676769)
143830,10,1,1,14,2,4,6,6,22,3,0,POINT (444216.2862952392 4416512.531454387)
143831,8,3,3,37,2,6,5,3,22,3,0,POINT (444466.6725176132 4416510.706443497)
143832,7,3,3,34,2,6,5,5,23,5,0,POINT (444717.058713943 4416508.889643461)
143833,7,3,3,33,1,7,4,6,20,5,0,POINT (444967.4449270889 4416507.081053955)
143834,12,3,3,33,3,7,3,6,20,6,0,POINT (445217.8311144257 4416505.280675283)
143835,15,3,2,35,4,7,5,8,19,6,0,POINT (445468.2172760758 4416503.488507429)
143836,14,3,3,16,5,3,2,11,21,5,0,POINT (445718.6033266587 4416501.704550988)
143837,14,5,3,6,5,1,3,12,21,7,0,POINT (445968.989394527 4416499.928805038)
143838,13,7,2,5,5,0,3,12,20,5,0,POINT (446219.3754798051 4416498.161269567)
143839,12,5,5,5,5,0,4,12,20,4,0,POINT (446469.7615398563 4416496.401944868)
143841,28,5,6,3,6,0,6,11,18,5,0,POINT (446970.533584758 4416492.907927738)
143842,29,5,9,0,3,0,7,18,23,5,0,POINT (447220.9194843563 4416491.173235874)
143843,30,4,11,0,2,0,7,18,23,5,0,POINT (447471.3054019462 4416489.446754437)
143847,32,0,11,7,3,0,4,27,20,5,0,POINT (448472.8489553519 4416482.622934818)
143848,37,0,9,16,6,0,4,27,18,6,0,POINT (448723.2347936808 4416480.937506538)
143849,27,0,6,29,5,0,3,21,21,5,0,POINT (448973.6206079655 4416479.260288916)
143851,24,1,4,30,8,0,2,14,20,6,0,POINT (449474.3920366151 4416475.930486444)
143852,23,1,3,30,7,0,2,11,23,5,2,POINT (449724.777779457 4416474.277900722)
143853,23,1,2,27,5,0,2,5,23,8,2,POINT (449975.1634987137 4416472.633525611)
143854,26,2,2,21,6,0,2,2,22,10,2,POINT (450225.5491945086 4416470.997361103)
143855,27,2,2,16,7,0,1,3,22,10,2,POINT (450475.9349097038 4416469.369406909)
143856,16,2,3,9,10,0,3,3,23,7,2,POINT (450726.3205161838 4416467.749663846)
143857,13,1,3,7,11,0,5,3,17,6,2,POINT (450976.7060995527 4416466.138131353)
143858,5,1,2,8,13,0,7,2,16,3,1,POINT (451227.0916171849 4416464.534809685)
143859,6,2,2,8,15,0,7,1,15,2,0,POINT (451477.477111943 4416462.939698563)
143860,9,2,1,8,14,0,6,2,12,3,0,POINT (451727.8627121756 4416461.35279716)
143861,9,3,1,8,11,0,6,2,11,1,0,POINT (451978.2482470225 4416459.774106554)
143862,12,2,2,3,9,0,6,2,12,1,0,POINT (452228.6337593463 4416458.203626464)
143863,20,2,2,2,11,1,8,2,13,1,0,POINT (452479.0192492646 4416456.64135688)
143864,26,2,1,2,12,1,5,2,16,1,0,POINT (452729.4047168998 4416455.087297792)
143865,29,3,3,3,10,1,4,2,17,3,0,POINT (452979.7901623644 4416453.541449185)
143866,32,3,2,1,9,1,4,3,22,2,0,POINT (453230.1755002828 4416452.003811579)
143867,32,3,2,1,8,1,5,2,23,2,0,POINT (453480.5608590094 4416450.474384171)
143868,33,2,2,1,6,1,3,2,20,2,0,POINT (453730.9461959162 4416448.953167213)
143869,32,2,2,1,6,1,3,2,21,3,0,POINT (453981.3315111213 4416447.440160697)
143870,30,3,2,0,6,0,3,2,22,4,0,POINT (454231.7168902307 4416445.935364098)
143873,26,1,0,1,3,1,4,0,19,5,1,POINT (454982.872770999 4416441.470237575)
143875,27,1,0,4,3,0,3,1,14,5,1,POINT (455483.6431241769 4416438.534539294)
143876,25,0,0,4,3,0,4,1,16,5,1,POINT (455734.0283335047 4416437.079005341)
143877,22,0,0,5,3,0,3,0,15,4,1,POINT (455984.4135220746 4416435.631681753)
143878,21,0,0,7,3,0,4,0,18,3,1,POINT (456234.7986472505 4416434.192568763)
143879,27,1,0,7,4,0,4,0,18,4,0,POINT (456485.1837518999 4416432.761666119)
143880,22,1,1,6,4,0,2,0,20,2,0,POINT (456735.5689216315 4416431.33897332)
143881,22,1,2,5,4,0,2,0,16,2,0,POINT (456985.9540283211 4416429.924491092)
143882,19,1,3,2,3,0,2,0,17,2,0,POINT (457236.3390720916 4416428.518219421)
143884,19,1,2,1,5,0,2,0,14,1,0,POINT (457737.1090568347 4416425.73030722)
143885,22,1,1,1,5,0,2,0,10,0,0,POINT (457987.4941262713 4416424.348665961)
143906,4,0,0,1,5,0,1,0,13,0,1,POINT (463245.5748454601 4416397.230767642)
143914,4,0,0,2,3,0,1,0,15,0,0,POINT (465248.6511639542 4416387.852515169)
143915,5,0,0,2,4,2,1,0,14,0,0,POINT (465499.035693294 4416386.717178556)
143916,5,0,0,2,4,2,3,0,14,0,0,POINT (465749.4201209637 4416385.590052358)
143917,4,0,0,2,6,2,3,0,12,0,0,POINT (465999.8045325676 4416384.471136181)
143918,3,0,0,2,6,2,3,0,10,1,0,POINT (466250.1889709656 4416383.360429822)
143925,16,0,1,1,4,0,3,0,20,2,1,POINT (468002.8795175841 4416375.815365445)
143926,26,1,1,3,4,0,4,0,25,2,1,POINT (468253.2637898778 4416374.770339107)
143927,30,1,1,2,4,0,4,0,28,5,0,POINT (468503.6480472797 4416373.733522718)
143928,30,1,1,2,7,2,2,0,28,5,0,POINT (468754.0323753963 4416372.704915917)
143929,32,1,0,3,7,3,2,0,22,5,0,POINT (469004.4166033682 4416371.6845194)
143930,22,1,0,3,5,4,2,0,22,3,0,POINT (469254.8008167998 4416370.672332811)
143931,19,1,0,9,9,5,1,0,19,3,0,POINT (469505.1850158095 4416369.668356138)
143932,16,0,0,14,10,8,3,0,27,4,1,POINT (469755.5692005158 4416368.67258938)
143935,11,0,1,12,10,7,2,2,24,1,1,POINT (470506.7218409642 4416365.734547845)
143938,15,0,1,10,1,3,2,2,20,0,1,POINT (471257.8741859144 4416362.870395961)
143939,14,1,1,4,0,1,2,2,19,0,1,POINT (471508.2583165197 4416361.932098248)
143941,14,1,1,7,2,1,4,1,21,0,0,POINT (472009.0264950108 4416360.080132563)
143942,12,2,1,7,3,1,4,1,23,2,0,POINT (472259.4105431293 4416359.166464576)
143943,14,2,0,7,3,1,4,0,25,2,0,POINT (472509.7946637227 4416358.261006122)
143944,13,2,0,10,5,0,5,0,23,2,1,POINT (472760.1787286768 4416357.363757662)
143945,6,2,0,10,5,0,5,0,22,2,1,POINT (473010.5626953666 4416356.474719337)
143946,3,1,0,10,6,0,4,0,20,2,1,POINT (473260.9466493961 4416355.593890834)
144492,6,0,0,12,4,0,2,0,15,0,0,POINT (431198.4165480812 4416868.870257724)
144494,10,0,0,23,4,0,1,0,25,2,0,POINT (431699.175629248 4416864.374418033)
144495,12,0,0,23,4,0,3,0,26,2,0,POINT (431949.5550576333 4416862.13881626)
144496,14,1,0,23,1,0,3,0,28,2,0,POINT (432199.9345396098 4416859.91142537)
144497,13,1,0,23,2,0,4,0,29,2,0,POINT (432450.313947065 4416857.69224649)
144498,14,1,0,23,3,0,3,0,30,2,0,POINT (432700.6933228579 4416855.481279229)
144499,15,2,0,17,3,0,3,0,31,0,0,POINT (432951.0727525924 4416853.278522819)
144501,16,3,0,5,3,0,3,0,32,0,0,POINT (433451.8313896708 4416848.897645873)
144502,13,3,0,5,7,0,4,0,29,2,0,POINT (433702.2105972494 4416846.719525303)
144503,13,3,0,5,7,0,2,0,32,2,0,POINT (433952.5898164944 4416844.549615904)
144504,9,2,0,5,7,0,5,1,27,2,0,POINT (434202.9690902679 4416842.387917296)
144505,9,2,0,5,5,0,5,2,22,2,0,POINT (434453.3482904588 4416840.234430575)
144506,9,2,0,12,3,0,5,2,19,2,0,POINT (434703.7274599265 4416838.089155356)
144507,7,2,0,11,4,0,5,2,22,1,0,POINT (434954.1065560444 4416835.952091988)
144509,9,1,0,8,3,1,5,2,21,2,0,POINT (435454.8646996848 4416831.702599294)
144511,15,4,0,2,4,0,5,1,22,2,0,POINT (435955.6227222977 4416827.485952374)
144512,14,4,0,6,3,0,3,0,22,2,0,POINT (436206.0016671458 4416825.389946223)
144515,12,3,0,33,3,1,0,1,24,2,0,POINT (436957.1384509708 4416819.151195062)
144516,16,3,0,40,4,2,0,1,25,3,0,POINT (437207.5173196546 4416817.088034083)
144517,20,0,0,40,5,2,2,1,22,3,0,POINT (437457.8960734206 4416815.033085153)
144518,13,0,0,37,9,2,1,1,23,3,0,POINT (437708.2747978703 4416812.986347553)
144519,13,0,0,35,11,1,1,0,20,3,0,POINT (437958.6536213489 4416810.947820225)
144529,11,0,0,32,4,1,1,0,13,4,0,POINT (440462.4396776181 4416791.014171431)
144530,9,0,0,32,4,1,1,0,13,8,0,POINT (440712.8181449089 4416789.065968086)
144532,11,0,0,33,1,2,1,0,13,11,1,POINT (441213.5749534885 4416785.194195198)
144533,11,1,0,35,0,2,2,0,13,11,1,POINT (441463.9532522713 4416783.270625954)
144534,13,1,1,34,0,3,2,0,11,9,1,POINT (441714.3316091003 4416781.355267175)
144535,14,2,0,34,1,6,3,0,13,7,1,POINT (441964.7098958631 4416779.448119827)
144536,14,2,0,26,1,5,5,0,15,4,1,POINT (442215.0881554263 4416777.549183576)
144537,15,2,0,20,1,6,5,5,14,2,0,POINT (442465.4664306447 4416775.658458083)
144540,21,2,2,19,2,5,5,5,16,2,0,POINT (443216.6011376733 4416770.035547668)
144541,17,2,2,16,1,5,5,5,20,1,0,POINT (443466.979220224 4416768.17766702)
144542,15,1,2,16,0,5,5,5,20,2,0,POINT (443717.3572762737 4416766.327997391)
144543,16,2,2,4,2,4,5,5,21,3,0,POINT (443967.7353914239 4416764.486538137)
144544,16,2,0,1,2,4,5,5,27,6,0,POINT (444218.1135230502 4416762.653289569)
144548,10,4,2,26,2,5,4,7,23,5,0,POINT (445219.6255327811 4416755.402406889)
144549,15,4,3,9,2,3,4,9,21,6,0,POINT (445470.0034920968 4416753.610213433)
144552,16,4,2,5,5,0,2,11,20,6,0,POINT (446221.1370888981 4416748.282899474)
144553,14,3,3,5,5,0,2,12,19,6,0,POINT (446471.514946662 4416746.523549643)
144554,11,4,4,3,5,0,4,12,22,4,0,POINT (446721.8928220739 4416744.77241039)
144556,28,4,9,0,2,0,5,17,20,5,0,POINT (447222.6482843729 4416741.294765956)
144557,29,4,11,0,2,0,5,23,21,5,0,POINT (447473.0259997237 4416739.568259855)
144562,29,0,10,22,1,0,5,24,15,9,0,POINT (448724.9143804271 4416731.0588904)
144563,25,0,8,27,6,0,2,19,18,8,0,POINT (448975.2919925388 4416729.381648818)
144564,24,1,4,29,8,0,2,14,20,5,0,POINT (449225.6695379821 4416727.712618281)
144565,24,1,4,29,8,0,1,12,20,6,1,POINT (449476.0470168806 4416726.05179878)
144568,25,2,4,24,8,0,2,6,24,9,2,POINT (450227.1795683888 4416721.118602966)
144569,25,2,5,19,7,0,2,6,24,9,2,POINT (450477.5570814762 4416719.490625515)
144570,14,2,4,8,6,0,2,6,22,6,2,POINT (450727.9344858616 4416717.870859314)
144571,8,1,5,7,9,0,5,5,18,7,2,POINT (450978.3118671468 4416716.259303798)
144572,11,2,3,7,10,0,5,2,15,7,2,POINT (451228.6891827076 4416714.655959225)
144573,7,2,3,7,11,0,7,2,14,3,1,POINT (451479.0664754049 4416713.060825314)
144575,14,4,2,4,10,0,6,3,12,3,0,POINT (451979.8212063871 4416709.895188083)
144576,13,2,2,2,9,0,8,2,12,4,0,POINT (452230.1985166791 4416708.324685559)
144577,20,2,1,2,13,0,9,2,14,4,0,POINT (452480.5758045756 4416706.762393655)
144578,28,2,1,2,12,1,6,2,15,4,0,POINT (452730.9530701998 4416705.208312364)
144579,32,2,2,0,9,1,4,3,20,3,0,POINT (452981.3303136631 4416703.662441676)
144580,31,2,3,0,9,1,4,4,22,5,0,POINT (453231.7074495941 4416702.124782101)
144581,33,3,2,0,10,1,5,4,22,5,0,POINT (453482.0846063414 4416700.595332844)
144582,32,2,2,0,8,0,5,2,23,4,0,POINT (453732.4617412793 4416699.074094153)
144584,30,2,2,0,4,1,3,2,24,5,0,POINT (454233.2160316838 4416696.056247926)
144585,27,2,2,0,4,1,3,2,22,5,0,POINT (454483.5931446433 4416694.559640626)
144586,29,2,2,1,3,1,2,2,20,6,1,POINT (454733.9702362642 4416693.071243859)
144587,29,3,0,1,2,1,4,1,22,6,1,POINT (454984.3473066617 4416691.591057612)
144588,28,3,0,1,3,1,4,1,20,4,1,POINT (455234.7242704692 4416690.119082377)
144589,25,1,0,3,3,0,3,1,15,5,1,POINT (455485.1012560325 4416688.65531739)
144590,21,1,0,4,2,0,4,1,13,3,1,POINT (455735.4782634696 4416687.199762643)
144591,16,1,0,6,2,0,4,1,16,4,1,POINT (455985.8552501583 4416685.752418377)
144592,18,1,0,7,2,0,3,0,18,5,1,POINT (456236.2321734637 4416684.313284828)
144593,26,1,1,7,4,0,4,0,18,4,0,POINT (456486.6090762526 4416682.88236174)
144594,22,1,4,5,4,0,2,0,20,2,0,POINT (456736.9860441301 4416681.459648618)
144596,19,1,5,3,4,0,2,1,16,1,0,POINT (457237.7397909149 4416678.638854418)
144597,18,1,5,1,3,0,2,1,16,1,0,POINT (457488.1165700629 4416677.240773315)
144598,21,2,5,1,3,0,1,1,13,2,0,POINT (457738.4933720225 4416675.850902387)
144599,18,2,2,1,1,0,3,1,13,2,0,POINT (457988.8702396524 4416674.46924139)
144627,4,0,0,0,2,0,2,0,12,0,0,POINT (464999.4131701649 4416639.116131764)
144628,3,0,0,0,3,0,1,0,12,1,0,POINT (465249.7894287576 4416637.972569168)
144630,5,0,0,2,5,2,1,0,12,0,0,POINT (465750.5419826657 4416635.710074031)
144631,4,0,0,2,6,2,1,0,12,1,0,POINT (466000.9181927318 4416634.591141868)
144638,11,0,0,0,3,0,4,0,17,2,1,POINT (467753.5514371345 4416626.988498976)
144639,18,0,0,0,3,1,4,0,21,2,1,POINT (468003.9275656998 4416625.935247459)
144640,25,1,0,2,3,1,4,0,25,2,1,POINT (468254.3036365204 4416624.890206189)
144641,27,1,0,2,3,1,3,0,27,2,0,POINT (468504.6796924565 4416623.853374987)
144642,30,1,0,2,4,4,2,0,30,5,0,POINT (468755.055819111 4416622.824753489)
144643,29,1,0,3,8,5,2,0,30,5,0,POINT (469005.4318456306 4416621.804342392)
144644,26,1,0,3,9,5,1,0,25,5,0,POINT (469255.8078576169 4416620.792141342)
144645,19,1,0,12,11,5,0,0,21,3,0,POINT (469506.1838551875 4416619.788150324)
144646,16,1,0,14,11,8,0,0,22,3,1,POINT (469756.5598384616 4416618.792369337)
144647,13,0,0,14,14,8,1,0,20,0,1,POINT (470006.9358930441 4416617.804798037)
144648,12,0,0,12,12,8,2,1,18,0,1,POINT (470257.3118908203 4416616.825436923)
144649,13,0,1,12,12,7,1,2,18,0,1,POINT (470507.6878746471 4416615.854285822)
144650,12,0,2,12,7,5,1,2,19,0,1,POINT (470758.0638019037 4416614.891344892)
144651,13,0,2,11,7,4,1,2,19,0,1,POINT (471008.4396727054 4416613.936614121)
144652,18,1,2,11,2,4,0,2,18,0,1,POINT (471258.8156153986 4416612.990093015)
144653,16,1,2,2,0,4,1,2,18,0,1,POINT (471509.1915446153 4416612.051781895)
144654,17,1,1,3,0,1,3,2,19,0,0,POINT (471759.5674604743 4416611.121680757)
144655,16,1,1,6,2,1,3,2,20,2,0,POINT (472009.9433203494 4416610.199789748)
144659,6,2,0,10,9,0,5,0,20,2,1,POINT (473011.4467152645 4416606.594325006)
145206,10,2,0,12,4,0,2,0,17,0,0,POINT (431200.670425221 4417118.993761078)
145208,13,0,0,23,4,0,1,0,25,2,0,POINT (431701.4130994448 4417114.497857205)
145209,17,0,0,23,5,0,2,0,29,2,0,POINT (431951.7843243828 4417112.262223517)
145211,17,1,0,23,2,0,4,0,29,2,0,POINT (432452.526806961 4417107.815590269)
145212,15,1,0,23,2,0,3,0,32,2,0,POINT (432702.8979793495 4417105.604591445)
145213,17,2,0,16,3,0,3,0,30,2,0,POINT (432953.2692056922 4417103.401803587)
145214,16,3,0,7,4,0,3,0,28,0,0,POINT (433203.6403578813 4417101.20722781)
145215,16,3,0,4,8,0,3,0,27,2,0,POINT (433454.0114360345 4417099.020864101)
145223,9,2,0,12,3,4,5,2,21,2,0,POINT (435456.9791196809 4417081.825572039)
145225,12,5,0,8,5,1,4,2,20,2,0,POINT (435957.7207358442 4417077.608864922)
145226,14,4,0,24,3,0,2,0,23,2,0,POINT (436208.0914774889 4417075.512828846)
145227,15,4,0,25,3,0,1,0,22,0,0,POINT (436458.4621892455 4417073.425004291)
145228,13,4,0,39,3,2,0,1,22,3,0,POINT (436708.8329567124 4417071.34539053)
145245,10,0,0,32,2,2,0,0,14,10,0,POINT (440965.1305364597 4417037.248312228)
145246,8,0,1,33,2,2,0,0,15,13,0,POINT (441215.5007026063 4417035.316503942)
145247,7,0,1,32,0,2,1,0,13,9,0,POINT (441465.8707984686 4417033.392907234)
145248,7,0,1,34,0,3,3,0,8,9,0,POINT (441716.2409523869 4417031.477521106)
145249,7,2,1,34,0,6,3,0,11,6,0,POINT (441966.6110362535 4417029.570346529)
145250,6,2,1,34,0,5,3,0,13,3,0,POINT (442216.9810929329 4417027.671383166)
145251,8,2,2,20,1,5,3,5,15,2,0,POINT (442467.3511652789 4417025.780630677)
145253,17,2,2,19,1,5,3,5,17,2,0,POINT (442968.0912719448 4417022.023758936)
145254,17,2,2,19,0,5,4,5,17,2,0,POINT (443218.4612637636 4417020.157639978)
145255,16,2,2,16,0,5,3,5,15,4,0,POINT (443468.8311434946 4417018.299732803)
145256,16,2,2,16,2,5,4,5,18,3,0,POINT (443719.2009967368 4417016.450036763)
145257,18,2,2,12,2,4,5,5,20,4,0,POINT (443969.5709090889 4417014.608551219)
145258,19,2,0,4,2,4,6,7,22,6,0,POINT (444219.9408379283 4417012.775276473)
145259,15,1,0,2,4,3,6,5,24,7,0,POINT (444470.3106551488 4417010.950213455)
145260,14,5,0,1,5,3,5,7,25,7,0,POINT (444720.6804463494 4417009.133361525)
145263,22,5,1,6,4,3,2,9,23,7,0,POINT (445471.789793231 4417003.732071218)
145264,27,6,2,5,3,3,2,12,22,6,0,POINT (445722.1594387833 4417001.948063823)
145265,29,6,2,5,4,1,2,12,25,7,0,POINT (445972.5291016425 4417000.172267152)
145266,23,5,2,5,4,0,2,10,20,6,0,POINT (446222.8987819318 4416998.404681192)
145267,17,3,1,5,3,0,2,11,21,6,0,POINT (446473.2684370178 4416996.64530624)
145268,13,3,3,3,3,0,2,8,18,7,0,POINT (446723.6381097622 4416994.894141984)
145270,22,4,4,0,2,0,5,22,19,5,0,POINT (447224.3771667677 4416991.416447894)
145271,28,4,9,0,2,0,5,24,20,6,0,POINT (447474.7466794884 4416989.689917141)
145276,23,0,10,24,2,0,5,32,17,7,0,POINT (448726.5940472066 4416981.18042618)
145277,34,0,8,26,6,0,2,14,20,6,0,POINT (448976.963456755 4416979.50316065)
145278,35,1,5,28,6,6,2,13,20,6,0,POINT (449227.3327996474 4416977.83410628)
145279,33,1,4,33,5,7,1,13,18,7,1,POINT (449477.7020760073 4416976.173263064)
145281,27,1,3,27,7,4,2,8,27,8,2,POINT (449978.4407287888 4416972.876208053)
145284,10,2,6,7,5,0,2,7,21,5,2,POINT (450729.548532447 4416967.992206779)
145287,8,2,2,5,10,0,5,3,12,2,1,POINT (451480.6559146014 4416963.182104098)
145288,9,3,3,4,9,0,5,3,10,4,0,POINT (451731.0251103342 4416961.595157363)
145299,27,2,2,0,3,1,3,2,21,6,1,POINT (454485.0841552021 4416944.680655219)
145300,30,3,0,1,2,1,2,2,21,5,1,POINT (454735.4530445015 4416943.192237197)
145301,35,3,0,1,2,1,2,2,19,5,1,POINT (454985.8219125881 4416941.712029814)
145306,15,1,0,6,3,0,3,1,14,3,1,POINT (456237.6657679871 4416934.434153102)
145307,19,1,4,6,4,0,2,0,13,2,0,POINT (456488.0344685244 4416933.003209581)
145310,19,2,5,3,3,0,2,1,15,0,0,POINT (457239.140576485 4416928.75964166)
145325,16,1,4,1,0,3,2,2,10,2,0,POINT (460994.6681324002 4416908.650222015)
145328,8,1,2,0,6,16,3,0,16,2,0,POINT (461745.7731630057 4416904.850019869)
145330,5,1,2,0,10,1,2,0,18,0,1,POINT (462246.5097887336 4416902.357603553)
145332,10,1,0,1,13,0,1,0,19,0,1,POINT (462747.2462582078 4416899.898029115)
145333,10,1,0,1,7,0,0,0,16,2,1,POINT (462997.6145094396 4416898.680557213)
145339,5,0,0,1,0,0,2,0,9,0,0,POINT (464499.8235712919 4416891.548143084)
145340,8,0,0,1,1,0,2,0,11,2,0,POINT (464750.1916608573 4416890.388143597)
145341,6,0,0,0,1,0,2,0,12,2,0,POINT (465000.5596911613 4416889.236354589)
145352,14,0,0,0,3,0,4,0,18,3,1,POINT (467754.6077370654 4416877.108548601)
145353,22,1,0,0,3,1,4,0,22,2,1,POINT (468004.9756637585 4416876.05528204)
145354,25,1,0,2,3,1,3,0,26,2,1,POINT (468255.3435327153 4416875.010225847)
145355,26,1,0,2,3,1,2,0,25,2,1,POINT (468505.7113867943 4416873.973379836)
145356,26,1,0,2,4,4,2,0,28,2,0,POINT (468756.0793115963 4416872.944743648)
145357,23,1,0,3,6,5,2,0,26,3,0,POINT (469006.447136273 4416871.924317978)
145358,21,1,0,3,10,5,1,0,24,3,0,POINT (469256.8149464225 4416870.91210247)
145359,22,1,0,12,10,5,0,0,18,1,0,POINT (469507.1827421637 4416869.908097114)
145360,18,1,0,14,13,8,0,0,20,0,0,POINT (469757.5505236146 4416868.912301908)
145362,12,0,0,12,14,8,1,1,16,0,1,POINT (470258.286172343 4416866.945341401)
145363,11,1,2,12,9,8,0,2,17,0,1,POINT (470508.6539543655 4416865.974176432)
145364,12,1,2,11,9,5,0,2,15,0,1,POINT (470759.0216798247 4416865.011221749)
145365,14,1,2,11,8,4,0,2,18,0,1,POINT (471009.3893488375 4416864.056477343)
145366,15,2,2,11,2,5,0,2,17,1,1,POINT (471259.757089745 4416863.109942718)
145367,18,1,2,2,0,3,0,2,19,1,0,POINT (471510.1248171824 4416862.171618197)
145368,17,1,2,3,0,1,0,2,18,1,0,POINT (471760.4925312686 4416861.241503775)
145369,16,1,1,6,4,1,2,2,18,3,0,POINT (472010.8601893779 4416860.3195996)
145370,16,1,1,6,17,1,3,0,21,2,0,POINT (472261.2278343688 4416859.405905509)
145371,13,2,0,6,17,1,3,0,21,2,0,POINT (472511.5955518405 4416858.500421186)
145916,7,4,0,2,3,0,2,0,13,1,0,POINT (430201.4713615052 4417378.207951463)
145917,9,4,0,2,5,1,2,0,15,1,0,POINT (430451.8347044815 4417375.923013111)
145925,16,1,0,23,2,0,4,0,22,2,0,POINT (432454.7397727765 4417357.93914069)
145926,15,1,0,20,2,0,4,0,26,2,0,POINT (432705.102741369 4417355.728110314)
145929,17,3,0,4,7,0,5,0,22,2,0,POINT (433456.1915867481 4417349.144289023)
145934,10,3,0,15,8,4,7,2,19,4,0,POINT (434708.0056218657 4417338.335489965)
145935,9,2,0,11,7,5,7,2,21,4,0,POINT (434958.3683110436 4417336.198365591)
145938,11,5,0,19,6,5,5,2,20,2,0,POINT (435709.4562390353 4417329.836262289)
145939,13,5,0,32,6,4,5,2,22,2,0,POINT (435959.8188498151 4417327.731984297)
145941,14,4,0,28,3,1,2,1,22,3,0,POINT (436460.5438960387 4417323.548063961)
145942,12,4,0,49,3,2,2,1,18,3,0,POINT (436710.9064599352 4417321.468420524)
145943,16,3,0,60,6,2,3,1,20,3,0,POINT (436961.2689514513 4417319.396989049)
145944,24,3,0,55,14,2,3,1,22,3,0,POINT (437211.6314134442 4417317.333769175)
145952,10,0,0,0,2,0,0,0,14,2,0,POINT (439214.5298896719 4417301.123627338)
145960,8,0,1,31,3,2,2,2,17,5,0,POINT (441217.4265439048 4417285.439019773)
145961,7,0,1,31,3,2,2,2,12,4,0,POINT (441467.7884364539 4417283.515395612)
145962,6,1,1,33,2,2,3,2,10,3,0,POINT (441718.1503870693 4417281.599982152)
145964,4,1,1,26,0,5,2,0,13,6,0,POINT (442218.8741210498 4417277.793789891)
145967,19,2,2,23,2,5,3,5,19,3,0,POINT (442969.9596903028 4417272.146085061)
145968,20,2,2,21,2,5,3,5,17,4,0,POINT (443220.321478894 4417270.279939471)
145969,17,3,2,17,3,5,2,5,16,4,0,POINT (443470.6831554127 4417268.42200578)
145970,19,2,2,22,3,4,3,5,19,6,0,POINT (443721.0448054551 4417266.572283342)
145971,21,1,2,28,2,5,5,6,21,4,0,POINT (443971.4065146168 4417264.730771516)
145972,16,1,2,14,4,5,5,8,27,6,0,POINT (444221.7682402763 4417262.897470606)
145975,12,4,1,8,6,4,4,8,26,8,0,POINT (444972.853047277 4417257.446836704)
145977,30,5,1,13,7,3,2,10,28,8,0,POINT (445473.5761798722 4417253.854136287)
145978,32,3,1,14,4,2,2,12,24,7,0,POINT (445723.9376223217 4417252.070103431)
145979,32,3,2,7,4,1,2,13,24,4,0,POINT (445974.299082088 4417250.294281414)
