fnid,shopping_mall_count,library_count,museum_count,hospital_count,gym_count,university_count,park_count,outdoor_count,bus_station_count,subway_station_count,train_station_count
157357,25,2,1,17,18,8,13,5,74,6,0
157358,26,3,1,18,18,5,11,5,81,5,0
157359,29,3,1,20,19,5,14,2,87,7,0
157360,35,3,1,21,21,5,15,1,92,7,0
157361,35,4,4,28,25,6,16,2,99,7,0
157362,43,4,4,30,27,7,17,3,108,7,0
157363,42,4,5,34,26,4,20,3,113,8,0
157364,45,6,5,33,28,4,23,3,117,8,0
157365,48,6,5,34,36,5,27,3,123,10,0
157366,54,9,4,34,46,5,30,4,129,11,0
157367,56,10,4,30,51,7,29,4,129,12,0
157368,56,9,4,42,49,11,31,4,134,13,0
157369,59,8,4,51,51,38,30,3,139,14,0
157370,61,9,4,78,49,65,29,3,145,17,0
157371,66,10,5,88,50,78,30,4,153,19,0
157372,69,10,5,95,56,84,31,6,156,19,0
157373,67,11,6,95,60,118,34,7,150,19,0
157374,65,16,7,94,60,136,32,8,153,19,0
157375,64,16,7,92,65,150,32,8,155,21,0
157376,66,17,7,97,67,177,33,7,159,23,0
157377,64,17,9,105,67,192,29,10,162,24,0
157378,65,16,12,112,68,192,30,11,160,28,0
157379,66,15,16,112,68,192,30,11,166,29,0
157380,65,15,15,111,72,215,29,14,162,30,0
157381,68,16,16,103,71,246,26,17,163,30,0
157382,64,17,16,102,67,264,26,19,160,31,0
157383,66,17,15,102,63,282,26,20,157,31,0
157384,66,16,15,101,60,291,25,20,162,31,1
157385,69,15,15,124,59,292,25,23,164,32,1
157386,70,14,15,129,61,292,22,23,165,32,1
157387,76,13,15,117,59,295,23,17,168,30,1
157388,79,14,16,112,61,290,22,16,167,28,1
157389,82,16,17,106,60,289,18,16,160,28,1
157390,78,17,18,96,61,291,16,16,165,29,1
157391,81,15,18,97,62,275,18,18,164,31,1
157392,83,17,19,107,61,265,18,20,166,33,1
157393,82,18,19,131,59,262,18,22,172,31,1
157394,80,19,19,149,59,247,19,26,174,31,1
157395,81,19,20,138,59,225,18,30,182,30,1
157396,83,19,19,135,56,202,19,38,184,29,1
157397,87,20,20,146,54,199,21,46,179,28,1
157398,89,15,19,143,55,196,23,55,178,27,1
157399,90,18,21,143,58,195,25,74,183,27,1
157400,88,17,20,144,56,193,26,81,189,27,1
157401,89,18,19,145,50,188,28,88,182,27,1
157402,91,19,18,145,45,178,28,100,179,29,1
157403,87,19,14,157,44,155,27,113,184,26,1
157404,83,20,15,169,47,120,26,130,184,27,1
157405,78,22,17,161,50,98,26,140,173,25,1
157406,76,24,18,159,49,79,28,150,176,26,1
157407,76,25,18,160,44,68,29,162,174,31,1
157408,72,26,18,165,38,62,25,166,169,28,0
157409,75,24,19,161,38,56,26,169,175,30,0
157410,78,24,16,166,35,42,27,171,174,30,0
157411,87,28,17,173,32,30,25,170,175,31,0
157412,96,29,17,160,36,32,24,170,173,35,0
157413,96,29,17,151,38,32,26,166,178,35,0
157414,99,27,17,147,35,30,27,166,172,37,0
157415,101,29,17,127,37,26,26,165,171,36,0
157416,113,26,16,105,38,27,28,161,175,36,0
157417,120,26,15,93,40,28,28,157,166,36,0
157418,129,28,15,97,42,28,26,146,174,37,0
157419,161,30,16,96,44,27,27,117,176,36,0
157420,172,30,13,111,46,29,25,102,175,33,0
157421,174,30,13,134,43,31,22,91,176,33,0
157422,180,30,13,136,44,32,19,81,183,38,0
157423,180,29,12,135,43,32,20,74,183,37,0
157424,182,28,11,140,50,32,18,65,186,37,0
157425,190,27,5,150,53,30,19,58,187,34,0
157426,191,25,4,128,52,25,21,51,182,36,0
157427,190,21,4,119,55,19,22,46,179,35,0
157428,183,21,5,115,53,20,26,40,176,34,0
157429,179,18,6,105,56,18,25,34,174,35,0
157430,177,18,5,102,69,18,24,28,162,31,0
157431,172,20,5,99,68,18,23,25,168,30,0
157432,164,19,5,99,63,17,24,21,166,30,0
157433,153,15,4,85,62,20,25,19,162,30,0
157434,138,13,3,82,65,17,23,21,159,29,0
157435,130,13,3,81,63,17,22,21,157,30,0
157436,119,10,3,85,59,17,22,19,158,27,0
157437,120,10,3,86,60,16,22,12,154,26,0
157438,113,13,3,86,61,16,23,10,149,26,1
157439,111,13,3,91,59,18,22,8,144,24,1
157440,122,13,3,80,61,16,21,8,142,23,1
157441,120,14,2,61,60,14,20,8,141,22,1
157442,109,12,2,55,64,13,20,8,137,20,1
157443,96,13,2,53,66,9,20,8,131,20,1
157444,98,14,2,46,71,8,20,8,125,21,1
157445,92,14,1,41,73,9,21,8,115,17,1
157446,91,13,1,41,74,9,22,9,122,16,1
157447,92,12,1,38,69,9,23,9,116,15,1
157448,87,10,1,19,64,7,21,9,112,15,1
157449,80,9,1,18,69,7,22,8,111,14,1
157450,78,8,2,15,69,7,22,6,101,12,1
157451,76,9,2,15,69,3,23,6,100,9,1
157452,73,8,1,17,70,3,23,5,96,9,1
157453,77,10,1,19,67,3,21,3,97,9,1
157454,85,11,1,20,55,3,20,3,96,9,1
157455,81,11,1,22,54,2,20,3,95,9,1
157456,75,11,1,21,51,1,20,2,92,7,1
157457,68,9,1,18,50,1,18,2,85,7,1
157458,67,9,2,18,49,1,16,2,82,7,1
157459,67,9,2,18,45,1,16,2,77,8,1
157460,67,9,2,16,45,1,16,2,76,8,1
157461,62,9,2,11,41,1,16,2,77,7,0
157462,56,7,2,6,40,11,14,3,77,5,0
157463,49,5,3,4,40,20,15,3,72,6,0
157464,45,3,4,3,41,28,18,3,68,8,0
157465,43,3,4,3,42,32,16,3,65,8,0
157466,43,3,4,3,40,34,14,3,68,8,0
157467,43,7,4,3,40,32,14,3,65,7,0
157468,45,7,4,3,36,30,14,2,69,6,0
157469,49,6,3,3,35,16,13,2,66,6,0
157470,53,5,0,3,35,7,12,2,62,6,0
157471,62,6,0,3,36,5,14,2,63,8,0
157472,65,6,0,2,34,7,14,2,64,7,0
157473,62,6,0,2,36,7,13,2,61,7,0
157474,62,7,0,4,38,6,14,2,61,6,0
157475,63,7,0,4,40,8,13,2,62,6,0
157476,70,6,0,4,40,8,14,3,58,7,0
157477,69,6,0,3,42,8,14,3,56,8,0
157478,67,6,0,3,42,8,15,4,53,6,0
157479,63,6,0,3,42,8,15,4,54,6,0
157480,62,6,0,3,39,7,14,4,56,6,0
157481,59,6,0,3,33,6,15,3,54,6,0
157482,60,6,0,3,33,6,15,4,52,6,0
157483,57,4,0,1,34,11,14,4,56,4,0
157484,55,4,0,1,32,11,16,4,52,6,0
157485,56,4,0,1,33,10,17,4,51,6,0
157486,54,2,1,1,24,9,13,4,58,6,0
157487,53,2,1,1,24,7,13,4,57,6,0
157488,50,2,1,1,23,8,13,2,58,6,0
157489,51,2,1,1,21,7,13,2,57,6,0
157490,43,3,1,3,18,7,11,2,57,6,0
157491,39,2,1,3,16,7,11,1,59,4,0
157492,38,2,1,3,8,7,10,1,62,4,0
157493,38,2,1,5,10,8,9,1,66,4,0
157494,37,1,1,7,9,10,9,1,72,5,0
157495,41,1,1,10,9,10,9,3,74,6,0
157496,40,1,1,10,9,10,10,3,79,4,0
157497,39,1,1,17,8,10,9,4,81,4,0
157498,42,1,1,17,6,10,10,5,85,4,0
157499,44,1,1,15,6,10,9,5,82,4,0
157500,50,1,1,14,7,10,9,5,87,4,0
157501,53,1,1,13,7,10,8,5,87,4,0
157502,53,1,1,15,10,10,11,6,90,4,0
157503,52,1,1,15,12,10,11,6,93,4,0
157504,54,1,2,15,11,7,11,6,95,2,0
157505,52,1,2,15,11,4,10,5,94,2,0
157506,49,1,2,15,11,4,10,6,91,2,0
157507,46,1,2,15,11,4,10,6,83,2,0
157508,48,1,1,12,11,3,9,6,79,1,0
157509,48,1,1,12,11,3,7,6,77,0,0
157510,44,1,1,12,11,3,7,5,69,0,0
157511,43,1,1,12,9,3,7,5,67,0,0
157512,39,1,1,12,8,3,7,4,62,0,0
157513,36,1,1,12,7,3,7,4,62,0,0
157514,36,0,1,12,7,3,7,3,61,0,0
157515,36,0,1,12,4,1,7,3,61,0,0
157516,34,0,1,12,4,0,7,3,61,0,0
158029,6,2,0,2,7,2,3,3,30,0,2
158030,6,2,0,4,7,2,4,3,32,0,2
158031,7,2,0,4,8,2,5,3,34,1,2
158032,9,2,0,4,8,2,5,6,35,3,2
158033,11,2,0,5,8,2,6,7,36,3,2
158034,12,2,1,6,8,2,7,8,38,3,2
158035,12,2,1,6,8,2,8,8,41,3,2
158036,14,2,1,6,8,3,9,9,45,4,2
158037,18,3,1,6,9,4,9,10,52,5,2
158038,19,3,1,6,9,4,9,10,54,6,2
158039,19,3,1,6,9,4,9,10,56,6,2
158040,22,2,1,6,7,4,9,10,56,6,2
158041,24,3,1,6,6,4,10,13,64,10,2
158042,24,2,1,6,7,2,10,17,65,12,1
158043,23,2,1,7,8,2,11,15,75,12,1
158044,23,3,1,7,6,2,10,15,78,14,1
158045,22,3,1,8,7,3,9,16,81,14,1
158046,26,4,1,14,7,3,9,15,81,14,1
158047,29,6,2,14,7,4,10,16,85,14,1
158048,33,6,2,14,8,4,12,16,80,14,0
158049,34,6,2,21,17,11,12,18,81,16,1
158050,34,6,2,24,19,28,13,19,81,16,1
158051,36,6,2,24,20,34,13,19,83,16,1
158052,37,6,2,24,20,36,13,19,90,15,1
158053,37,6,2,22,20,36,14,19,90,14,1
158054,37,6,2,21,20,36,14,19,87,11,1
158055,35,5,2,20,21,41,15,18,88,11,1
158056,33,5,2,20,23,42,14,15,92,13,1
158057,28,5,1,20,25,42,14,13,95,13,1
158058,30,5,2,20,26,42,14,14,94,13,1
158059,29,5,2,20,26,42,14,14,92,12,1
158060,29,5,2,20,26,40,14,13,89,6,1
158061,31,3,2,20,28,38,14,9,86,6,1
158062,32,4,2,19,30,37,13,8,90,6,1
158063,31,4,2,19,31,37,13,6,85,5,1
158064,27,4,2,19,32,37,13,6,88,4,1
158065,26,3,2,19,32,37,12,7,83,4,1
158066,28,3,2,19,30,37,12,7,81,6,1
158067,27,2,2,18,23,37,13,7,77,6,1
158068,24,2,2,17,21,33,11,7,76,6,1
158069,24,2,1,7,19,29,11,7,75,6,1
158070,23,2,1,3,18,16,11,7,71,6,0
158071,24,2,1,3,18,3,13,5,69,5,0
158072,24,3,1,6,18,5,11,4,78,5,0
158073,29,3,1,12,18,5,11,2,83,7,0
158074,31,3,2,20,23,5,15,2,90,7,0
158075,35,4,4,23,25,7,15,3,91,7,0
158076,36,4,4,24,27,7,17,3,101,8,0
158077,42,4,5,22,27,6,20,3,108,8,0
158078,48,6,5,24,32,4,23,3,114,8,0
158079,52,8,5,24,43,4,24,3,127,8,0
158080,55,8,4,29,48,5,27,3,130,12,0
158081,56,9,4,31,50,7,30,4,126,12,0
158082,58,9,4,40,51,11,32,3,136,13,0
158083,58,8,4,46,50,36,30,3,138,14,0
158084,63,9,5,55,49,68,29,3,143,17,0
158085,65,10,5,79,52,78,30,4,144,19,0
158086,68,12,5,92,58,98,30,6,152,19,0
158087,65,12,6,94,58,121,31,6,148,19,0
158088,67,17,7,94,67,150,33,7,149,19,0
158089,65,17,7,99,69,171,35,8,154,21,0
158090,66,18,7,101,71,190,32,9,155,24,0
158091,64,17,8,99,71,193,34,9,163,24,0
158092,63,17,12,103,74,197,30,9,165,26,0
158093,66,17,16,111,83,207,29,9,167,30,0
158094,69,15,16,112,83,235,28,12,166,32,0
158095,71,15,16,106,80,271,29,17,166,29,0
158096,74,16,16,101,77,293,28,18,158,32,0
158097,73,16,15,103,74,308,25,18,166,32,0
158098,73,16,15,102,69,311,24,17,167,32,1
158099,71,14,15,107,62,311,23,19,164,33,1
158100,75,14,15,105,62,300,22,18,167,32,1
158101,77,13,14,115,60,299,22,15,168,31,1
158102,81,14,16,110,62,305,21,15,169,29,1
158103,85,13,17,93,60,312,19,15,164,33,1
158104,86,17,18,95,63,306,19,15,167,30,1
158105,87,16,18,96,69,303,18,17,167,31,1
158106,88,16,19,127,66,300,22,21,164,34,1
158107,81,16,20,140,61,283,21,24,167,30,1
158108,79,19,18,128,58,258,20,24,173,31,1
158109,78,19,19,140,59,242,18,29,178,30,1
158110,81,18,19,137,59,215,18,34,178,28,1
158111,80,18,20,140,54,203,20,39,180,28,1
158112,81,14,19,143,58,198,21,53,181,29,1
158113,83,15,21,143,54,198,26,63,178,30,1
158114,83,15,18,144,52,196,26,78,173,30,1
158115,83,16,17,146,53,192,26,85,173,30,1
158116,83,17,17,148,51,187,30,95,176,29,1
158117,83,18,15,153,50,160,28,102,178,29,1
158118,85,18,14,161,48,134,26,116,178,27,1
158119,77,22,14,155,58,104,27,130,177,26,1
158120,77,23,16,154,55,97,29,146,177,27,1
158121,75,24,17,167,48,85,30,150,180,30,1
158122,75,26,17,162,44,68,28,153,180,30,0
158123,76,25,19,162,40,61,27,157,178,32,0
158124,84,27,18,167,39,53,26,157,178,31,0
158125,86,26,17,167,38,39,26,154,179,32,0
158126,88,29,18,175,43,30,25,154,182,31,0
158127,88,31,16,149,42,30,26,151,177,33,0
158128,88,30,16,142,39,31,28,154,166,34,0
158129,90,27,15,133,36,30,29,156,168,35,0
158130,95,26,16,104,37,26,28,151,172,37,0
158131,106,30,15,93,39,26,29,135,173,37,0
158132,116,29,13,96,42,29,26,115,175,37,0
158133,141,29,13,97,44,31,26,106,176,36,0
158134,154,30,14,101,44,31,24,95,182,37,0
158135,161,31,13,122,41,31,22,85,179,35,0
158136,166,30,12,131,43,33,21,76,180,38,0
158137,173,29,10,133,45,33,18,69,181,37,0
158138,178,27,8,140,51,29,17,60,186,35,0
158139,184,27,4,139,54,27,19,52,185,34,0
158140,186,25,4,127,55,23,18,50,181,37,0
158141,175,23,4,114,54,18,21,43,181,34,0
158142,168,22,5,109,51,17,23,39,177,34,0
158143,169,19,6,102,52,18,23,32,177,31,0
158144,166,17,5,103,65,18,24,25,168,28,0
158145,161,17,5,101,65,18,24,21,165,30,0
158146,152,17,5,95,62,18,25,19,163,31,0
158147,140,14,4,83,60,16,24,17,161,29,0
158148,130,12,3,81,60,16,23,17,152,27,0
158149,123,14,3,81,60,17,21,17,152,27,0
158150,120,11,3,80,57,16,22,12,156,24,0
158151,116,12,3,83,58,16,23,11,153,22,1
158152,112,11,3,87,59,15,23,10,144,21,1
158153,112,10,3,80,61,13,22,8,128,23,1
158154,113,10,2,59,61,14,19,8,132,22,1
158155,106,11,2,56,62,13,20,8,130,19,1
158156,96,12,2,52,60,11,19,8,128,19,1
158157,82,12,2,46,67,8,19,8,120,19,1
158158,87,13,2,41,72,8,19,8,113,20,1
158159,89,13,2,41,72,8,20,8,108,17,1
158160,80,13,1,40,73,8,21,8,105,15,1
158161,81,10,1,27,65,9,23,9,103,14,1
158162,73,9,1,21,64,8,22,9,99,13,1
158163,76,9,1,21,69,7,22,7,101,13,1
158164,73,9,1,19,67,3,22,7,96,10,1
158165,70,9,2,17,66,3,24,7,102,11,1
158166,75,10,1,11,65,3,22,5,99,9,1
158167,75,9,1,9,61,3,20,3,92,9,1
158168,77,10,1,12,48,2,20,3,92,9,1
158169,75,10,1,17,48,2,19,3,91,7,1
158170,69,9,1,14,48,1,17,3,87,8,1
158171,68,10,1,13,49,1,17,3,83,6,1
158172,67,8,1,10,42,1,16,3,80,6,1
158173,63,8,1,7,36,1,16,2,75,7,1
158174,58,7,1,6,40,1,18,2,70,8,1
158175,52,6,1,6,37,1,17,3,69,5,0
158176,44,6,1,5,35,1,16,3,68,5,0
158177,48,6,1,5,40,1,15,3,67,5,0
158178,47,4,1,3,42,1,18,3,65,5,0
158179,41,4,1,3,41,1,15,3,65,7,0
158180,38,4,1,3,39,1,13,2,63,7,0
158181,42,2,1,3,37,1,14,3,61,7,0
158182,43,6,1,3,32,3,13,2,61,7,0
158183,46,6,0,3,31,3,12,2,61,5,0
158184,48,5,0,3,33,2,12,2,61,5,0
158185,54,6,0,3,35,0,13,2,59,7,0
158186,61,6,0,3,31,2,14,2,60,7,0
158187,62,6,0,2,35,3,13,2,59,7,0
158188,56,6,0,2,35,3,13,2,56,6,0
158189,58,7,0,2,40,3,13,3,58,6,0
158190,59,7,0,2,40,4,14,4,55,6,0
158191,63,6,0,1,40,6,14,4,53,5,0
158192,62,6,0,1,40,6,14,4,53,6,0
158193,61,6,0,1,41,6,15,4,52,6,0
158194,60,6,0,1,38,6,14,4,54,6,0
158195,58,4,0,1,34,6,14,4,54,6,0
158196,55,4,0,1,33,6,15,3,50,4,0
158197,53,4,0,1,31,9,14,4,52,4,0
158198,53,4,0,1,32,10,14,4,49,5,0
158199,52,2,1,1,28,8,16,4,50,6,0
158200,50,2,1,1,24,7,13,4,53,6,0
158201,52,2,1,1,23,5,14,4,53,6,0
158202,46,2,1,1,22,5,12,4,52,6,0
158203,42,2,1,0,18,6,11,3,53,6,0
158204,39,3,1,0,13,7,10,2,51,4,0
158205,34,2,1,3,9,7,10,1,54,4,0
158206,35,2,1,3,8,7,10,1,55,4,0
158207,34,1,1,3,10,7,8,1,57,4,0
158208,39,1,1,3,9,10,8,1,67,4,0
158209,39,1,1,3,8,10,9,2,71,2,0
158210,35,1,1,4,8,10,9,3,76,3,0
158211,35,1,1,5,8,10,9,3,78,4,0
158212,39,1,1,12,6,10,9,4,82,4,0
158213,41,1,1,12,6,10,7,4,83,4,0
158214,44,1,1,12,6,10,6,5,86,4,0
158215,48,1,1,12,7,10,7,5,91,4,0
158216,51,1,1,13,7,10,8,5,91,4,0
158217,47,1,2,15,8,8,10,6,91,4,0
158218,49,1,2,15,10,4,9,5,93,2,0
158219,51,1,2,15,10,4,9,6,94,2,0
158220,49,1,2,15,10,4,9,6,88,2,0
158221,47,1,2,12,10,3,9,6,84,0,0
158222,45,1,1,12,10,3,9,5,80,0,0
158223,42,1,1,12,10,3,8,5,73,0,0
158224,44,1,1,12,10,3,7,5,67,0,0
158225,41,1,1,12,9,3,7,4,69,0,0
158226,37,1,1,12,8,3,7,4,64,0,0
158227,35,1,1,12,4,3,7,3,60,0,0
158228,35,0,1,12,4,2,7,3,60,0,0
158229,35,0,1,12,4,0,7,3,58,0,0
158230,30,0,1,12,2,0,7,3,57,0,0
158743,6,2,0,2,7,2,3,3,32,0,2
158744,6,2,0,4,7,2,5,3,33,0,2
158745,7,2,0,4,7,2,5,3,33,0,2
158746,9,2,0,4,8,2,5,4,35,2,2
158747,9,2,0,4,8,2,6,6,37,3,2
158748,12,2,0,6,8,2,6,9,37,3,2
158749,12,2,1,6,8,2,7,9,39,3,2
158750,12,2,1,6,8,3,7,9,42,4,2
158751,15,2,1,6,9,4,9,9,49,4,2
158752,17,3,1,6,9,4,9,9,53,5,2
158753,19,3,1,6,9,4,9,10,54,6,2
158754,20,3,1,6,8,4,9,10,55,6,2
158755,19,2,1,6,6,4,10,16,58,6,2
158756,24,3,1,6,6,4,10,17,61,10,1
158757,23,2,1,7,7,2,9,16,70,12,1
158758,23,3,1,7,5,2,11,16,76,12,1
158759,22,3,1,8,6,3,9,16,77,14,1
158760,25,4,1,13,6,3,9,16,80,14,1
158761,27,4,1,14,5,4,9,17,79,14,0
158762,28,6,2,14,6,4,11,15,75,14,0
158763,31,6,2,14,9,4,11,17,76,14,1
158764,33,6,2,23,17,17,12,18,78,15,1
158765,34,6,2,24,19,30,12,19,81,15,1
158766,35,6,2,23,19,34,14,19,82,14,1
158767,33,6,2,21,19,36,14,19,80,13,1
158768,34,5,2,21,19,37,14,19,81,11,1
158769,30,5,2,20,21,39,14,18,81,11,1
158770,28,5,2,19,21,39,13,14,83,12,1
158771,27,5,1,20,22,39,14,14,84,13,1
158772,27,5,2,20,23,39,13,13,82,12,1
158773,28,4,2,20,23,39,12,12,84,7,1
158774,29,3,2,20,23,37,13,13,81,6,1
158775,30,3,2,19,25,37,13,12,80,6,1
158776,30,3,2,19,26,37,13,9,76,6,1
158777,27,4,2,19,25,37,13,6,79,5,1
158778,26,3,2,19,27,37,13,6,79,4,1
158779,21,3,2,19,28,37,11,6,80,4,1
158780,26,2,2,18,21,37,11,7,73,4,1
158781,22,2,2,18,20,34,11,7,71,6,1
158782,22,1,1,15,20,31,11,7,71,6,1
158783,23,1,1,6,17,22,10,7,69,6,0
158784,23,1,1,2,18,6,11,5,69,6,0
158785,23,2,1,2,18,4,10,4,67,4,0
158786,24,3,1,3,17,5,11,4,73,5,0
158787,26,3,2,4,19,6,12,2,77,5,0
158788,29,3,2,18,24,6,13,3,83,7,0
158789,31,3,3,18,24,7,16,3,85,7,0
158790,36,4,4,19,28,7,18,3,94,8,0
158791,39,5,5,18,28,7,20,3,102,7,0
158792,47,6,5,20,36,4,22,3,105,8,0
158793,53,6,5,27,44,4,22,3,115,9,0
158794,52,7,5,29,47,4,24,3,120,12,0
158795,53,8,4,30,47,7,31,3,122,13,0
158796,56,8,4,35,47,11,31,3,130,13,0
158797,58,9,4,46,47,34,32,3,132,13,0
158798,61,9,5,47,50,58,31,3,135,16,0
158799,62,10,5,52,56,81,30,4,139,19,0
158800,64,12,6,73,60,104,30,6,139,19,0
158801,67,12,6,87,62,135,31,6,143,19,0
158802,68,17,7,94,65,153,32,7,147,19,0
158803,65,17,7,100,66,184,31,8,149,21,0
158804,58,18,7,100,72,199,33,8,159,24,0
158805,61,18,8,100,77,214,32,10,164,24,0
158806,67,17,13,99,77,235,32,11,165,25,0
158807,71,18,15,100,82,256,31,13,168,29,0
158808,73,17,16,109,83,278,31,16,167,32,0
158809,73,16,17,109,83,319,31,18,168,31,0
158810,75,15,16,101,82,342,30,17,168,29,0
158811,73,16,16,97,71,344,28,17,166,32,0
158812,79,17,16,82,72,338,26,18,163,31,1
158813,76,16,16,88,67,337,24,18,164,31,1
158814,77,16,17,93,66,331,21,17,165,35,1
158815,80,15,16,97,67,335,20,16,167,32,1
158816,78,14,17,94,65,332,23,16,163,29,1
158817,81,13,17,93,62,327,21,16,160,30,1
158818,83,15,17,94,70,337,20,15,159,33,1
158819,87,16,17,96,70,324,21,17,164,34,1
158820,85,16,17,123,69,308,20,20,164,34,1
158821,87,16,18,127,64,291,19,23,163,31,1
158822,83,19,19,129,62,270,22,23,167,28,1
158823,81,19,19,139,60,256,20,26,174,29,1
158824,81,18,19,137,58,229,20,33,174,32,1
158825,82,19,18,137,58,213,20,36,173,28,1
158826,79,14,19,135,57,207,21,49,172,29,1
158827,84,14,19,141,57,201,24,57,174,29,1
158828,84,14,20,147,61,197,26,68,172,31,1
158829,80,15,17,148,60,198,26,81,174,30,1
158830,80,16,16,150,54,186,28,89,170,29,1
158831,84,18,15,143,48,166,30,96,177,30,1
158832,82,18,14,140,54,133,30,99,176,26,1
158833,79,22,14,156,58,113,29,111,175,26,1
158834,75,26,14,161,57,100,30,127,174,29,1
158835,74,26,15,168,48,87,29,140,182,29,1
158836,76,25,15,157,48,82,29,144,182,30,0
158837,80,24,16,162,45,67,29,147,182,31,0
158838,78,26,15,167,39,61,30,145,180,32,0
158839,82,29,17,169,39,49,28,146,181,31,0
158840,87,30,16,173,42,39,27,143,186,33,0
158841,91,30,16,166,47,29,28,144,181,35,0
158842,87,27,15,143,40,29,27,141,173,34,0
158843,86,27,15,138,42,34,28,136,172,33,0
158844,87,28,14,98,43,38,30,120,179,34,0
158845,90,27,14,95,42,44,30,107,175,35,0
158846,102,28,12,98,46,51,28,101,180,34,0
158847,124,28,12,100,50,52,24,87,185,36,0
158848,144,28,12,98,50,52,24,84,180,36,0
158849,151,28,12,104,49,50,21,78,182,34,0
158850,157,28,11,121,50,50,21,70,178,36,0
158851,164,27,8,137,48,46,17,62,181,36,0
158852,165,27,6,139,51,36,18,56,181,35,0
158853,172,27,4,127,53,32,19,49,186,33,0
158854,172,26,4,125,53,23,21,47,186,33,0
158855,170,24,5,117,52,16,22,40,180,33,0
158856,158,23,5,108,53,17,22,34,179,35,0
158857,152,19,6,104,50,17,24,32,175,32,0
158858,148,20,5,105,60,17,23,20,166,27,0
158859,141,18,5,101,66,18,26,20,165,29,0
158860,134,17,5,88,61,18,25,18,165,29,0
158861,127,15,4,81,59,15,24,18,158,29,0
158862,125,12,4,82,60,14,24,15,152,26,0
158863,121,11,3,79,61,14,25,10,151,25,0
158864,117,12,3,83,59,16,25,9,152,22,0
158865,108,12,3,87,61,17,23,11,143,22,1
158866,110,12,3,78,59,13,24,9,141,24,1
158867,107,11,2,61,64,13,24,8,132,24,1
158868,105,12,2,59,62,13,21,8,131,24,1
158869,97,12,2,58,63,10,19,8,131,22,1
158870,81,12,2,56,64,8,21,8,125,21,1
158871,79,11,2,46,64,8,20,8,121,21,1
158872,78,10,2,42,71,8,19,8,113,19,1
158873,83,11,2,42,73,8,21,8,108,17,1
158874,81,12,2,40,69,8,23,8,99,17,1
158875,81,10,1,26,64,7,25,7,99,15,1
158876,77,9,1,21,67,5,25,8,97,14,1
158877,74,9,1,21,68,3,25,7,94,13,1
158878,70,9,1,20,66,3,26,7,93,9,1
158879,71,9,1,18,67,2,24,7,94,10,1
158880,74,10,1,16,65,1,21,6,97,9,1
158881,72,10,1,13,57,1,20,3,94,8,1
158882,71,10,1,11,45,1,17,3,89,6,1
158883,66,9,1,10,45,2,16,3,83,7,1
158884,63,9,1,8,46,2,18,3,81,7,1
158885,62,9,1,7,43,1,18,3,77,6,1
158886,56,7,1,7,43,1,17,3,76,6,1
158887,56,7,1,7,41,1,17,3,69,4,1
158888,50,6,1,6,33,1,16,3,68,4,1
158889,45,5,1,6,34,1,17,3,68,5,0
158890,44,5,1,5,29,1,16,3,68,5,0
158891,39,5,1,4,37,1,14,3,66,5,0
158892,39,4,1,3,35,1,15,3,64,5,0
158893,41,3,1,3,36,1,14,2,67,5,0
158894,39,3,1,3,35,1,13,2,64,7,0
158895,39,3,1,3,35,1,14,3,64,7,0
158896,42,2,0,3,32,1,13,2,62,7,0
158897,43,4,0,3,31,1,12,2,61,6,0
158898,46,6,0,3,32,1,12,2,61,5,0
158899,47,5,0,3,32,1,12,2,60,5,0
158900,53,6,0,3,29,0,13,2,59,7,0
158901,58,6,0,3,29,0,13,2,58,7,0
158902,56,6,0,2,32,2,13,3,58,6,0
158903,53,6,0,2,36,3,12,4,57,6,0
158904,53,7,0,2,39,3,13,4,55,4,0
158905,57,6,0,1,39,3,14,4,54,4,0
158906,58,6,0,1,40,3,14,4,53,5,0
158907,58,4,0,1,37,3,12,4,52,6,0
158908,58,4,0,1,35,3,14,4,52,6,0
158909,58,4,0,1,33,5,14,4,51,4,0
158910,54,4,0,1,32,5,14,3,49,4,0
158911,50,4,0,1,31,1,14,4,47,4,0
158912,51,2,0,1,30,5,14,4,47,4,0
158913,48,2,1,1,23,5,13,4,48,6,0
158914,46,2,1,1,22,5,12,4,47,6,0
158915,45,2,1,1,21,5,12,4,50,6,0
158916,39,2,1,0,16,5,11,4,50,6,0
158917,35,2,1,0,11,5,10,4,49,4,0
158918,32,2,1,0,10,6,9,4,49,4,0
158919,32,2,1,0,9,6,8,1,51,4,0
158920,32,1,1,2,7,7,8,1,53,4,0
158921,35,1,1,3,6,7,8,1,54,4,0
158922,35,1,1,3,8,8,7,1,64,2,0
158923,30,1,1,3,8,10,9,2,68,2,0
158924,32,1,1,4,8,10,9,2,74,2,0
158925,35,1,1,4,8,10,9,3,73,2,0
158926,37,1,1,12,6,10,8,3,78,2,0
158927,41,1,1,12,6,10,6,4,79,3,0
158928,44,1,1,12,6,10,6,4,83,3,0
158929,44,1,1,12,7,10,7,4,88,4,0
158930,46,1,1,12,6,9,7,4,91,3,0
158931,46,1,2,15,6,5,7,4,90,1,0
158932,45,1,2,15,7,4,8,5,92,1,0
158933,49,1,2,15,7,4,9,5,95,0,0
158934,48,1,2,12,7,4,9,5,90,0,0
158935,48,1,2,12,8,3,9,5,84,0,0
158936,47,1,2,12,8,3,8,5,80,0,0
158937,45,1,1,12,8,3,8,5,76,0,0
