price,geometry,home_grid,pcount,ses,ses2,ses3
95762.0,"POLYGON ((116.3665075059999 39.99938800299998, 116.3665075059999 40.00164156599999, 116.369436378 40.00164156599999, 116.369436378 39.99938800299998, 116.3665075059999 39.99938800299998))",176681,697,71,3,8
77000.0,"POLYGON ((116.369436378 39.99938800299998, 116.369436378 40.00164156599999, 116.372365249 40.00164156599999, 116.372365249 39.99938800299998, 116.369436378 39.99938800299998))",176682,1150,57,3,6
82946.0,"POLYGON ((116.372365249 39.99938800299998, 116.372365249 40.00164156599999, 116.375294121 40.00164156599999, 116.375294121 39.99938800299998, 116.372365249 39.99938800299998))",176683,785,62,3,7
101072.0,"POLYGON ((116.375294121 39.99938800299998, 116.375294121 40.00164156599999, 116.378222993 40.00164156599999, 116.378222993 39.99938800299998, 116.375294121 39.99938800299998))",176684,619,76,4,8
118394.0,"POLYGON ((116.392867349 39.99938800299998, 116.392867349 40.00164156599999, 116.395796219 40.00164156599999, 116.395796219 39.99938800299998, 116.392867349 39.99938800299998))",176690,140,88,4,9
97896.0,"POLYGON ((116.398725091 39.99938800299998, 116.398725091 40.00164156599999, 116.401653962 40.00164156599999, 116.401653962 39.99938800299998, 116.398725091 39.99938800299998))",176692,1374,73,3,8
84269.0,"POLYGON ((116.401653962 39.99938800299998, 116.401653962 40.00164156599999, 116.4045828340001 40.00164156599999, 116.4045828340001 39.99938800299998, 116.401653962 39.99938800299998))",176693,942,63,3,7
84269.0,"POLYGON ((116.4045828340001 39.99938800299998, 116.4045828340001 40.00164156599999, 116.4075117039999 40.00164156599999, 116.4075117039999 39.99938800299998, 116.4045828340001 39.99938800299998))",176694,1752,63,3,7
75846.0,"POLYGON ((116.4075117039999 39.99938800299998, 116.4075117039999 40.00164156599999, 116.4104405750001 40.00164156599999, 116.4104405750001 39.99938800299998, 116.4075117039999 39.99938800299998))",176695,1065,56,3,6
94716.0,"POLYGON ((116.413369447 39.99938800299998, 116.413369447 40.00164156599999, 116.416298318 40.00164156599999, 116.416298318 39.99938800299998, 116.413369447 39.99938800299998))",176697,136,70,3,7
94379.5,"POLYGON ((116.416298318 39.99938800299998, 116.416298318 40.00164156599999, 116.41922719 40.00164156599999, 116.41922719 39.99938800299998, 116.416298318 39.99938800299998))",176698,236,70,3,7
105144.0,"POLYGON ((116.41922719 39.99938800299998, 116.41922719 40.00164156599999, 116.422156062 40.00164156599999, 116.422156062 39.99938800299998, 116.41922719 39.99938800299998))",176699,235,80,4,8
93315.0,"POLYGON ((116.422156062 39.99938800299998, 116.422156062 40.00164156599999, 116.425084932 40.00164156599999, 116.425084932 39.99938800299998, 116.422156062 39.99938800299998))",176700,246,69,3,7
67320.0,"POLYGON ((116.448515903 39.99938800299998, 116.448515903 40.00164156599999, 116.451444774 40.00164156599999, 116.451444774 39.99938800299998, 116.448515903 39.99938800299998))",176709,322,47,2,5
67549.0,"POLYGON ((116.451444774 39.99938800299998, 116.451444774 40.00164156599999, 116.454373644 40.00164156599999, 116.454373644 39.99938800299998, 116.451444774 39.99938800299998))",176710,812,48,2,5
82909.0,"POLYGON ((116.454373644 39.99938800299998, 116.454373644 40.00164156599999, 116.457302516 40.00164156599999, 116.457302516 39.99938800299998, 116.454373644 39.99938800299998))",176711,362,62,3,7
62645.0,"POLYGON ((116.457302516 39.99938800299998, 116.457302516 40.00164156599999, 116.460231386 40.00164156599999, 116.460231386 39.99938800299998, 116.457302516 39.99938800299998))",176712,894,42,2,5
59973.0,"POLYGON ((116.460231386 39.99938800299998, 116.460231386 40.00164156599999, 116.463160258 40.00164156599999, 116.463160258 39.99938800299998, 116.460231386 39.99938800299998))",176713,1178,39,2,4
64702.0,"POLYGON ((116.463160258 39.99938800299998, 116.463160258 40.00164156599999, 116.46608913 40.00164156599999, 116.46608913 39.99938800299998, 116.463160258 39.99938800299998))",176714,889,45,2,5
87006.0,"POLYGON ((116.469018001 39.99938800299998, 116.469018001 40.00164156599999, 116.471946873 40.00164156599999, 116.471946873 39.99938800299998, 116.469018001 39.99938800299998))",176716,705,65,3,7
75413.0,"POLYGON ((116.471946873 39.99938800299998, 116.471946873 40.00164156599999, 116.474875744 40.00164156599999, 116.474875744 39.99938800299998, 116.471946873 39.99938800299998))",176717,124,55,3,6
82679.0,"POLYGON ((116.474875744 39.99938800299998, 116.474875744 40.00164156599999, 116.477804614 40.00164156599999, 116.477804614 39.99938800299998, 116.474875744 39.99938800299998))",176718,156,62,3,7
126853.0,"POLYGON ((116.477804614 39.99938800299998, 116.477804614 40.00164156599999, 116.480733486 40.00164156599999, 116.480733486 39.99938800299998, 116.477804614 39.99938800299998))",176719,278,91,4,10
117684.0,"POLYGON ((116.340147665 40.00164156599999, 116.340147665 40.00389512999999, 116.343076536 40.00389512999999, 116.343076536 40.00164156599999, 116.340147665 40.00164156599999))",177386,1192,87,4,9
86838.0,"POLYGON ((116.343076536 40.00164156599999, 116.343076536 40.00389512999999, 116.346005408 40.00389512999999, 116.346005408 40.00164156599999, 116.343076536 40.00164156599999))",177387,552,65,3,7
104964.0,"POLYGON ((116.346005408 40.00164156599999, 116.346005408 40.00389512999999, 116.34893428 40.00389512999999, 116.34893428 40.00164156599999, 116.346005408 40.00164156599999))",177388,887,80,4,8
104964.0,"POLYGON ((116.34893428 40.00164156599999, 116.34893428 40.00389512999999, 116.35186315 40.00389512999999, 116.35186315 40.00164156599999, 116.34893428 40.00164156599999))",177389,537,80,4,8
74420.5,"POLYGON ((116.3606497649999 40.00164156599999, 116.3606497649999 40.00389512999999, 116.3635786360001 40.00389512999999, 116.3635786360001 40.00164156599999, 116.3606497649999 40.00164156599999))",177393,189,54,3,6
85732.0,"POLYGON ((116.392867349 40.00164156599999, 116.392867349 40.00389512999999, 116.395796219 40.00389512999999, 116.395796219 40.00164156599999, 116.392867349 40.00164156599999))",177404,279,64,3,7
79262.0,"POLYGON ((116.395796219 40.00164156599999, 116.395796219 40.00389512999999, 116.398725091 40.00389512999999, 116.398725091 40.00164156599999, 116.395796219 40.00164156599999))",177405,450,59,3,6
73658.5,"POLYGON ((116.398725091 40.00164156599999, 116.398725091 40.00389512999999, 116.401653962 40.00389512999999, 116.401653962 40.00164156599999, 116.398725091 40.00164156599999))",177406,843,53,3,6
74490.33333333333,"POLYGON ((116.401653962 40.00164156599999, 116.401653962 40.00389512999999, 116.4045828340001 40.00389512999999, 116.4045828340001 40.00164156599999, 116.401653962 40.00164156599999))",177407,1403,54,3,6
90936.0,"POLYGON ((116.4045828340001 40.00164156599999, 116.4045828340001 40.00389512999999, 116.4075117039999 40.00389512999999, 116.4075117039999 40.00164156599999, 116.4045828340001 40.00164156599999))",177408,2172,68,3,7
36793.0,"POLYGON ((116.4075117039999 40.00164156599999, 116.4075117039999 40.00389512999999, 116.4104405750001 40.00389512999999, 116.4104405750001 40.00164156599999, 116.4075117039999 40.00164156599999))",177409,1103,7,1,1
70275.0,"POLYGON ((116.416298318 40.00164156599999, 116.416298318 40.00389512999999, 116.41922719 40.00389512999999, 116.41922719 40.00164156599999, 116.416298318 40.00164156599999))",177412,524,51,3,6
85056.0,"POLYGON ((116.41922719 40.00164156599999, 116.41922719 40.00389512999999, 116.422156062 40.00389512999999, 116.422156062 40.00164156599999, 116.41922719 40.00164156599999))",177413,427,64,3,7
78922.5,"POLYGON ((116.454373644 40.00164156599999, 116.454373644 40.00389512999999, 116.457302516 40.00389512999999, 116.457302516 40.00164156599999, 116.454373644 40.00164156599999))",177425,172,59,3,6
62645.0,"POLYGON ((116.457302516 40.00164156599999, 116.457302516 40.00389512999999, 116.460231386 40.00389512999999, 116.460231386 40.00164156599999, 116.457302516 40.00164156599999))",177426,221,42,2,5
61581.0,"POLYGON ((116.460231386 40.00164156599999, 116.460231386 40.00389512999999, 116.463160258 40.00389512999999, 116.463160258 40.00164156599999, 116.460231386 40.00164156599999))",177427,1402,40,2,4
64478.0,"POLYGON ((116.463160258 40.00164156599999, 116.463160258 40.00389512999999, 116.46608913 40.00389512999999, 116.46608913 40.00164156599999, 116.463160258 40.00164156599999))",177428,556,44,2,5
66085.0,"POLYGON ((116.46608913 40.00164156599999, 116.46608913 40.00389512999999, 116.469018001 40.00389512999999, 116.469018001 40.00164156599999, 116.46608913 40.00164156599999))",177429,1181,46,2,5
66085.0,"POLYGON ((116.469018001 40.00164156599999, 116.469018001 40.00389512999999, 116.471946873 40.00389512999999, 116.471946873 40.00164156599999, 116.469018001 40.00164156599999))",177430,262,46,2,5
92962.0,"POLYGON ((116.471946873 40.00164156599999, 116.471946873 40.00389512999999, 116.474875744 40.00389512999999, 116.474875744 40.00164156599999, 116.471946873 40.00164156599999))",177431,108,69,3,7
126853.0,"POLYGON ((116.477804614 40.00164156599999, 116.477804614 40.00389512999999, 116.480733486 40.00389512999999, 116.480733486 40.00164156599999, 116.477804614 40.00164156599999))",177433,172,91,4,10
92808.0,"POLYGON ((116.275712498 40.00389512999999, 116.275712498 40.00614869200001, 116.278641369 40.00614869200001, 116.278641369 40.00389512999999, 116.275712498 40.00389512999999))",178078,326,69,3,7
92808.0,"POLYGON ((116.278641369 40.00389512999999, 116.278641369 40.00614869200001, 116.2815702410001 40.00614869200001, 116.2815702410001 40.00389512999999, 116.278641369 40.00389512999999))",178079,1202,69,3,7
100508.5,"POLYGON ((116.334289924 40.00389512999999, 116.334289924 40.00614869200001, 116.337218795 40.00614869200001, 116.337218795 40.00389512999999, 116.334289924 40.00389512999999))",178098,906,76,4,8
101421.0,"POLYGON ((116.337218795 40.00389512999999, 116.337218795 40.00614869200001, 116.340147665 40.00614869200001, 116.340147665 40.00389512999999, 116.337218795 40.00389512999999))",178099,1501,76,4,8
95348.5,"POLYGON ((116.340147665 40.00389512999999, 116.340147665 40.00614869200001, 116.343076536 40.00614869200001, 116.343076536 40.00389512999999, 116.340147665 40.00389512999999))",178100,779,71,3,8
99342.0,"POLYGON ((116.343076536 40.00389512999999, 116.343076536 40.00614869200001, 116.346005408 40.00614869200001, 116.346005408 40.00389512999999, 116.343076536 40.00389512999999))",178101,1599,75,3,8
104964.0,"POLYGON ((116.346005408 40.00389512999999, 116.346005408 40.00614869200001, 116.34893428 40.00614869200001, 116.34893428 40.00389512999999, 116.346005408 40.00389512999999))",178102,839,80,4,8
104964.0,"POLYGON ((116.34893428 40.00389512999999, 116.34893428 40.00614869200001, 116.35186315 40.00614869200001, 116.35186315 40.00389512999999, 116.34893428 40.00389512999999))",178103,647,80,4,8
74256.0,"POLYGON ((116.3606497649999 40.00389512999999, 116.3606497649999 40.00614869200001, 116.3635786360001 40.00614869200001, 116.3635786360001 40.00389512999999, 116.3606497649999 40.00389512999999))",178107,444,54,3,6
75114.25,"POLYGON ((116.3635786360001 40.00389512999999, 116.3635786360001 40.00614869200001, 116.3665075059999 40.00614869200001, 116.3665075059999 40.00389512999999, 116.3635786360001 40.00389512999999))",178108,1261,55,3,6
75761.0,"POLYGON ((116.3665075059999 40.00389512999999, 116.3665075059999 40.00614869200001, 116.369436378 40.00614869200001, 116.369436378 40.00389512999999, 116.3665075059999 40.00389512999999))",178109,526,55,3,6
133000.0,"POLYGON ((116.369436378 40.00389512999999, 116.369436378 40.00614869200001, 116.372365249 40.00614869200001, 116.372365249 40.00389512999999, 116.369436378 40.00389512999999))",178110,618,93,4,10
70254.0,"POLYGON ((116.395796219 40.00389512999999, 116.395796219 40.00614869200001, 116.398725091 40.00614869200001, 116.398725091 40.00389512999999, 116.395796219 40.00389512999999))",178119,573,50,2,5
70764.0,"POLYGON ((116.398725091 40.00389512999999, 116.398725091 40.00614869200001, 116.401653962 40.00614869200001, 116.401653962 40.00389512999999, 116.398725091 40.00389512999999))",178120,929,51,3,6
67808.0,"POLYGON ((116.401653962 40.00389512999999, 116.401653962 40.00614869200001, 116.4045828340001 40.00614869200001, 116.4045828340001 40.00389512999999, 116.401653962 40.00389512999999))",178121,1115,48,2,5
94473.0,"POLYGON ((116.4045828340001 40.00389512999999, 116.4045828340001 40.00614869200001, 116.4075117039999 40.00614869200001, 116.4075117039999 40.00389512999999, 116.4045828340001 40.00389512999999))",178122,689,70,3,7
36793.0,"POLYGON ((116.4075117039999 40.00389512999999, 116.4075117039999 40.00614869200001, 116.4104405750001 40.00614869200001, 116.4104405750001 40.00389512999999, 116.4075117039999 40.00389512999999))",178123,376,7,1,1
73670.0,"POLYGON ((116.4104405750001 40.00389512999999, 116.4104405750001 40.00614869200001, 116.413369447 40.00614869200001, 116.413369447 40.00389512999999, 116.4104405750001 40.00389512999999))",178124,306,53,3,6
119481.0,"POLYGON ((116.451444774 40.00389512999999, 116.451444774 40.00614869200001, 116.454373644 40.00614869200001, 116.454373644 40.00389512999999, 116.451444774 40.00389512999999))",178138,148,88,4,9
119267.0,"POLYGON ((116.454373644 40.00389512999999, 116.454373644 40.00614869200001, 116.457302516 40.00614869200001, 116.457302516 40.00389512999999, 116.454373644 40.00389512999999))",178139,345,88,4,9
126197.0,"POLYGON ((116.457302516 40.00389512999999, 116.457302516 40.00614869200001, 116.460231386 40.00614869200001, 116.460231386 40.00389512999999, 116.457302516 40.00389512999999))",178140,434,91,4,10
79291.0,"POLYGON ((116.463160258 40.00389512999999, 116.463160258 40.00614869200001, 116.46608913 40.00614869200001, 116.46608913 40.00389512999999, 116.463160258 40.00389512999999))",178142,950,59,3,6
117116.0,"POLYGON ((116.471946873 40.00389512999999, 116.471946873 40.00614869200001, 116.474875744 40.00614869200001, 116.474875744 40.00389512999999, 116.471946873 40.00389512999999))",178145,265,87,4,9
117116.0,"POLYGON ((116.474875744 40.00389512999999, 116.474875744 40.00614869200001, 116.477804614 40.00614869200001, 116.477804614 40.00389512999999, 116.474875744 40.00389512999999))",178146,123,87,4,9
36773.0,"POLYGON ((116.659394633 40.00389512999999, 116.659394633 40.00614869200001, 116.662323504 40.00614869200001, 116.662323504 40.00389512999999, 116.659394633 40.00389512999999))",178209,24,7,1,1
44978.0,"POLYGON ((116.662323504 40.00389512999999, 116.662323504 40.00614869200001, 116.665252376 40.00614869200001, 116.665252376 40.00389512999999, 116.662323504 40.00389512999999))",178210,26,16,1,2
44978.0,"POLYGON ((116.665252376 40.00389512999999, 116.665252376 40.00614869200001, 116.668181247 40.00614869200001, 116.668181247 40.00389512999999, 116.665252376 40.00389512999999))",178211,34,16,1,2
100499.0,"POLYGON ((116.278641369 40.00614869200001, 116.278641369 40.00840225399998, 116.2815702410001 40.00840225399998, 116.2815702410001 40.00614869200001, 116.278641369 40.00614869200001))",178793,601,76,4,8
104208.0,"POLYGON ((116.334289924 40.00614869200001, 116.334289924 40.00840225399998, 116.337218795 40.00840225399998, 116.337218795 40.00614869200001, 116.334289924 40.00614869200001))",178812,507,79,4,8
87636.0,"POLYGON ((116.340147665 40.00614869200001, 116.340147665 40.00840225399998, 116.343076536 40.00840225399998, 116.343076536 40.00614869200001, 116.340147665 40.00614869200001))",178814,384,65,3,7
78963.0,"POLYGON ((116.357720893 40.00614869200001, 116.357720893 40.00840225399998, 116.3606497649999 40.00840225399998, 116.3606497649999 40.00614869200001, 116.357720893 40.00614869200001))",178820,338,59,3,6
82620.5,"POLYGON ((116.3635786360001 40.00614869200001, 116.3635786360001 40.00840225399998, 116.3665075059999 40.00840225399998, 116.3665075059999 40.00614869200001, 116.3635786360001 40.00614869200001))",178822,921,62,3,7
80933.0,"POLYGON ((116.3665075059999 40.00614869200001, 116.3665075059999 40.00840225399998, 116.369436378 40.00840225399998, 116.369436378 40.00614869200001, 116.3665075059999 40.00614869200001))",178823,1257,60,3,6
133000.0,"POLYGON ((116.369436378 40.00614869200001, 116.369436378 40.00840225399998, 116.372365249 40.00840225399998, 116.372365249 40.00614869200001, 116.369436378 40.00614869200001))",178824,360,93,4,10
133000.0,"POLYGON ((116.372365249 40.00614869200001, 116.372365249 40.00840225399998, 116.375294121 40.00840225399998, 116.375294121 40.00614869200001, 116.372365249 40.00614869200001))",178825,180,93,4,10
73331.0,"POLYGON ((116.395796219 40.00614869200001, 116.395796219 40.00840225399998, 116.398725091 40.00840225399998, 116.398725091 40.00614869200001, 116.395796219 40.00614869200001))",178833,345,53,3,6
73331.0,"POLYGON ((116.398725091 40.00614869200001, 116.398725091 40.00840225399998, 116.401653962 40.00840225399998, 116.401653962 40.00614869200001, 116.398725091 40.00614869200001))",178834,434,53,3,6
80976.0,"POLYGON ((116.4045828340001 40.00614869200001, 116.4045828340001 40.00840225399998, 116.4075117039999 40.00840225399998, 116.4075117039999 40.00614869200001, 116.4045828340001 40.00614869200001))",178836,413,60,3,6
77323.0,"POLYGON ((116.4075117039999 40.00614869200001, 116.4075117039999 40.00840225399998, 116.4104405750001 40.00840225399998, 116.4104405750001 40.00614869200001, 116.4075117039999 40.00614869200001))",178837,222,57,3,6
73670.0,"POLYGON ((116.4104405750001 40.00614869200001, 116.4104405750001 40.00840225399998, 116.413369447 40.00840225399998, 116.413369447 40.00614869200001, 116.4104405750001 40.00614869200001))",178838,265,53,3,6
70969.0,"POLYGON ((116.439729288 40.00614869200001, 116.439729288 40.00840225399998, 116.44265816 40.00840225399998, 116.44265816 40.00614869200001, 116.439729288 40.00614869200001))",178848,26,51,3,6
81117.0,"POLYGON ((116.451444774 40.00614869200001, 116.451444774 40.00840225399998, 116.454373644 40.00840225399998, 116.454373644 40.00614869200001, 116.451444774 40.00614869200001))",178852,381,60,3,6
81117.0,"POLYGON ((116.454373644 40.00614869200001, 116.454373644 40.00840225399998, 116.457302516 40.00840225399998, 116.457302516 40.00614869200001, 116.454373644 40.00614869200001))",178853,1352,60,3,6
92082.0,"POLYGON ((116.460231386 40.00614869200001, 116.460231386 40.00840225399998, 116.463160258 40.00840225399998, 116.463160258 40.00614869200001, 116.460231386 40.00614869200001))",178855,599,68,3,7
92082.0,"POLYGON ((116.463160258 40.00614869200001, 116.463160258 40.00840225399998, 116.46608913 40.00840225399998, 116.46608913 40.00614869200001, 116.463160258 40.00614869200001))",178856,430,68,3,7
71636.0,"POLYGON ((116.469018001 40.00614869200001, 116.469018001 40.00840225399998, 116.471946873 40.00840225399998, 116.471946873 40.00614869200001, 116.469018001 40.00614869200001))",178858,438,52,3,6
35960.0,"POLYGON ((116.662323504 40.00614869200001, 116.662323504 40.00840225399998, 116.665252376 40.00840225399998, 116.665252376 40.00614869200001, 116.662323504 40.00614869200001))",178924,55,6,1,1
92442.0,"POLYGON ((116.278641369 40.00840225399998, 116.278641369 40.01065581699999, 116.2815702410001 40.01065581699999, 116.2815702410001 40.00840225399998, 116.278641369 40.00840225399998))",179507,584,69,3,7
90737.0,"POLYGON ((116.334289924 40.00840225399998, 116.334289924 40.01065581699999, 116.337218795 40.01065581699999, 116.337218795 40.00840225399998, 116.334289924 40.00840225399998))",179526,518,68,3,7
90737.0,"POLYGON ((116.337218795 40.00840225399998, 116.337218795 40.01065581699999, 116.340147665 40.01065581699999, 116.340147665 40.00840225399998, 116.337218795 40.00840225399998))",179527,357,68,3,7
98227.0,"POLYGON ((116.340147665 40.00840225399998, 116.340147665 40.01065581699999, 116.343076536 40.01065581699999, 116.343076536 40.00840225399998, 116.340147665 40.00840225399998))",179528,1457,74,3,8
80911.0,"POLYGON ((116.343076536 40.00840225399998, 116.343076536 40.01065581699999, 116.346005408 40.01065581699999, 116.346005408 40.00840225399998, 116.343076536 40.00840225399998))",179529,1143,60,3,6
62453.0,"POLYGON ((116.346005408 40.00840225399998, 116.346005408 40.01065581699999, 116.34893428 40.01065581699999, 116.34893428 40.00840225399998, 116.346005408 40.00840225399998))",179530,670,42,2,5
73013.0,"POLYGON ((116.357720893 40.00840225399998, 116.357720893 40.01065581699999, 116.3606497649999 40.01065581699999, 116.3606497649999 40.00840225399998, 116.357720893 40.00840225399998))",179534,233,53,3,6
77950.0,"POLYGON ((116.3606497649999 40.00840225399998, 116.3606497649999 40.01065581699999, 116.3635786360001 40.01065581699999, 116.3635786360001 40.00840225399998, 116.3606497649999 40.00840225399998))",179535,258,58,3,6
99144.5,"POLYGON ((116.3635786360001 40.00840225399998, 116.3635786360001 40.01065581699999, 116.3665075059999 40.01065581699999, 116.3665075059999 40.00840225399998, 116.3635786360001 40.00840225399998))",179536,571,74,3,8
67786.0,"POLYGON ((116.3665075059999 40.00840225399998, 116.3665075059999 40.01065581699999, 116.369436378 40.01065581699999, 116.369436378 40.00840225399998, 116.3665075059999 40.00840225399998))",179537,678,48,2,5
174606.0,"POLYGON ((116.4045828340001 40.00840225399998, 116.4045828340001 40.01065581699999, 116.4075117039999 40.01065581699999, 116.4075117039999 40.00840225399998, 116.4045828340001 40.00840225399998))",179550,92,100,4,10
174606.0,"POLYGON ((116.4075117039999 40.00840225399998, 116.4075117039999 40.01065581699999, 116.4104405750001 40.01065581699999, 116.4104405750001 40.00840225399998, 116.4075117039999 40.00840225399998))",179551,279,100,4,10
104177.0,"POLYGON ((116.422156062 40.00840225399998, 116.422156062 40.01065581699999, 116.425084932 40.01065581699999, 116.425084932 40.00840225399998, 116.422156062 40.00840225399998))",179556,58,79,4,8
83644.0,"POLYGON ((116.430942673 40.00840225399998, 116.430942673 40.01065581699999, 116.433871545 40.01065581699999, 116.433871545 40.00840225399998, 116.430942673 40.00840225399998))",179559,102,62,3,7
81117.0,"POLYGON ((116.451444774 40.00840225399998, 116.451444774 40.01065581699999, 116.454373644 40.01065581699999, 116.454373644 40.00840225399998, 116.451444774 40.00840225399998))",179566,234,60,3,6
81117.0,"POLYGON ((116.454373644 40.00840225399998, 116.454373644 40.01065581699999, 116.457302516 40.01065581699999, 116.457302516 40.00840225399998, 116.454373644 40.00840225399998))",179567,1312,60,3,6
89844.0,"POLYGON ((116.457302516 40.00840225399998, 116.457302516 40.01065581699999, 116.460231386 40.01065581699999, 116.460231386 40.00840225399998, 116.457302516 40.00840225399998))",179568,853,67,3,7
45225.0,"POLYGON ((116.51295107 40.00840225399998, 116.51295107 40.01065581699999, 116.515879942 40.01065581699999, 116.515879942 40.00840225399998, 116.51295107 40.00840225399998))",179587,324,16,1,2
93393.0,"POLYGON ((116.263997013 40.01065581699999, 116.263997013 40.01290937900001, 116.266925885 40.01290937900001, 116.266925885 40.01065581699999, 116.263997013 40.01065581699999))",180216,61,69,3,7
93393.0,"POLYGON ((116.266925885 40.01065581699999, 116.266925885 40.01290937900001, 116.269854754 40.01290937900001, 116.269854754 40.01065581699999, 116.266925885 40.01065581699999))",180217,64,69,3,7
92442.0,"POLYGON ((116.278641369 40.01065581699999, 116.278641369 40.01290937900001, 116.2815702410001 40.01290937900001, 116.2815702410001 40.01065581699999, 116.278641369 40.01065581699999))",180221,363,69,3,7
135239.0,"POLYGON ((116.310858954 40.01065581699999, 116.310858954 40.01290937900001, 116.313787824 40.01290937900001, 116.313787824 40.01065581699999, 116.310858954 40.01065581699999))",180232,482,94,4,10
132494.0,"POLYGON ((116.313787824 40.01065581699999, 116.313787824 40.01290937900001, 116.316716695 40.01290937900001, 116.316716695 40.01065581699999, 116.313787824 40.01065581699999))",180233,1479,93,4,10
81852.0,"POLYGON ((116.337218795 40.01065581699999, 116.337218795 40.01290937900001, 116.340147665 40.01290937900001, 116.340147665 40.01065581699999, 116.337218795 40.01065581699999))",180241,715,61,3,7
104377.0,"POLYGON ((116.340147665 40.01065581699999, 116.340147665 40.01290937900001, 116.343076536 40.01290937900001, 116.343076536 40.01065581699999, 116.340147665 40.01065581699999))",180242,810,79,4,8
104377.0,"POLYGON ((116.343076536 40.01065581699999, 116.343076536 40.01290937900001, 116.346005408 40.01290937900001, 116.346005408 40.01065581699999, 116.343076536 40.01065581699999))",180243,718,79,4,8
78410.0,"POLYGON ((116.346005408 40.01065581699999, 116.346005408 40.01290937900001, 116.34893428 40.01290937900001, 116.34893428 40.01065581699999, 116.346005408 40.01065581699999))",180244,846,58,3,6
85434.0,"POLYGON ((116.34893428 40.01065581699999, 116.34893428 40.01290937900001, 116.35186315 40.01290937900001, 116.35186315 40.01065581699999, 116.34893428 40.01065581699999))",180245,312,64,3,7
103543.0,"POLYGON ((116.35186315 40.01065581699999, 116.35186315 40.01290937900001, 116.354792022 40.01290937900001, 116.354792022 40.01065581699999, 116.35186315 40.01065581699999))",180246,196,78,4,8
33203.0,"POLYGON ((116.354792022 40.01065581699999, 116.354792022 40.01290937900001, 116.357720893 40.01290937900001, 116.357720893 40.01065581699999, 116.354792022 40.01065581699999))",180247,534,4,1,1
33203.0,"POLYGON ((116.357720893 40.01065581699999, 116.357720893 40.01290937900001, 116.3606497649999 40.01290937900001, 116.3606497649999 40.01065581699999, 116.357720893 40.01065581699999))",180248,263,4,1,1
77950.0,"POLYGON ((116.3606497649999 40.01065581699999, 116.3606497649999 40.01290937900001, 116.3635786360001 40.01290937900001, 116.3635786360001 40.01065581699999, 116.3606497649999 40.01065581699999))",180249,305,58,3,6
82485.5,"POLYGON ((116.3635786360001 40.01065581699999, 116.3635786360001 40.01290937900001, 116.3665075059999 40.01290937900001, 116.3665075059999 40.01065581699999, 116.3635786360001 40.01065581699999))",180250,386,61,3,7
115222.0,"POLYGON ((116.3665075059999 40.01065581699999, 116.3665075059999 40.01290937900001, 116.369436378 40.01290937900001, 116.369436378 40.01065581699999, 116.3665075059999 40.01065581699999))",180251,610,86,4,9
104177.0,"POLYGON ((116.422156062 40.01065581699999, 116.422156062 40.01290937900001, 116.425084932 40.01290937900001, 116.425084932 40.01065581699999, 116.422156062 40.01065581699999))",180270,46,79,4,8
79661.0,"POLYGON ((116.430942673 40.01065581699999, 116.430942673 40.01290937900001, 116.433871545 40.01290937900001, 116.433871545 40.01065581699999, 116.430942673 40.01065581699999))",180273,62,59,3,6
92924.0,"POLYGON ((116.451444774 40.01065581699999, 116.451444774 40.01290937900001, 116.454373644 40.01290937900001, 116.454373644 40.01065581699999, 116.451444774 40.01065581699999))",180280,297,69,3,7
92924.0,"POLYGON ((116.454373644 40.01065581699999, 116.454373644 40.01290937900001, 116.457302516 40.01290937900001, 116.457302516 40.01065581699999, 116.454373644 40.01065581699999))",180281,383,69,3,7
77580.0,"POLYGON ((116.457302516 40.01065581699999, 116.457302516 40.01290937900001, 116.460231386 40.01290937900001, 116.460231386 40.01065581699999, 116.457302516 40.01065581699999))",180282,1205,57,3,6
59100.0,"POLYGON ((116.460231386 40.01065581699999, 116.460231386 40.01290937900001, 116.463160258 40.01290937900001, 116.463160258 40.01065581699999, 116.460231386 40.01065581699999))",180283,733,37,2,4
59100.0,"POLYGON ((116.463160258 40.01065581699999, 116.463160258 40.01290937900001, 116.46608913 40.01290937900001, 116.46608913 40.01065581699999, 116.463160258 40.01065581699999))",180284,176,37,2,4
83138.0,"POLYGON ((116.5656707529999 40.01065581699999, 116.5656707529999 40.01290937900001, 116.5685996239999 40.01290937900001, 116.5685996239999 40.01065581699999, 116.5656707529999 40.01065581699999))",180319,95,62,3,7
131617.5,"POLYGON ((116.269854754 40.01290937900001, 116.269854754 40.01516294200002, 116.272783626 40.01516294200002, 116.272783626 40.01290937900001, 116.269854754 40.01290937900001))",180932,162,93,4,10
124267.0,"POLYGON ((116.272783626 40.01290937900001, 116.272783626 40.01516294200002, 116.275712498 40.01516294200002, 116.275712498 40.01290937900001, 116.272783626 40.01290937900001))",180933,281,90,4,9
135239.0,"POLYGON ((116.310858954 40.01290937900001, 116.310858954 40.01516294200002, 116.313787824 40.01516294200002, 116.313787824 40.01290937900001, 116.310858954 40.01290937900001))",180946,422,94,4,10
150912.0,"POLYGON ((116.313787824 40.01290937900001, 116.313787824 40.01516294200002, 116.316716695 40.01516294200002, 116.316716695 40.01290937900001, 116.313787824 40.01290937900001))",180947,620,97,4,10
88181.0,"POLYGON ((116.334289924 40.01290937900001, 116.334289924 40.01516294200002, 116.337218795 40.01516294200002, 116.337218795 40.01290937900001, 116.334289924 40.01290937900001))",180954,437,66,3,7
